K 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
3.92786 0.767612 0.781175 0.796311 0.813246 0.83224 0.85359 0.877634 0.904744 0.935326 0.966759 0.988345 0.999113 0.997111 0.979371 0.942265 0.881874 0.794606 0.678166 0.532914 0.363432 0.18024 0.0141606 0.108653 0.300135 0.476 0.630543 0.757315 0.854655 0.924089 0.96889 0.992928 1 0.993325 0.975256 0.946484 0.914582 0.886302 0.861231 0.83898 0.819202 0.801585 0.785856 0.771777 0.759141 0.747771 0.737512 0.72823 
4.00802 0.762972 0.776661 0.791947 0.80906 0.828269 0.849879 0.874237 0.901731 0.932783 0.964798 0.987108 0.998735 0.997706 0.981008 0.944941 0.88547 0.798856 0.682637 0.537034 0.366582 0.181917 0.0142962 0.109679 0.302814 0.479847 0.63496 0.761698 0.858516 0.927104 0.970892 0.993878 0.999947 0.992369 0.973527 0.944124 0.911718 0.883027 0.857619 0.835091 0.815084 0.797276 0.781388 0.767175 0.754427 0.742961 0.73262 0.723268 
4.08818 0.758341 0.772151 0.78758 0.804867 0.824284 0.846146 0.870811 0.89868 0.930192 0.96278 0.985809 0.998291 0.998234 0.982583 0.947565 0.889033 0.803095 0.687117 0.541178 0.369759 0.183613 0.0144334 0.110717 0.305519 0.483723 0.639393 0.766078 0.862352 0.930073 0.972835 0.994762 0.999826 0.991348 0.971739 0.941713 0.908813 0.879719 0.853982 0.831185 0.810955 0.792963 0.776922 0.762581 0.749724 0.738167 0.727749 0.718331 
4.16834 0.753719 0.767645 0.783213 0.800666 0.820284 0.842391 0.867355 0.895591 0.927555 0.960707 0.984447 0.997779 0.998693 0.984095 0.950137 0.892561 0.80732 0.691607 0.545347 0.372965 0.185326 0.0145721 0.111766 0.30825 0.487625 0.643842 0.770452 0.86616 0.932996 0.974718 0.99558 0.999637 0.990263 0.969893 0.939253 0.905867 0.876379 0.850321 0.827262 0.806817 0.788647 0.772458 0.757994 0.745035 0.73339 0.722898 0.713417 
4.2485 0.749108 0.763144 0.778845 0.796459 0.816272 0.838616 0.863871 0.892465 0.924871 0.958578 0.983022 0.9972 0.999085 0.985543 0.952657 0.896053 0.811532 0.696105 0.549539 0.376198 0.187058 0.0147125 0.112826 0.311007 0.491555 0.648305 0.774821 0.86994 0.935871 0.97654 0.996329 0.999379 0.989114 0.967989 0.936744 0.902881 0.873008 0.846637 0.823323 0.80267 0.784329 0.767998 0.753416 0.740358 0.728631 0.718068 0.708528 
4.32866 0.744506 0.758648 0.774477 0.792245 0.812246 0.834821 0.860358 0.889302 0.922142 0.956395 0.981535 0.996553 0.999407 0.986926 0.955121 0.899508 0.815728 0.70061 0.553756 0.37946 0.188808 0.0148544 0.113899 0.313791 0.495512 0.652783 0.779183 0.873689 0.938697 0.9783 0.997011 0.999054 0.9879 0.966027 0.934186 0.899855 0.869606 0.842931 0.81937 0.798515 0.780009 0.763541 0.748846 0.735694 0.723888 0.713259 0.703663 
4.40882 0.739914 0.754158 0.770109 0.788026 0.808209 0.831006 0.856818 0.886103 0.919368 0.954158 0.979985 0.995839 0.99966 0.988243 0.957531 0.902924 0.819908 0.705121 0.557996 0.382749 0.190576 0.014998 0.114983 0.3166 0.499495 0.657274 0.783536 0.877407 0.941472 0.979998 0.997624 0.998659 0.986622 0.964009 0.931579 0.89679 0.866173 0.839202 0.815402 0.794352 0.775687 0.759089 0.744286 0.731044 0.719163 0.708472 0.698823 
4.48898 0.735334 0.749674 0.765742 0.783802 0.804159 0.827172 0.853252 0.882869 0.916549 0.951868 0.978375 0.995057 0.999844 0.989494 0.959883 0.906301 0.82407 0.709638 0.562258 0.386066 0.192364 0.0151432 0.116079 0.319436 0.503504 0.661777 0.78788 0.881093 0.944196 0.981631 0.998167 0.998196 0.985279 0.961934 0.928926 0.893687 0.862711 0.835452 0.81142 0.790182 0.771364 0.75464 0.739734 0.726407 0.714456 0.703706 0.694007 
4.56914 0.730765 0.745197 0.761377 0.779573 0.800099 0.82332 0.849659 0.8796 0.913686 0.949524 0.976702 0.994208 0.999957 0.990678 0.962178 0.909636 0.828213 0.714159 0.566543 0.389412 0.19417 0.01529 0.117187 0.322298 0.507539 0.666292 0.792213 0.884745 0.946867 0.9832 0.998641 0.997664 0.983873 0.959803 0.926225 0.890547 0.85922 0.831682 0.807425 0.786006 0.76704 0.750197 0.735193 0.721785 0.709767 0.698961 0.689216 
4.6493 0.726207 0.740726 0.757013 0.77534 0.796029 0.819451 0.846042 0.876297 0.910781 0.947127 0.974969 0.993291 1 0.991793 0.964413 0.912928 0.832336 0.718684 0.57085 0.392785 0.195994 0.0154385 0.118308 0.325186 0.5116 0.670818 0.796534 0.888361 0.949484 0.984703 0.999045 0.997064 0.982404 0.957617 0.923478 0.887369 0.855702 0.827891 0.803417 0.781823 0.762717 0.745759 0.730662 0.717177 0.705096 0.694237 0.684449 
4.72946 0.721661 0.736263 0.752652 0.771105 0.791949 0.815566 0.842399 0.872961 0.907833 0.944679 0.973174 0.992307 0.999972 0.99284 0.966589 0.916177 0.836437 0.723211 0.575178 0.396186 0.197838 0.0155887 0.11944 0.328101 0.515686 0.675353 0.800842 0.891941 0.952046 0.98614 0.999379 0.996394 0.980871 0.955375 0.920685 0.884156 0.852156 0.824081 0.799397 0.777636 0.758394 0.741327 0.726141 0.712584 0.700443 0.689536 0.679707 
4.80962 0.717127 0.731808 0.748293 0.766866 0.78786 0.811664 0.838733 0.869593 0.904843 0.942179 0.97132 0.991255 0.999874 0.993817 0.968704 0.91938 0.840515 0.727739 0.579527 0.399615 0.199701 0.0157405 0.120585 0.331042 0.519798 0.679899 0.805136 0.895483 0.954552 0.987509 0.999641 0.995655 0.979275 0.953079 0.917848 0.880906 0.848583 0.820253 0.795366 0.773443 0.754072 0.736901 0.721631 0.708005 0.695809 0.684856 0.67499 
4.88978 0.712606 0.727361 0.743938 0.762625 0.783762 0.807747 0.835044 0.866193 0.901812 0.939628 0.969406 0.990136 0.999705 0.994725 0.970757 0.922537 0.844568 0.732268 0.583896 0.403072 0.201583 0.0158941 0.121742 0.33401 0.523934 0.684452 0.809414 0.898985 0.957001 0.988811 0.999832 0.994848 0.977617 0.950729 0.914966 0.877623 0.844984 0.816407 0.791325 0.769247 0.749752 0.732482 0.717132 0.703442 0.691193 0.680199 0.670298 
4.96994 0.708098 0.722922 0.739586 0.758382 0.779657 0.803815 0.831332 0.862763 0.898741 0.937027 0.967432 0.988951 0.999464 0.995562 0.972746 0.925647 0.848596 0.736796 0.588286 0.406556 0.203485 0.0160494 0.122911 0.337004 0.528094 0.689013 0.813675 0.902447 0.95939 0.990044 0.999952 0.993972 0.975897 0.948326 0.91204 0.874305 0.841361 0.812544 0.787274 0.765047 0.745434 0.72807 0.712644 0.698894 0.686597 0.675563 0.665631 
5.0501 0.703603 0.718492 0.735239 0.754139 0.775544 0.799869 0.827599 0.859302 0.89563 0.934377 0.965399 0.987699 0.999152 0.996329 0.974672 0.928707 0.852598 0.741322 0.592694 0.410069 0.205406 0.0162064 0.124093 0.340025 0.532279 0.693581 0.817918 0.905868 0.961721 0.991208 1 0.993027 0.974114 0.94587 0.909072 0.870954 0.837713 0.808665 0.783213 0.760844 0.741118 0.723665 0.708169 0.694362 0.68202 0.67095 0.660989 
5.13026 0.699121 0.714072 0.730896 0.749895 0.771425 0.79591 0.823845 0.855811 0.892481 0.931678 0.963309 0.986381 0.998769 0.997023 0.976533 0.931717 0.856571 0.745846 0.597122 0.413608 0.207346 0.0163652 0.125288 0.343073 0.536487 0.698154 0.822142 0.909244 0.963991 0.992301 0.999976 0.992014 0.972271 0.943361 0.906061 0.86757 0.834041 0.804769 0.779143 0.756638 0.736806 0.719268 0.703706 0.689846 0.677462 0.666359 0.656372 
5.21042 0.694653 0.709661 0.726558 0.74565 0.7673 0.791938 0.820071 0.852293 0.889293 0.928931 0.96116 0.984996 0.998315 0.997646 0.978329 0.934676 0.860514 0.750366 0.601567 0.417176 0.209307 0.0165257 0.126495 0.346147 0.540719 0.702732 0.826345 0.912577 0.966199 0.993325 0.99988 0.990933 0.970367 0.940802 0.903009 0.864155 0.830346 0.800859 0.775066 0.75243 0.732497 0.71488 0.699255 0.685347 0.672924 0.661791 0.65178 
5.29058 0.690199 0.705261 0.722227 0.741407 0.76317 0.787955 0.816277 0.848746 0.886069 0.926136 0.958954 0.983546 0.997789 0.998197 0.980058 0.937582 0.864427 0.754882 0.60603 0.420771 0.211287 0.0166881 0.127715 0.349249 0.544973 0.707315 0.830527 0.915864 0.968344 0.994277 0.999712 0.989784 0.968403 0.938191 0.899917 0.860709 0.82663 0.796935 0.770981 0.748222 0.728192 0.7105 0.694817 0.680864 0.668406 0.657245 0.647213 
5.37074 0.68576 0.700871 0.717901 0.737164 0.759035 0.78396 0.812465 0.845172 0.882808 0.923295 0.956692 0.982031 0.997192 0.998675 0.981719 0.940435 0.868308 0.759391 0.610511 0.424393 0.213287 0.0168522 0.128949 0.352377 0.54925 0.7119 0.834685 0.919103 0.970426 0.995157 0.999471 0.988567 0.966379 0.935531 0.896784 0.857233 0.822892 0.792996 0.76689 0.744012 0.723892 0.70613 0.690392 0.676397 0.663907 0.652722 0.642672 
5.4509 0.681335 0.696492 0.713582 0.732923 0.754896 0.779954 0.808635 0.841572 0.879511 0.920408 0.954374 0.980451 0.996524 0.99908 0.983312 0.943232 0.872155 0.763893 0.615007 0.428043 0.215307 0.0170182 0.130195 0.355531 0.553549 0.716487 0.838819 0.922295 0.972444 0.995966 0.999158 0.987282 0.964295 0.932821 0.893613 0.853728 0.819133 0.789046 0.762792 0.739803 0.719596 0.701769 0.685981 0.671948 0.659429 0.648222 0.638156 
5.53106 0.676925 0.692124 0.709269 0.728684 0.750754 0.775939 0.804787 0.837947 0.876179 0.917477 0.952 0.978806 0.995784 0.999411 0.984837 0.945974 0.875968 0.768388 0.61952 0.431719 0.217348 0.017186 0.131454 0.358713 0.55787 0.721075 0.842927 0.925437 0.974396 0.996701 0.998773 0.985931 0.962154 0.930063 0.890403 0.850194 0.815355 0.785082 0.758689 0.735593 0.715306 0.697418 0.681584 0.667516 0.654971 0.643745 0.633665 
5.61122 0.672531 0.687768 0.704965 0.724448 0.746609 0.771915 0.800924 0.834296 0.872814 0.9145 0.949572 0.977098 0.994974 0.999669 0.986292 0.948658 0.879744 0.772872 0.624048 0.435423 0.219409 0.0173557 0.132727 0.361922 0.562212 0.725664 0.847009 0.928528 0.976281 0.997364 0.998315 0.984513 0.959954 0.927256 0.887156 0.846633 0.811558 0.781108 0.754581 0.731385 0.711022 0.693077 0.677201 0.663101 0.650534 0.639291 0.6292 
5.69138 0.668152 0.683424 0.700668 0.720215 0.742461 0.767882 0.797044 0.830623 0.869415 0.911481 0.94709 0.975326 0.994093 0.999854 0.987676 0.951284 0.883484 0.777347 0.62859 0.439154 0.22149 0.0175272 0.134013 0.365157 0.566575 0.730251 0.851062 0.931568 0.9781 0.997953 0.997785 0.983029 0.957697 0.924403 0.883873 0.843044 0.807742 0.777122 0.750469 0.727178 0.706745 0.688747 0.672832 0.658705 0.646117 0.63486 0.62476 
5.77154 0.663789 0.679092 0.696379 0.715985 0.738312 0.763842 0.79315 0.826926 0.865984 0.908418 0.944556 0.973491 0.993142 0.999964 0.988989 0.95385 0.887185 0.78181 0.633146 0.442912 0.223592 0.0177007 0.135313 0.36842 0.570959 0.734836 0.855086 0.934555 0.979851 0.998469 0.997182 0.981479 0.955384 0.921504 0.880554 0.83943 0.803909 0.773127 0.746353 0.722973 0.702474 0.684428 0.668478 0.654326 0.641721 0.630453 0.620345 
5.8517 0.659442 0.674773 0.692099 0.71176 0.734162 0.759794 0.789242 0.823206 0.862522 0.905314 0.941968 0.971594 0.99212 1 0.990231 0.956357 0.890846 0.78626 0.637716 0.446696 0.225715 0.017876 0.136626 0.371709 0.575362 0.739419 0.859078 0.937487 0.981533 0.998911 0.996508 0.979864 0.953015 0.918559 0.877199 0.83579 0.800059 0.769122 0.742234 0.718771 0.698211 0.680121 0.664139 0.649965 0.637346 0.626069 0.615956 
5.93186 0.655111 0.670467 0.687828 0.707539 0.730011 0.75574 0.78532 0.819466 0.859029 0.902169 0.939329 0.969636 0.991029 0.999962 0.991401 0.958801 0.894466 0.790697 0.642297 0.450508 0.227858 0.0180533 0.137953 0.375026 0.579785 0.743997 0.863039 0.940364 0.983145 0.999278 0.995762 0.978184 0.95059 0.91557 0.873811 0.832126 0.796193 0.765109 0.738113 0.714571 0.693955 0.675825 0.659816 0.645623 0.632991 0.621708 0.611593 
6.01202 0.650797 0.666174 0.683567 0.703324 0.725861 0.75168 0.781385 0.815704 0.855506 0.898984 0.93664 0.967616 0.989868 0.99985 0.992498 0.961184 0.898043 0.795118 0.646891 0.454345 0.230023 0.0182325 0.139294 0.378369 0.584226 0.748571 0.866967 0.943184 0.984688 0.999571 0.994943 0.97644 0.948111 0.912537 0.87039 0.828438 0.792312 0.761087 0.73399 0.710375 0.689707 0.671541 0.655508 0.641299 0.628659 0.617371 0.607255 
6.09218 0.6465 0.661895 0.679316 0.699114 0.721711 0.747614 0.777439 0.811923 0.851954 0.89576 0.9339 0.965536 0.988637 0.999663 0.993522 0.963503 0.901577 0.799523 0.651496 0.458209 0.232209 0.0184137 0.140649 0.381739 0.588686 0.753138 0.87086 0.945947 0.986159 0.999789 0.994054 0.974632 0.945579 0.909461 0.866936 0.824728 0.788416 0.757058 0.729866 0.706184 0.685468 0.66727 0.651216 0.636994 0.624347 0.613057 0.602943 
6.17234 0.64222 0.657629 0.675075 0.69491 0.717562 0.743545 0.773481 0.808123 0.848374 0.892497 0.931111 0.963396 0.987338 0.999402 0.994472 0.965757 0.905066 0.803911 0.656111 0.462099 0.234416 0.0185969 0.142017 0.385136 0.593164 0.757699 0.874716 0.948651 0.987559 0.999932 0.993093 0.97276 0.942993 0.906343 0.863451 0.820996 0.784507 0.753023 0.725741 0.701996 0.681239 0.663012 0.64694 0.632708 0.620057 0.608767 0.598656 
6.25251 0.637957 0.653378 0.670844 0.690713 0.713415 0.739471 0.769513 0.804305 0.844767 0.889197 0.928274 0.961197 0.985971 0.999067 0.995347 0.967947 0.908509 0.80828 0.660735 0.466015 0.236644 0.0187821 0.1434 0.38856 0.597659 0.762251 0.878536 0.951296 0.988887 1 0.992062 0.970827 0.940356 0.903184 0.859936 0.817242 0.780585 0.748981 0.721616 0.697814 0.677018 0.658767 0.64268 0.628442 0.615789 0.604501 0.594395 
6.33267 0.633712 0.649142 0.666625 0.686523 0.70927 0.735394 0.765535 0.800469 0.841134 0.88586 0.925389 0.958939 0.984536 0.998658 0.996149 0.97007 0.911904 0.812629 0.665368 0.469957 0.238894 0.0189693 0.144797 0.392011 0.60217 0.766793 0.882317 0.95388 0.990142 0.999993 0.99096 0.968831 0.937667 0.899985 0.85639 0.813469 0.77665 0.744935 0.717492 0.693638 0.672807 0.654535 0.638437 0.624194 0.611542 0.600259 0.590159 
6.41283 0.629485 0.64492 0.662417 0.68234 0.705128 0.731315 0.761548 0.796617 0.837475 0.882488 0.922458 0.956624 0.983033 0.998174 0.996875 0.972126 0.915251 0.816958 0.670009 0.473924 0.241166 0.0191585 0.146209 0.395489 0.606698 0.771326 0.886059 0.956401 0.991324 0.999911 0.989788 0.966775 0.934928 0.896746 0.852816 0.809676 0.772705 0.740883 0.713369 0.689467 0.668607 0.650317 0.634211 0.619966 0.607317 0.59604 0.58595 
6.49299 0.625275 0.640713 0.658221 0.678166 0.70099 0.727233 0.757553 0.792749 0.833791 0.879081 0.919481 0.954252 0.981463 0.997617 0.997526 0.974114 0.918548 0.821264 0.674658 0.477917 0.243459 0.0193498 0.147635 0.398993 0.611241 0.775846 0.88976 0.958861 0.992432 0.999754 0.988546 0.964658 0.932139 0.893469 0.849214 0.805864 0.768748 0.736828 0.709247 0.685303 0.664417 0.646114 0.630002 0.615758 0.603114 0.591846 0.581765 
6.57315 0.621084 0.636522 0.654037 0.673999 0.696855 0.72315 0.75355 0.788865 0.830084 0.87564 0.916459 0.951824 0.979827 0.996986 0.998102 0.976033 0.921795 0.825546 0.679313 0.481935 0.245774 0.0195432 0.149075 0.402525 0.6158 0.780354 0.893418 0.961256 0.993466 0.999522 0.987234 0.962481 0.929302 0.890155 0.845585 0.802034 0.764781 0.732769 0.705128 0.681146 0.660238 0.641924 0.62581 0.61157 0.598933 0.587675 0.577607 
6.65331 0.616911 0.632347 0.649866 0.669841 0.692725 0.719066 0.74954 0.784968 0.826354 0.872166 0.913393 0.949341 0.978126 0.996281 0.998602 0.977883 0.924989 0.829804 0.683973 0.485978 0.248111 0.0197387 0.150531 0.406083 0.620372 0.784848 0.897033 0.963586 0.994425 0.999214 0.985854 0.960245 0.926417 0.886803 0.841929 0.798188 0.760805 0.728707 0.701012 0.676996 0.65607 0.63775 0.621636 0.607402 0.594775 0.583528 0.573474 
6.73347 0.612757 0.628187 0.645708 0.665693 0.688599 0.714983 0.745524 0.781057 0.822602 0.86866 0.910284 0.946804 0.976359 0.995504 0.999026 0.979663 0.928129 0.834036 0.688638 0.490046 0.25047 0.0199364 0.152001 0.409667 0.624959 0.789327 0.900603 0.965851 0.995309 0.998832 0.984406 0.957951 0.923484 0.883417 0.838249 0.794325 0.756821 0.724644 0.696898 0.672854 0.651914 0.63359 0.61748 0.603254 0.590638 0.579406 0.569366 
6.81363 0.608622 0.624044 0.641562 0.661554 0.684479 0.710899 0.741502 0.777134 0.818828 0.865123 0.907133 0.944212 0.974528 0.994653 0.999373 0.981371 0.931215 0.83824 0.693306 0.494138 0.252852 0.0201361 0.153486 0.413279 0.629558 0.79379 0.904127 0.96805 0.996118 0.998375 0.98289 0.955599 0.920506 0.879995 0.834544 0.790447 0.752829 0.720579 0.692789 0.668721 0.64777 0.629445 0.613341 0.599126 0.586524 0.575307 0.565285 
6.89379 0.604505 0.619917 0.63743 0.657425 0.680365 0.706816 0.737476 0.773198 0.815035 0.861556 0.903941 0.941568 0.972633 0.99373 0.999645 0.983009 0.934246 0.842417 0.697978 0.498254 0.255256 0.0203381 0.154986 0.416917 0.63417 0.798236 0.907604 0.970181 0.99685 0.997844 0.981307 0.95319 0.917483 0.876539 0.830815 0.786554 0.748829 0.716512 0.688684 0.664596 0.643639 0.625316 0.609221 0.595019 0.582433 0.571233 0.561229 
6.97395 0.600408 0.615807 0.633312 0.653307 0.676257 0.702735 0.733445 0.769251 0.811221 0.857959 0.900708 0.938872 0.970675 0.992735 0.99984 0.984573 0.93722 0.846563 0.702652 0.502395 0.257682 0.0205422 0.156501 0.420581 0.638793 0.802663 0.911033 0.972244 0.997507 0.997238 0.979657 0.950726 0.914415 0.873051 0.827064 0.782648 0.744824 0.712446 0.684584 0.66048 0.63952 0.621203 0.60512 0.590932 0.578363 0.567183 0.557198 
7.05411 0.59633 0.611713 0.629208 0.649199 0.672156 0.698656 0.72941 0.765294 0.80739 0.854334 0.897437 0.936126 0.968654 0.991667 0.999958 0.986065 0.940136 0.850679 0.707326 0.506559 0.260131 0.0207485 0.158032 0.424272 0.643428 0.80707 0.914412 0.974238 0.998088 0.996558 0.977941 0.948207 0.911304 0.86953 0.823291 0.778728 0.740812 0.70838 0.680489 0.656374 0.635414 0.617106 0.601036 0.586866 0.574317 0.563157 0.553193 
7.13427 0.592271 0.607637 0.625119 0.645102 0.668062 0.69458 0.725373 0.761328 0.80354 0.850682 0.894126 0.933329 0.966572 0.990529 1 0.987484 0.942993 0.854762 0.712001 0.510746 0.262603 0.0209571 0.159578 0.427989 0.648072 0.811457 0.917741 0.976162 0.998591 0.995804 0.976159 0.945633 0.908151 0.865979 0.819497 0.774796 0.736795 0.704315 0.6764 0.652277 0.631322 0.613025 0.596972 0.582821 0.570293 0.559155 0.549214 
7.21443 0.588232 0.603578 0.621044 0.641017 0.663976 0.690507 0.721333 0.757352 0.799674 0.847003 0.890779 0.930482 0.964428 0.989319 0.999965 0.988828 0.945791 0.858812 0.716675 0.514957 0.265097 0.0211679 0.161139 0.431732 0.652727 0.815821 0.921017 0.978016 0.999019 0.994977 0.974313 0.943007 0.904956 0.862397 0.815683 0.770853 0.732774 0.700251 0.672317 0.648191 0.627244 0.608961 0.592926 0.578797 0.566292 0.555177 0.54526 
7.29459 0.584213 0.599537 0.616984 0.636944 0.659898 0.686437 0.717292 0.753368 0.795791 0.843298 0.887395 0.927588 0.962225 0.988039 0.999854 0.990098 0.948527 0.862827 0.721348 0.519191 0.267615 0.021381 0.162716 0.435502 0.65739 0.820162 0.924241 0.979798 0.999369 0.994076 0.972403 0.940327 0.901721 0.858786 0.81185 0.766899 0.72875 0.696189 0.668241 0.644116 0.623179 0.604914 0.5889 0.574794 0.562313 0.551224 0.541331 
7.37475 0.580213 0.595513 0.612939 0.632883 0.655829 0.682372 0.71325 0.749377 0.791894 0.839569 0.883975 0.924646 0.959962 0.986689 0.999667 0.991293 0.951202 0.866807 0.726018 0.523447 0.270156 0.0215964 0.164309 0.439297 0.662061 0.824479 0.92741 0.981508 0.999642 0.993103 0.97043 0.937596 0.898446 0.855147 0.807999 0.762935 0.724722 0.69213 0.664172 0.640052 0.619129 0.600883 0.584893 0.570812 0.558358 0.547295 0.537428 
7.45491 0.576234 0.591508 0.60891 0.628835 0.651769 0.678312 0.709207 0.745379 0.787981 0.835816 0.880521 0.921658 0.957641 0.98527 0.999403 0.992413 0.953813 0.870749 0.730684 0.527725 0.272719 0.0218141 0.165918 0.443119 0.666739 0.82877 0.930524 0.983146 0.999839 0.992057 0.968394 0.934815 0.895133 0.85148 0.80413 0.758962 0.720691 0.688074 0.660111 0.635999 0.615093 0.59687 0.580905 0.566851 0.554425 0.54339 0.533551 
7.53507 0.572275 0.58752 0.604896 0.624799 0.647718 0.674257 0.705164 0.741375 0.784055 0.83204 0.877033 0.918624 0.955262 0.983782 0.999064 0.993456 0.956361 0.874653 0.735345 0.532025 0.275306 0.0220342 0.167543 0.446966 0.671424 0.833034 0.933581 0.984711 0.999958 0.99094 0.966296 0.931984 0.891782 0.847787 0.800245 0.75498 0.716659 0.684022 0.656058 0.631958 0.611072 0.592874 0.576937 0.562912 0.550515 0.539509 0.529699 
7.61523 0.568336 0.583551 0.600899 0.620777 0.643677 0.670207 0.701122 0.737366 0.780117 0.828242 0.873512 0.915546 0.952826 0.982226 0.998648 0.994424 0.958844 0.878517 0.740001 0.536346 0.277917 0.0222566 0.169184 0.450839 0.676114 0.837269 0.936581 0.986202 1 0.989751 0.964138 0.929104 0.888394 0.844069 0.796344 0.750991 0.712626 0.679974 0.652013 0.627929 0.607066 0.588895 0.572988 0.558994 0.546628 0.535653 0.525872 
7.69539 0.564418 0.579601 0.596917 0.616768 0.639646 0.666164 0.697082 0.733352 0.776166 0.824423 0.86996 0.912424 0.950334 0.980602 0.998156 0.995315 0.961261 0.88234 0.74465 0.540689 0.280551 0.0224814 0.170841 0.454737 0.68081 0.841476 0.939522 0.987619 0.999965 0.988491 0.961919 0.926176 0.884971 0.840326 0.792428 0.746995 0.708593 0.67593 0.647978 0.623913 0.603076 0.584935 0.569059 0.555098 0.542764 0.53182 0.52207 
7.77555 0.56052 0.575669 0.592953 0.612773 0.635626 0.662127 0.693043 0.729334 0.772204 0.820584 0.866378 0.90926 0.947787 0.978911 0.99759 0.996129 0.963611 0.886122 0.749291 0.545052 0.283208 0.0227086 0.172515 0.45866 0.685509 0.845652 0.942404 0.988961 0.999853 0.987161 0.959641 0.923202 0.881514 0.83656 0.788497 0.742992 0.704559 0.671892 0.643952 0.61991 0.599101 0.580992 0.565151 0.551224 0.538923 0.528012 0.518294 
7.85571 0.556643 0.571756 0.589005 0.608792 0.631617 0.658098 0.689007 0.725312 0.768232 0.816726 0.862765 0.906054 0.945186 0.977154 0.996948 0.996865 0.965894 0.889859 0.753924 0.549436 0.28589 0.0229383 0.174205 0.462609 0.690211 0.849796 0.945225 0.990227 0.999665 0.98576 0.957304 0.920181 0.878022 0.832771 0.784554 0.738984 0.700526 0.667859 0.639936 0.615919 0.595142 0.577068 0.561262 0.547371 0.535106 0.524229 0.514543 
7.93587 0.552786 0.567862 0.585073 0.604826 0.627619 0.654076 0.684974 0.721288 0.76425 0.812849 0.859124 0.902807 0.942532 0.975332 0.996231 0.997525 0.968108 0.893553 0.758547 0.553839 0.288595 0.0231704 0.175911 0.466583 0.694916 0.853906 0.947984 0.991418 0.999399 0.984291 0.95491 0.917116 0.874499 0.82896 0.780598 0.734971 0.696494 0.663833 0.635929 0.611942 0.5912 0.573162 0.557394 0.54354 0.531311 0.520469 0.510817 
8.01603 0.548951 0.563987 0.581159 0.600874 0.623633 0.650063 0.680945 0.717263 0.760259 0.808955 0.855455 0.899521 0.939825 0.973444 0.99544 0.998107 0.970254 0.897201 0.763159 0.558262 0.291324 0.023405 0.177635 0.470581 0.699622 0.857983 0.950681 0.992533 0.999057 0.982753 0.952459 0.914007 0.870943 0.825128 0.77663 0.730954 0.692464 0.659813 0.631934 0.607979 0.587274 0.569275 0.553545 0.53973 0.527539 0.516733 0.507116 
8.09619 0.545136 0.560132 0.577263 0.596937 0.619659 0.646058 0.676919 0.713235 0.756259 0.805044 0.851759 0.896197 0.937067 0.971493 0.994574 0.998611 0.972329 0.900801 0.767759 0.562704 0.294077 0.0236422 0.179375 0.474604 0.704329 0.862024 0.953314 0.993571 0.998639 0.981147 0.949952 0.910855 0.867356 0.821276 0.772652 0.726933 0.688437 0.655801 0.627949 0.60403 0.583364 0.565406 0.549718 0.535943 0.523791 0.513022 0.50344 
8.17635 0.541342 0.556295 0.573383 0.593015 0.615698 0.642062 0.672899 0.709207 0.752253 0.801117 0.848037 0.892834 0.934258 0.969479 0.993635 0.999037 0.974334 0.904354 0.772345 0.567165 0.296854 0.0238818 0.181132 0.478652 0.709035 0.866028 0.955882 0.994532 0.998145 0.979474 0.94739 0.907661 0.86374 0.817405 0.768663 0.72291 0.684412 0.651796 0.623976 0.600096 0.579471 0.561556 0.545911 0.532177 0.520065 0.509335 0.499789 
8.25651 0.53757 0.552479 0.569522 0.589109 0.611749 0.638075 0.668883 0.705179 0.74824 0.797175 0.844291 0.889436 0.9314 0.967402 0.992623 0.999386 0.976268 0.907857 0.776918 0.571643 0.299655 0.0241241 0.182907 0.482723 0.71374 0.869995 0.958385 0.995416 0.997575 0.977734 0.944774 0.904426 0.860095 0.813516 0.764665 0.718884 0.680391 0.647799 0.620015 0.596175 0.575595 0.557725 0.542124 0.528434 0.516363 0.505672 0.496163 
8.33667 0.533818 0.548682 0.565678 0.585219 0.607813 0.634098 0.664873 0.701152 0.74422 0.79322 0.84052 0.886001 0.928494 0.965263 0.991538 0.999656 0.978129 0.91131 0.781475 0.57614 0.302481 0.0243689 0.184698 0.486819 0.718443 0.873922 0.960822 0.996223 0.99693 0.975929 0.942105 0.901151 0.856422 0.80961 0.760659 0.714857 0.676374 0.64381 0.616065 0.59227 0.571737 0.553914 0.538358 0.524712 0.512684 0.502033 0.492562 
