T 21F 21.1F 21.2F 21.3F 21.4F 21.5F 21.6F 21.7F 21.8F 21.9F 22F 22.1F 22.2F 22.3F 22.4F 22.5F 22.6F 22.7F 22.8F 22.9F 
31.1445 0.0992725 0.10708 0.116221 0.127197 0.141943 0.161389 0.186736 0.221162 0.270546 0.346975 0.479831 0.746022 0.87652 0.99764 0.645064 0.430468 0.320022 0.253622 0.209605 0.178356 
31.1695 0.098941 0.106723 0.115834 0.126774 0.141472 0.160856 0.186122 0.220439 0.269674 0.345886 0.478426 0.744367 0.877955 0.997408 0.643421 0.42917 0.319007 0.2528 0.208918 0.177768 
31.1945 0.0986107 0.106367 0.115448 0.126353 0.141003 0.160323 0.185509 0.219719 0.268804 0.3448 0.477023 0.742712 0.879386 0.997166 0.641779 0.427875 0.317995 0.251981 0.208234 0.177182 
31.2195 0.0982814 0.106012 0.115063 0.125932 0.140535 0.159793 0.184898 0.219001 0.267937 0.343717 0.475623 0.741056 0.880812 0.996913 0.640138 0.426583 0.316986 0.251164 0.207551 0.176598 
31.2445 0.0979532 0.105658 0.11468 0.125514 0.140068 0.159264 0.184289 0.218285 0.267072 0.342637 0.474225 0.739398 0.882233 0.996648 0.638499 0.425294 0.31598 0.25035 0.206871 0.176015 
31.2695 0.0976262 0.105306 0.114298 0.125096 0.139604 0.158737 0.183682 0.217571 0.266211 0.34156 0.472831 0.73774 0.883649 0.996374 0.63686 0.424007 0.314976 0.249538 0.206193 0.175434 
31.2946 0.0973002 0.104955 0.113917 0.12468 0.13914 0.158212 0.183077 0.21686 0.265351 0.340486 0.47144 0.736082 0.88506 0.996088 0.635223 0.422724 0.313976 0.248728 0.205517 0.174855 
31.3196 0.0969752 0.104604 0.113538 0.124265 0.138678 0.157688 0.182474 0.21615 0.264494 0.339415 0.470051 0.734422 0.886466 0.995792 0.633588 0.421444 0.312978 0.247922 0.204843 0.174278 
31.3446 0.0966514 0.104255 0.113159 0.123852 0.138218 0.157166 0.181872 0.215443 0.26364 0.338347 0.468666 0.732762 0.887867 0.995485 0.631953 0.420167 0.311983 0.247117 0.204171 0.173703 
31.3696 0.0963286 0.103908 0.112782 0.123439 0.137759 0.156646 0.181273 0.214738 0.262788 0.337281 0.467283 0.731101 0.889262 0.995167 0.630321 0.418893 0.310991 0.246315 0.203501 0.17313 
31.3946 0.0960069 0.103561 0.112406 0.123029 0.137301 0.156127 0.180676 0.214036 0.261939 0.336219 0.465903 0.72944 0.890653 0.994839 0.628689 0.417622 0.310001 0.245515 0.202833 0.172558 
31.4196 0.0956863 0.103215 0.112032 0.122619 0.136845 0.155611 0.18008 0.213335 0.261093 0.33516 0.464526 0.727778 0.892038 0.9945 0.627059 0.416354 0.309015 0.244718 0.202168 0.171989 
31.4447 0.0953667 0.102871 0.111658 0.122211 0.136391 0.155095 0.179486 0.212637 0.260249 0.334103 0.463152 0.726115 0.893419 0.99415 0.62543 0.415089 0.308031 0.243923 0.201505 0.171421 
31.4697 0.0950482 0.102528 0.111286 0.121805 0.135938 0.154582 0.178895 0.211941 0.259407 0.333049 0.461781 0.724452 0.894793 0.99379 0.623803 0.413827 0.30705 0.243131 0.200843 0.170855 
31.4947 0.0947308 0.102186 0.110915 0.121399 0.135487 0.15407 0.178305 0.211247 0.258568 0.331998 0.460413 0.722789 0.896163 0.993419 0.622177 0.412569 0.306072 0.242341 0.200184 0.170291 
31.5197 0.0944143 0.101845 0.110545 0.120995 0.135037 0.15356 0.177717 0.210555 0.257732 0.330951 0.459048 0.721125 0.897527 0.993037 0.620553 0.411313 0.305097 0.241554 0.199527 0.169728 
31.5447 0.094099 0.101505 0.110177 0.120592 0.134588 0.153051 0.177131 0.209865 0.256898 0.329906 0.457686 0.719461 0.898885 0.992645 0.618931 0.41006 0.304124 0.240768 0.198872 0.169168 
31.5697 0.0937847 0.101166 0.10981 0.120191 0.134141 0.152544 0.176546 0.209178 0.256066 0.328863 0.456327 0.717796 0.900238 0.992243 0.61731 0.40881 0.303154 0.239986 0.198219 0.168609 
31.5947 0.0934714 0.100828 0.109444 0.119791 0.133695 0.152039 0.175964 0.208492 0.255237 0.327824 0.454971 0.716132 0.901585 0.99183 0.61569 0.407563 0.302188 0.239205 0.197568 0.168052 
31.6198 0.0931592 0.100492 0.109079 0.119392 0.133251 0.151535 0.175384 0.207809 0.254411 0.326788 0.453618 0.714466 0.902927 0.991406 0.614072 0.40632 0.301223 0.238427 0.196919 0.167497 
31.6448 0.092848 0.100156 0.108715 0.118995 0.132808 0.151033 0.174805 0.207128 0.253587 0.325754 0.452267 0.712801 0.904263 0.990972 0.612456 0.405079 0.300262 0.237652 0.196272 0.166943 
31.6698 0.0925378 0.0998221 0.108353 0.118599 0.132367 0.150532 0.174228 0.206449 0.252765 0.324724 0.45092 0.711136 0.905593 0.990527 0.610842 0.403841 0.299303 0.236879 0.195627 0.166392 
31.6948 0.0922287 0.0994889 0.107991 0.118204 0.131927 0.150034 0.173653 0.205772 0.251946 0.323696 0.449576 0.70947 0.906917 0.990072 0.609229 0.402607 0.298347 0.236108 0.194984 0.165842 
31.7198 0.0919206 0.0991568 0.107631 0.11781 0.131489 0.149536 0.17308 0.205098 0.25113 0.322671 0.448234 0.707805 0.908235 0.989607 0.607618 0.401375 0.297394 0.235339 0.194343 0.165294 
31.7448 0.0916135 0.0988259 0.107273 0.117418 0.131052 0.149041 0.172509 0.204425 0.250315 0.321649 0.446896 0.706139 0.909547 0.989131 0.606009 0.400146 0.296444 0.234573 0.193704 0.164747 
31.7699 0.0913074 0.098496 0.106915 0.117027 0.130616 0.148547 0.171939 0.203755 0.249504 0.32063 0.44556 0.704473 0.910854 0.988645 0.604401 0.398921 0.295496 0.233809 0.193068 0.164203 
31.7949 0.0910024 0.0981672 0.106558 0.116637 0.130182 0.148054 0.171372 0.203086 0.248695 0.319614 0.444228 0.702807 0.912154 0.988148 0.602795 0.397698 0.294551 0.233048 0.192433 0.16366 
31.8199 0.0906983 0.0978395 0.106203 0.116249 0.12975 0.147564 0.170806 0.20242 0.247888 0.318601 0.442898 0.701142 0.913448 0.987641 0.601191 0.396479 0.293609 0.232289 0.1918 0.163119 
31.8449 0.0903953 0.0975129 0.105849 0.115862 0.129318 0.147075 0.170242 0.201756 0.247084 0.31759 0.441572 0.699476 0.914736 0.987124 0.599589 0.395262 0.292669 0.231532 0.19117 0.162579 
31.8699 0.0900933 0.0971873 0.105496 0.115476 0.128888 0.146587 0.16968 0.201094 0.246282 0.316582 0.440249 0.697811 0.916018 0.986597 0.597989 0.394049 0.291732 0.230778 0.190541 0.162042 
31.8949 0.0897923 0.0968629 0.105144 0.115091 0.12846 0.146101 0.169119 0.200434 0.245482 0.315577 0.438928 0.696145 0.917294 0.986059 0.59639 0.392839 0.290798 0.230025 0.189914 0.161506 
31.9199 0.0894922 0.0965395 0.104793 0.114708 0.128033 0.145616 0.168561 0.199776 0.244685 0.314575 0.437611 0.69448 0.918563 0.985511 0.594794 0.391631 0.289867 0.229276 0.189289 0.160972 
31.945 0.0891932 0.0962172 0.104444 0.114326 0.127607 0.145134 0.168004 0.19912 0.243891 0.313576 0.436296 0.692815 0.919826 0.984953 0.593199 0.390427 0.288938 0.228528 0.188666 0.160439 
31.97 0.0888952 0.0958959 0.104095 0.113945 0.127183 0.144652 0.167449 0.198466 0.243099 0.31258 0.434985 0.691151 0.921082 0.984385 0.591606 0.389225 0.288012 0.227783 0.188046 0.159908 
31.995 0.0885981 0.0955758 0.103748 0.113566 0.12676 0.144172 0.166896 0.197815 0.242309 0.311586 0.433676 0.689487 0.922332 0.983806 0.590015 0.388027 0.287089 0.22704 0.187427 0.159379 
32.02 0.0882879 0.0952414 0.103386 0.113169 0.126319 0.143672 0.166318 0.197134 0.241484 0.310548 0.432306 0.68773 0.923533 0.983128 0.588343 0.386773 0.286124 0.226264 0.186781 0.158827 
32.045 0.0879753 0.0949045 0.10302 0.11277 0.125874 0.143167 0.165736 0.196448 0.240653 0.3095 0.430923 0.68595 0.924717 0.982416 0.586652 0.385508 0.285152 0.225482 0.186129 0.158271 
32.07 0.0876638 0.0945688 0.102656 0.112372 0.12543 0.142664 0.165156 0.195765 0.239824 0.308456 0.429544 0.684171 0.925893 0.981693 0.584964 0.384247 0.284182 0.224702 0.18548 0.157716 
32.0951 0.0873534 0.0942342 0.102294 0.111975 0.124988 0.142163 0.164578 0.195083 0.238998 0.307415 0.428168 0.682394 0.927062 0.980961 0.583278 0.382989 0.283215 0.223925 0.184833 0.157163 
32.1201 0.0870441 0.0939009 0.101932 0.11158 0.124548 0.141663 0.164001 0.194404 0.238174 0.306378 0.426796 0.680617 0.928224 0.980218 0.581595 0.381734 0.282252 0.223151 0.184189 0.156612 
32.1451 0.0867359 0.0935687 0.101572 0.111187 0.124109 0.141165 0.163427 0.193728 0.237353 0.305343 0.425427 0.678841 0.929378 0.979464 0.579914 0.380483 0.281291 0.222379 0.183546 0.156063 
32.1701 0.0864288 0.0932377 0.101213 0.110794 0.123672 0.140669 0.162855 0.193053 0.236535 0.304312 0.424061 0.677066 0.930524 0.9787 0.578236 0.379236 0.280334 0.22161 0.182906 0.155516 
32.1951 0.0861228 0.0929078 0.100855 0.110403 0.123237 0.140175 0.162285 0.192381 0.23572 0.303284 0.4227 0.675292 0.931663 0.977926 0.57656 0.377991 0.279379 0.220843 0.182268 0.154971 
32.2201 0.0858178 0.0925791 0.100499 0.110014 0.122802 0.139682 0.161716 0.191711 0.234907 0.302259 0.421341 0.673518 0.932795 0.977142 0.574887 0.376751 0.278428 0.220079 0.181632 0.154427 
32.2452 0.085514 0.0922516 0.100144 0.109625 0.12237 0.139191 0.16115 0.191044 0.234097 0.301237 0.419986 0.671747 0.933919 0.976347 0.573217 0.375513 0.277479 0.219317 0.180998 0.153886 
32.2702 0.0852112 0.0919253 0.0997898 0.109238 0.121939 0.138702 0.160586 0.190378 0.23329 0.300218 0.418635 0.669976 0.935035 0.975543 0.571549 0.37428 0.276533 0.218558 0.180367 0.153346 
32.2952 0.0849095 0.0916001 0.0994372 0.108853 0.121509 0.138215 0.160023 0.189715 0.232485 0.299202 0.417287 0.668206 0.936143 0.974728 0.569884 0.373049 0.275591 0.217801 0.179737 0.152808 
32.3202 0.0846088 0.091276 0.0990858 0.108469 0.121081 0.137729 0.159463 0.189054 0.231683 0.29819 0.415942 0.666437 0.937244 0.973903 0.568222 0.371822 0.274651 0.217047 0.17911 0.152273 
32.3452 0.0843093 0.0909531 0.0987356 0.108086 0.120654 0.137245 0.158904 0.188395 0.230883 0.297181 0.414602 0.66467 0.938336 0.973068 0.566562 0.370599 0.273715 0.216296 0.178484 0.151738 
32.3702 0.0840108 0.0906314 0.0983867 0.107704 0.120229 0.136762 0.158347 0.187739 0.230087 0.296174 0.413264 0.662904 0.939421 0.972223 0.564905 0.369379 0.272781 0.215547 0.177861 0.151206 
32.3952 0.0837133 0.0903107 0.0980389 0.107324 0.119805 0.136281 0.157793 0.187085 0.229292 0.295171 0.41193 0.661139 0.940497 0.971368 0.56325 0.368162 0.27185 0.2148 0.17724 0.150676 
32.4203 0.0834169 0.0899912 0.0976925 0.106945 0.119383 0.135802 0.15724 0.186433 0.228501 0.294171 0.4106 0.659375 0.941566 0.970504 0.561599 0.366949 0.270923 0.214056 0.176622 0.150147 
32.4453 0.0831216 0.0896729 0.0973472 0.106568 0.118963 0.135325 0.156689 0.185783 0.227712 0.293174 0.409273 0.657613 0.942626 0.969629 0.55995 0.365739 0.269998 0.213314 0.176005 0.149621 
32.4703 0.0828272 0.0893556 0.0970032 0.106192 0.118543 0.134849 0.15614 0.185136 0.226925 0.292181 0.407949 0.655852 0.943679 0.968745 0.558304 0.364533 0.269076 0.212575 0.17539 0.149096 
32.4953 0.082534 0.0890395 0.0966604 0.105817 0.118126 0.134375 0.155593 0.18449 0.226142 0.29119 0.406629 0.654093 0.944723 0.967851 0.556661 0.36333 0.268157 0.211838 0.174778 0.148573 
32.5203 0.0822418 0.0887245 0.0963187 0.105443 0.117709 0.133902 0.155047 0.183847 0.22536 0.290202 0.405313 0.652335 0.945759 0.966947 0.55502 0.36213 0.267241 0.211104 0.174167 0.148051 
32.5453 0.0819506 0.0884107 0.0959783 0.105071 0.117295 0.133432 0.154504 0.183206 0.224582 0.289218 0.404 0.650578 0.946786 0.966033 0.553383 0.360934 0.266328 0.210372 0.173559 0.147532 
32.5704 0.0816604 0.0880979 0.0956391 0.1047 0.116881 0.132962 0.153962 0.182567 0.223806 0.288236 0.40269 0.648823 0.947805 0.96511 0.551748 0.359741 0.265418 0.209643 0.172953 0.147014 
32.5954 0.0813713 0.0877862 0.0953011 0.104331 0.116469 0.132495 0.153423 0.181931 0.223032 0.287258 0.401384 0.647069 0.948816 0.964177 0.550116 0.358552 0.264511 0.208916 0.172348 0.146498 
32.6204 0.0810832 0.0874757 0.0949643 0.103962 0.116059 0.132029 0.152885 0.181296 0.222261 0.286283 0.400082 0.645317 0.949818 0.963235 0.548487 0.357366 0.263606 0.208192 0.171746 0.145984 
32.6454 0.0807961 0.0871662 0.0946287 0.103595 0.11565 0.131565 0.152349 0.180664 0.221493 0.28531 0.398783 0.643567 0.950812 0.962283 0.546861 0.356184 0.262705 0.207469 0.171146 0.145472 
32.6704 0.0805101 0.0868579 0.0942942 0.10323 0.115242 0.131102 0.151815 0.180034 0.220727 0.284341 0.397487 0.641818 0.951797 0.961322 0.545238 0.355005 0.261806 0.20675 0.170548 0.144961 
32.6954 0.080225 0.0865506 0.093961 0.102865 0.114836 0.130641 0.151283 0.179406 0.219964 0.283375 0.396195 0.640071 0.952773 0.960352 0.543617 0.353829 0.260911 0.206033 0.169952 0.144453 
32.7205 0.079941 0.0862444 0.0936289 0.102502 0.114431 0.130181 0.150752 0.17878 0.219203 0.282412 0.394906 0.638325 0.953741 0.959372 0.542 0.352657 0.260018 0.205318 0.169358 0.143946 
32.7455 0.079658 0.0859393 0.093298 0.10214 0.114028 0.129723 0.150224 0.178156 0.218445 0.281452 0.393621 0.636581 0.9547 0.958382 0.540385 0.351488 0.259128 0.204605 0.168766 0.14344 
32.7705 0.079376 0.0856353 0.0929682 0.10178 0.113626 0.129267 0.149697 0.177534 0.217689 0.280495 0.392339 0.634839 0.95565 0.957384 0.538774 0.350322 0.258241 0.203895 0.168176 0.142937 
32.7955 0.0790949 0.0853323 0.0926397 0.101421 0.113226 0.128812 0.149172 0.176915 0.216936 0.27954 0.391061 0.633099 0.956592 0.956376 0.537165 0.34916 0.257357 0.203187 0.167588 0.142435 
32.8205 0.0788149 0.0850305 0.0923122 0.101062 0.112826 0.128359 0.148649 0.176297 0.216185 0.278589 0.389786 0.63136 0.957524 0.955359 0.53556 0.348001 0.256475 0.202482 0.167003 0.141935 
32.8455 0.0785359 0.0847297 0.091986 0.100706 0.112429 0.127908 0.148128 0.175682 0.215437 0.277641 0.388515 0.629623 0.958448 0.954333 0.533957 0.346845 0.255597 0.201779 0.166419 0.141437 
32.8705 0.0782579 0.0844299 0.0916609 0.10035 0.112032 0.127458 0.147608 0.175069 0.214691 0.276696 0.387247 0.627888 0.959362 0.953299 0.532357 0.345693 0.254721 0.201078 0.165837 0.14094 
32.8956 0.0779808 0.0841312 0.0913369 0.0999959 0.111637 0.12701 0.14709 0.174458 0.213948 0.275754 0.385983 0.626155 0.960268 0.952255 0.530761 0.344544 0.253848 0.20038 0.165257 0.140445 
32.9206 0.0777047 0.0838336 0.0910141 0.0996429 0.111244 0.126563 0.146574 0.173849 0.213207 0.274815 0.384722 0.624424 0.961164 0.951202 0.529167 0.343399 0.252978 0.199684 0.164679 0.139952 
32.9456 0.0774296 0.0835371 0.0906924 0.0992911 0.110852 0.126117 0.14606 0.173242 0.212469 0.273878 0.383464 0.622694 0.962052 0.95014 0.527576 0.342257 0.252111 0.198991 0.164103 0.139461 
32.9706 0.0771555 0.0832415 0.0903719 0.0989406 0.110461 0.125674 0.145548 0.172637 0.211733 0.272945 0.38221 0.620967 0.96293 0.949069 0.525989 0.341118 0.251246 0.198299 0.163529 0.138971 
32.9956 0.0768824 0.0829471 0.0900525 0.0985913 0.110072 0.125232 0.145037 0.172034 0.210999 0.272015 0.38096 0.619242 0.963799 0.94799 0.524405 0.339983 0.250384 0.197611 0.162957 0.138483 
33.0206 0.0766102 0.0826536 0.0897342 0.0982432 0.109684 0.124791 0.144529 0.171433 0.210268 0.271088 0.379713 0.617518 0.964658 0.946902 0.522823 0.338851 0.249525 0.196924 0.162387 0.137997 
33.0457 0.076339 0.0823613 0.089417 0.0978963 0.109297 0.124352 0.144021 0.170834 0.20954 0.270163 0.378469 0.615797 0.965509 0.945805 0.521245 0.337722 0.248669 0.19624 0.161819 0.137512 
33.0707 0.0760687 0.0820699 0.089101 0.0975507 0.108912 0.123914 0.143516 0.170238 0.208814 0.269242 0.377229 0.614077 0.966349 0.9447 0.51967 0.336596 0.247816 0.195558 0.161253 0.137029 
33.0957 0.0757994 0.0817796 0.0887861 0.0972063 0.108528 0.123478 0.143013 0.169643 0.20809 0.268323 0.375992 0.61236 0.967181 0.943585 0.518097 0.335474 0.246965 0.194878 0.160689 0.136548 
33.1207 0.0755311 0.0814903 0.0884723 0.0968631 0.108145 0.123044 0.142511 0.169051 0.207369 0.267407 0.374758 0.610645 0.968003 0.942463 0.516528 0.334355 0.246117 0.1942 0.160127 0.136068 
33.1457 0.0752637 0.081202 0.0881596 0.0965211 0.107764 0.122611 0.142011 0.16846 0.20665 0.266495 0.373529 0.608931 0.968816 0.941332 0.514963 0.33324 0.245272 0.193525 0.159566 0.135591 
33.1707 0.0749973 0.0809148 0.087848 0.0961803 0.107384 0.122179 0.141512 0.167871 0.205933 0.265585 0.372302 0.60722 0.969619 0.940193 0.5134 0.332127 0.24443 0.192852 0.159008 0.135114 
33.1957 0.0747318 0.0806285 0.0875375 0.0958408 0.107005 0.121749 0.141016 0.167285 0.205219 0.264678 0.371079 0.605511 0.970412 0.939045 0.51184 0.331018 0.24359 0.192182 0.158452 0.13464 
33.2208 0.0744673 0.0803433 0.0872281 0.0955024 0.106628 0.121321 0.140521 0.1667 0.204508 0.263774 0.369859 0.603805 0.971196 0.937889 0.510284 0.329913 0.242753 0.191514 0.157897 0.134167 
33.2458 0.0742037 0.0800591 0.0869198 0.0951652 0.106252 0.120894 0.140028 0.166118 0.203798 0.262873 0.368643 0.6021 0.97197 0.936725 0.508731 0.32881 0.241919 0.190847 0.157345 0.133695 
33.2708 0.073941 0.0797759 0.0866126 0.0948292 0.105877 0.120469 0.139536 0.165537 0.203091 0.261975 0.36743 0.600398 0.972734 0.935552 0.50718 0.327711 0.241088 0.190184 0.156794 0.133226 
33.2958 0.0736792 0.0794937 0.0863065 0.0944944 0.105504 0.120045 0.139046 0.164959 0.202387 0.261079 0.366221 0.598698 0.973489 0.934371 0.505633 0.326615 0.240259 0.189522 0.156245 0.132758 
33.3208 0.0734184 0.0792125 0.0860014 0.0941608 0.105132 0.119622 0.138558 0.164382 0.201685 0.260187 0.365015 0.597 0.974233 0.933183 0.50409 0.325523 0.239433 0.188863 0.155698 0.132291 
33.3458 0.0731585 0.0789323 0.0856975 0.0938283 0.104761 0.119201 0.138072 0.163807 0.200985 0.259297 0.363812 0.595305 0.974968 0.931986 0.502549 0.324433 0.238609 0.188206 0.155153 0.131826 
33.3709 0.0728996 0.0786531 0.0853946 0.093497 0.104392 0.118781 0.137587 0.163235 0.200287 0.25841 0.362613 0.593612 0.975693 0.930781 0.501012 0.323347 0.237789 0.187551 0.15461 0.131363 
33.3959 0.0726415 0.0783749 0.0850928 0.0931669 0.104024 0.118363 0.137104 0.162664 0.199592 0.257526 0.361417 0.591921 0.976408 0.929569 0.499478 0.322264 0.236971 0.186898 0.154068 0.130902 
33.4209 0.0723844 0.0780977 0.084792 0.0928379 0.103657 0.117947 0.136623 0.162095 0.198899 0.256645 0.360225 0.590233 0.977114 0.928348 0.497947 0.321185 0.236155 0.186248 0.153529 0.130442 
33.4459 0.0721282 0.0778214 0.0844923 0.0925101 0.103291 0.117532 0.136143 0.161529 0.198209 0.255767 0.359036 0.588546 0.977809 0.92712 0.496419 0.320108 0.235343 0.185599 0.152991 0.129983 
33.4709 0.0718729 0.0775462 0.0841937 0.0921835 0.102927 0.117118 0.135665 0.160964 0.197521 0.254891 0.35785 0.586863 0.978494 0.925884 0.494895 0.319035 0.234533 0.184953 0.152456 0.129527 
33.4959 0.0716185 0.0772719 0.0838961 0.091858 0.102564 0.116706 0.135189 0.160401 0.196835 0.254018 0.356668 0.585182 0.979168 0.924641 0.493374 0.317965 0.233725 0.184309 0.151922 0.129071 
33.521 0.071365 0.0769985 0.0835996 0.0915337 0.102203 0.116295 0.134714 0.15984 0.196151 0.253149 0.355489 0.583503 0.979833 0.923389 0.491856 0.316898 0.232921 0.183668 0.15139 0.128618 
33.546 0.0711124 0.0767262 0.0833041 0.0912105 0.101842 0.115885 0.134241 0.159281 0.19547 0.252282 0.354314 0.581826 0.980488 0.922131 0.490341 0.315835 0.232118 0.183028 0.15086 0.128166 
33.571 0.0708607 0.0764548 0.0830097 0.0908884 0.101483 0.115477 0.13377 0.158724 0.194791 0.251417 0.353141 0.580153 0.981132 0.920864 0.48883 0.314775 0.231319 0.182391 0.150331 0.127715 
33.596 0.0706099 0.0761844 0.0827163 0.0905675 0.101125 0.115071 0.1333 0.158169 0.194114 0.250556 0.351973 0.578481 0.981766 0.919591 0.487321 0.313717 0.230522 0.181755 0.149805 0.127266 
33.621 0.07036 0.0759149 0.082424 0.0902477 0.100768 0.114666 0.132832 0.157615 0.19344 0.249697 0.350807 0.576812 0.98239 0.91831 0.485817 0.312664 0.229728 0.181122 0.14928 0.126819 
33.646 0.0701109 0.0756464 0.0821327 0.0899291 0.100413 0.114262 0.132366 0.157064 0.192768 0.248841 0.349645 0.575146 0.983004 0.917021 0.484315 0.311613 0.228936 0.180491 0.148757 0.126373 
33.671 0.0698628 0.0753788 0.0818424 0.0896115 0.100059 0.11386 0.131901 0.156515 0.192098 0.247988 0.348487 0.573482 0.983607 0.915726 0.482817 0.310565 0.228147 0.179863 0.148236 0.125929 
33.6961 0.0696155 0.0751122 0.0815531 0.0892951 0.0997061 0.113459 0.131437 0.155967 0.19143 0.247137 0.347331 0.571821 0.9842 0.914423 0.481322 0.309521 0.227361 0.179236 0.147716 0.125486 
33.7211 0.0693691 0.0748465 0.0812649 0.0889798 0.0993545 0.11306 0.130976 0.155421 0.190765 0.24629 0.346179 0.570163 0.984782 0.913113 0.47983 0.30848 0.226577 0.178611 0.147199 0.125045 
33.7461 0.0691236 0.0745818 0.0809777 0.0886656 0.0990041 0.112661 0.130516 0.154877 0.190101 0.245445 0.345031 0.568507 0.985354 0.911795 0.478342 0.307442 0.225796 0.177989 0.146683 0.124606 
33.7711 0.068879 0.074318 0.0806915 0.0883526 0.0986549 0.112265 0.130057 0.154335 0.189441 0.244603 0.343885 0.566853 0.985915 0.910471 0.476857 0.306407 0.225017 0.177369 0.146169 0.124168 
33.7961 0.0686352 0.0740551 0.0804063 0.0880406 0.098307 0.11187 0.1296 0.153795 0.188782 0.243763 0.342743 0.565203 0.986466 0.90914 0.475375 0.305375 0.224241 0.176751 0.145657 0.123731 
33.8211 0.0683923 0.0737932 0.0801222 0.0877297 0.0979603 0.111476 0.129145 0.153257 0.188125 0.242926 0.341604 0.563555 0.987006 0.907802 0.473897 0.304347 0.223467 0.176135 0.145146 0.123296 
33.8462 0.0681502 0.0735322 0.079839 0.08742 0.0976148 0.111083 0.128692 0.152721 0.187471 0.242092 0.340469 0.561909 0.987536 0.906457 0.472422 0.303321 0.222696 0.175521 0.144638 0.122863 
33.8712 0.0679091 0.0732722 0.0795568 0.0871113 0.0972705 0.110692 0.128239 0.152186 0.186819 0.241261 0.339337 0.560267 0.988055 0.905106 0.47095 0.302299 0.221928 0.174909 0.144131 0.122431 
33.8962 0.0676687 0.073013 0.0792756 0.0868037 0.0969275 0.110302 0.127789 0.151653 0.186169 0.240433 0.338208 0.558627 0.988563 0.903747 0.469482 0.30128 0.221162 0.174299 0.143626 0.122 
33.9212 0.0674292 0.0727548 0.0789955 0.0864972 0.0965856 0.109914 0.12734 0.151123 0.185522 0.239607 0.337083 0.556989 0.989061 0.902382 0.468017 0.300264 0.220398 0.173691 0.143122 0.121571 
33.9462 0.0671906 0.0724975 0.0787163 0.0861918 0.096245 0.109527 0.126893 0.150593 0.184876 0.238783 0.335961 0.555355 0.989547 0.901011 0.466555 0.299251 0.219637 0.173085 0.142621 0.121144 
33.9712 0.0669528 0.0722411 0.0784381 0.0858874 0.0959055 0.109141 0.126447 0.150066 0.184233 0.237963 0.334842 0.553723 0.990024 0.899632 0.465097 0.298241 0.218879 0.172482 0.142121 0.120718 
33.9962 0.0667159 0.0719856 0.0781609 0.0855842 0.0955673 0.108757 0.126002 0.149541 0.183592 0.237145 0.333726 0.552094 0.990489 0.898248 0.463642 0.297234 0.218123 0.17188 0.141622 0.120293 
34.0213 0.0664798 0.071731 0.0778847 0.085282 0.0952302 0.108374 0.12556 0.149017 0.182953 0.23633 0.332614 0.550468 0.990944 0.896857 0.46219 0.296231 0.21737 0.171281 0.141126 0.11987 
34.0463 0.0662445 0.0714773 0.0776094 0.0849808 0.0948943 0.107992 0.125119 0.148495 0.182316 0.235517 0.331505 0.548845 0.991387 0.895459 0.460742 0.29523 0.216619 0.170683 0.140631 0.119449 
34.0713 0.0660101 0.0712245 0.0773351 0.0846808 0.0945596 0.107612 0.124679 0.147975 0.181682 0.234707 0.330399 0.547224 0.99182 0.894055 0.459298 0.294233 0.21587 0.170088 0.140138 0.119029 
34.0963 0.0657765 0.0709726 0.0770618 0.0843818 0.0942261 0.107233 0.124241 0.147457 0.181049 0.2339 0.329297 0.545607 0.992242 0.892645 0.457856 0.293238 0.215124 0.169495 0.139647 0.11861 
34.1213 0.0655438 0.0707216 0.0767895 0.0840838 0.0938938 0.106855 0.123804 0.146941 0.180419 0.233095 0.328198 0.543992 0.992653 0.891229 0.456418 0.292247 0.214381 0.168903 0.139157 0.118193 
34.1463 0.0653118 0.0704715 0.0765181 0.0837869 0.0935626 0.106479 0.123369 0.146426 0.179791 0.232293 0.327102 0.54238 0.993053 0.889807 0.454984 0.291259 0.21364 0.168314 0.138669 0.117778 
34.1714 0.0650807 0.0702223 0.0762477 0.0834911 0.0932326 0.106104 0.122936 0.145913 0.179165 0.231494 0.326009 0.540771 0.993442 0.888379 0.453552 0.290274 0.212901 0.167727 0.138183 0.117363 
34.1964 0.0648504 0.069974 0.0759782 0.0831963 0.0929038 0.10573 0.122503 0.145402 0.178541 0.230697 0.32492 0.539164 0.99382 0.886944 0.452124 0.289292 0.212165 0.167141 0.137698 0.116951 
34.2214 0.064621 0.0697265 0.0757097 0.0829025 0.0925761 0.105358 0.122073 0.144893 0.177919 0.229903 0.323834 0.537561 0.994187 0.885504 0.4507 0.288313 0.211432 0.166558 0.137215 0.116539 
34.2464 0.0643923 0.0694799 0.0754422 0.0826098 0.0922495 0.104987 0.121644 0.144385 0.177299 0.229112 0.322751 0.535961 0.994543 0.884058 0.449279 0.287337 0.210701 0.165977 0.136734 0.116129 
34.2714 0.0641645 0.0692342 0.0751756 0.0823181 0.0919242 0.104617 0.121216 0.14388 0.176682 0.228323 0.321671 0.534363 0.994888 0.882606 0.447861 0.286364 0.209972 0.165397 0.136255 0.115721 
34.2964 0.0639374 0.0689894 0.0749099 0.0820274 0.0915999 0.104248 0.12079 0.143376 0.176066 0.227536 0.320595 0.532769 0.995222 0.881148 0.446447 0.285394 0.209245 0.16482 0.135777 0.115314 
