T 21F 21.1F 21.2F 21.3F 21.4F 21.5F 21.6F 21.7F 21.8F 21.9F 22F 22.1F 22.2F 22.3F 22.4F 22.5F 22.6F 22.7F 22.8F 22.9F 
22.389 0.00782932 0.00928905 0.0111812 0.0136899 0.0171059 0.0219077 0.028921 0.0396492 0.0569922 0.086818 0.140801 0.23467 0.33809 0.317195 0.20809 0.126978 0.0811711 0.0552636 0.0397495 0.0298846 
22.414 0.00780425 0.00925959 0.0111462 0.0136477 0.0170543 0.0218437 0.0288404 0.0395469 0.056864 0.0866721 0.140709 0.234932 0.339119 0.318017 0.208194 0.126847 0.081018 0.0551328 0.0396441 0.0297999 
22.439 0.00777927 0.00923021 0.0111112 0.0136055 0.0170028 0.0217797 0.0287598 0.0394446 0.0567357 0.0865258 0.140615 0.235192 0.340152 0.31884 0.208296 0.126715 0.0808646 0.055002 0.0395387 0.0297153 
22.464 0.00775435 0.00920091 0.0110764 0.0135635 0.0169514 0.0217159 0.0286794 0.0393424 0.0566074 0.0863789 0.14052 0.23545 0.341187 0.319665 0.208396 0.126582 0.0807108 0.0548712 0.0394334 0.0296309 
22.4891 0.0077295 0.0091717 0.0110416 0.0135216 0.0169001 0.0216522 0.0285992 0.0392403 0.0564791 0.0862316 0.140423 0.235707 0.342224 0.32049 0.208494 0.126448 0.0805567 0.0547403 0.0393283 0.0295466 
22.5141 0.00770473 0.00914256 0.0110069 0.0134798 0.016849 0.0215887 0.028519 0.0391383 0.0563507 0.0860839 0.140325 0.235961 0.343265 0.321316 0.20859 0.126313 0.0804023 0.0546095 0.0392233 0.0294625 
22.5391 0.00768003 0.00911351 0.0109723 0.0134381 0.016798 0.0215253 0.028439 0.0390363 0.0562222 0.0859357 0.140226 0.236213 0.344308 0.322143 0.208683 0.126176 0.0802477 0.0544788 0.0391184 0.0293785 
22.5641 0.0076554 0.00908454 0.0109379 0.0133965 0.0167471 0.021462 0.0283592 0.0389345 0.0560937 0.085787 0.140125 0.236463 0.345354 0.32297 0.208775 0.126039 0.0800927 0.054348 0.0390136 0.0292946 
22.5891 0.00763084 0.00905565 0.0109035 0.013355 0.0166963 0.0213988 0.0282794 0.0388328 0.0559652 0.0856379 0.140023 0.236711 0.346403 0.323799 0.208864 0.1259 0.0799374 0.0542172 0.038909 0.0292109 
22.6141 0.00760636 0.00902685 0.0108692 0.0133137 0.0166456 0.0213358 0.0281998 0.0387311 0.0558366 0.0854884 0.139919 0.236957 0.347454 0.324628 0.208951 0.125761 0.0797819 0.0540865 0.0388044 0.0291274 
22.6391 0.00758194 0.00899812 0.010835 0.0132724 0.0165951 0.0212729 0.0281203 0.0386296 0.055708 0.0853385 0.139814 0.237202 0.348508 0.325458 0.209035 0.12562 0.079626 0.0539558 0.0387 0.029044 
22.6642 0.0075576 0.00896948 0.0108009 0.0132312 0.0165446 0.0212102 0.028041 0.0385282 0.0555794 0.0851882 0.139708 0.237444 0.349565 0.326289 0.209118 0.125478 0.0794699 0.0538252 0.0385958 0.0289608 
22.6892 0.00753333 0.00894092 0.0107669 0.0131902 0.0164943 0.0211475 0.0279617 0.0384268 0.0554507 0.0850374 0.1396 0.237684 0.350624 0.327121 0.209198 0.125335 0.0793136 0.0536945 0.0384916 0.0288777 
22.7142 0.00750913 0.00891244 0.0107329 0.0131492 0.0164442 0.021085 0.0278827 0.0383256 0.055322 0.0848862 0.139491 0.237921 0.351686 0.327953 0.209276 0.125192 0.0791569 0.0535639 0.0383876 0.0287948 
22.7392 0.007485 0.00888404 0.0106991 0.0131084 0.0163941 0.0210227 0.0278037 0.0382245 0.0551933 0.0847346 0.139381 0.238157 0.352751 0.328786 0.209352 0.125047 0.079 0.0534334 0.0382838 0.028712 
22.7642 0.00746094 0.00885572 0.0106654 0.0130676 0.0163442 0.0209604 0.0277249 0.0381235 0.0550646 0.0845827 0.139269 0.238391 0.353819 0.32962 0.209426 0.124901 0.0788429 0.0533029 0.03818 0.0286294 
22.7892 0.00743695 0.00882748 0.0106317 0.013027 0.0162943 0.0208983 0.0276462 0.0380225 0.0549359 0.0844303 0.139156 0.238622 0.354889 0.330455 0.209497 0.124754 0.0786855 0.0531724 0.0380764 0.0285469 
22.8143 0.00741303 0.00879932 0.0105982 0.0129865 0.0162446 0.0208364 0.0275677 0.0379217 0.0548072 0.0842775 0.139041 0.238852 0.355963 0.33129 0.209566 0.124606 0.0785278 0.053042 0.0379729 0.0284646 
22.8393 0.00738918 0.00877124 0.0105647 0.0129461 0.016195 0.0207745 0.0274893 0.037821 0.0546784 0.0841244 0.138926 0.239079 0.357038 0.332126 0.209633 0.124457 0.0783699 0.0529116 0.0378696 0.0283824 
22.8643 0.0073654 0.00874324 0.0105313 0.0129057 0.0161456 0.0207129 0.027411 0.0377205 0.0545497 0.0839709 0.138808 0.239304 0.358117 0.332963 0.209698 0.124307 0.0782118 0.0527812 0.0377664 0.0283004 
22.8893 0.00734169 0.00871533 0.0104981 0.0128655 0.0160963 0.0206513 0.0273329 0.03762 0.0544209 0.083817 0.13869 0.239527 0.359198 0.3338 0.20976 0.124155 0.0780534 0.052651 0.0376634 0.0282186 
22.9143 0.00731805 0.00868749 0.0104649 0.0128254 0.016047 0.0205899 0.0272549 0.0375196 0.0542922 0.0836628 0.13857 0.239748 0.360282 0.334639 0.209821 0.124003 0.0778948 0.0525207 0.0375604 0.0281369 
22.9393 0.00729448 0.00865973 0.0104318 0.0127854 0.0159979 0.0205286 0.027177 0.0374194 0.0541634 0.0835082 0.138449 0.239967 0.361369 0.335477 0.209879 0.12385 0.077736 0.0523906 0.0374577 0.0280553 
22.9644 0.00727098 0.00863205 0.0103988 0.0127455 0.015949 0.0204674 0.0270993 0.0373193 0.0540347 0.0833532 0.138327 0.240183 0.362459 0.336317 0.209934 0.123696 0.077577 0.0522605 0.037355 0.027974 
22.9894 0.00724755 0.00860445 0.0103659 0.0127058 0.0159001 0.0204064 0.0270217 0.0372193 0.053906 0.0831979 0.138203 0.240397 0.363551 0.337157 0.209988 0.123541 0.0774178 0.0521304 0.0372526 0.0278927 
23.0144 0.00722419 0.00857693 0.0103331 0.0126661 0.0158514 0.0203455 0.0269443 0.0371194 0.0537772 0.0830422 0.138078 0.240609 0.364646 0.337997 0.210039 0.123385 0.0772583 0.0520004 0.0371502 0.0278117 
23.0394 0.00720089 0.0085495 0.0103003 0.0126265 0.0158027 0.0202847 0.026867 0.0370196 0.0536485 0.0828862 0.137952 0.240819 0.365744 0.338839 0.210088 0.123228 0.0770987 0.0518705 0.037048 0.0277308 
23.0644 0.00717767 0.00852213 0.0102677 0.012587 0.0157542 0.0202241 0.0267899 0.03692 0.0535198 0.0827299 0.137824 0.241026 0.366844 0.339681 0.210135 0.12307 0.0769389 0.0517407 0.036946 0.02765 
23.0894 0.00715452 0.00849485 0.0102352 0.0125477 0.0157059 0.0201636 0.0267129 0.0368204 0.0533912 0.0825732 0.137695 0.241232 0.367948 0.340523 0.210179 0.122911 0.0767788 0.0516109 0.0368441 0.0275694 
23.1144 0.00713143 0.00846765 0.0102027 0.0125084 0.0156576 0.0201033 0.026636 0.036721 0.0532625 0.0824163 0.137565 0.241435 0.369054 0.341366 0.210221 0.122752 0.0766186 0.0514812 0.0367423 0.027489 
23.1395 0.00710841 0.00844053 0.0101704 0.0124692 0.0156095 0.020043 0.0265593 0.0366218 0.0531339 0.082259 0.137433 0.241636 0.370163 0.342209 0.210261 0.122591 0.0764582 0.0513516 0.0366407 0.0274088 
23.1645 0.00708546 0.00841348 0.0101381 0.0124302 0.0155615 0.019983 0.0264827 0.0365226 0.0530053 0.0821014 0.137301 0.241834 0.371274 0.343053 0.210299 0.122429 0.0762976 0.051222 0.0365393 0.0273287 
23.1895 0.00706258 0.00838651 0.0101059 0.0123912 0.0155136 0.019923 0.0264063 0.0364236 0.0528768 0.0819434 0.137167 0.24203 0.372388 0.343898 0.210334 0.122267 0.0761369 0.0510926 0.036438 0.0272487 
23.2145 0.00703977 0.00835962 0.0100738 0.0123524 0.0154658 0.0198632 0.02633 0.0363247 0.0527482 0.0817852 0.137032 0.242224 0.373505 0.344743 0.210367 0.122103 0.0759759 0.0509632 0.0363368 0.0271689 
23.2395 0.00701702 0.00833281 0.0100418 0.0123137 0.0154181 0.0198035 0.0262539 0.036226 0.0526198 0.0816267 0.136895 0.242416 0.374625 0.345589 0.210398 0.121939 0.0758148 0.0508339 0.0362358 0.0270893 
23.2645 0.00699435 0.00830608 0.0100099 0.012275 0.0153706 0.019744 0.0261779 0.0361273 0.0524913 0.0814679 0.136758 0.242605 0.375748 0.346435 0.210427 0.121773 0.0756536 0.0507047 0.036135 0.0270099 
23.2896 0.00697174 0.00827943 0.00997808 0.0122365 0.0153232 0.0196846 0.026102 0.0360288 0.0523629 0.0813088 0.136619 0.242792 0.376873 0.347281 0.210453 0.121607 0.0754922 0.0505756 0.0360343 0.0269306 
23.3146 0.00694919 0.00825285 0.00994635 0.0121981 0.0152759 0.0196253 0.0260263 0.0359305 0.0522345 0.0811494 0.136479 0.242976 0.378001 0.348128 0.210477 0.12144 0.0753306 0.0504466 0.0359338 0.0268514 
23.3396 0.00692672 0.00822635 0.00991471 0.0121597 0.0152287 0.0195662 0.0259508 0.0358322 0.0521062 0.0809898 0.136337 0.243159 0.379132 0.348975 0.210499 0.121272 0.0751689 0.0503177 0.0358334 0.0267725 
23.3646 0.00690431 0.00819993 0.00988316 0.0121215 0.0151817 0.0195072 0.0258753 0.0357342 0.0519779 0.0808299 0.136195 0.243338 0.380266 0.349823 0.210518 0.121103 0.0750071 0.0501888 0.0357332 0.0266937 
23.3896 0.00688197 0.00817358 0.0098517 0.0120834 0.0151347 0.0194483 0.0258001 0.0356362 0.0518497 0.0806697 0.136051 0.243516 0.381402 0.350671 0.210535 0.120933 0.0748451 0.0500601 0.0356332 0.026615 
23.4146 0.0068597 0.00814731 0.00982033 0.0120454 0.0150879 0.0193896 0.025725 0.0355384 0.0517216 0.0805092 0.135906 0.243691 0.382541 0.35152 0.21055 0.120763 0.074683 0.0499315 0.0355333 0.0265366 
23.4396 0.00683749 0.00812112 0.00978905 0.0120075 0.0150412 0.019331 0.02565 0.0354407 0.0515934 0.0803485 0.13576 0.243864 0.383683 0.352369 0.210562 0.120591 0.0745207 0.0498029 0.0354336 0.0264582 
23.4647 0.00681535 0.00809501 0.00975785 0.0119697 0.0149946 0.0192726 0.0255752 0.0353432 0.0514654 0.0801876 0.135613 0.244034 0.384828 0.353218 0.210572 0.120419 0.0743584 0.0496745 0.035334 0.0263801 
23.4897 0.00679328 0.00806897 0.00972675 0.011932 0.0149482 0.0192143 0.0255005 0.0352458 0.0513374 0.0800264 0.135464 0.244202 0.385975 0.354067 0.21058 0.120246 0.0741959 0.0495462 0.0352346 0.0263021 
23.5147 0.00677127 0.00804301 0.00969573 0.0118944 0.0149019 0.0191561 0.025426 0.0351485 0.0512095 0.0798649 0.135315 0.244367 0.387126 0.354917 0.210586 0.120072 0.0740333 0.049418 0.0351354 0.0262243 
23.5397 0.00674933 0.00801713 0.0096648 0.0118569 0.0148556 0.019098 0.0253516 0.0350514 0.0510816 0.0797032 0.135164 0.244531 0.388279 0.355767 0.210589 0.119897 0.0738706 0.0492899 0.0350363 0.0261467 
23.5647 0.00672745 0.00799132 0.00963396 0.0118195 0.0148095 0.0190401 0.0252774 0.0349544 0.0509538 0.0795413 0.135012 0.244691 0.389434 0.356618 0.21059 0.119721 0.0737077 0.0491619 0.0349374 0.0260692 
23.5897 0.00670564 0.00796558 0.00960321 0.0117822 0.0147636 0.0189824 0.0252034 0.0348576 0.0508261 0.0793792 0.134859 0.244849 0.390593 0.357469 0.210589 0.119545 0.0735448 0.049034 0.0348387 0.0259919 
23.6148 0.0066839 0.00793993 0.00957255 0.011745 0.0147177 0.0189247 0.0251295 0.0347609 0.0506984 0.0792169 0.134705 0.245005 0.391754 0.35832 0.210586 0.119368 0.0733818 0.0489063 0.0347401 0.0259147 
23.6398 0.00666222 0.00791435 0.00954197 0.0117079 0.014672 0.0188673 0.0250557 0.0346644 0.0505709 0.0790543 0.134549 0.245158 0.392918 0.359171 0.21058 0.11919 0.0732187 0.0487787 0.0346417 0.0258377 
23.6648 0.00664061 0.00788884 0.00951148 0.0116709 0.0146263 0.0188099 0.0249821 0.034568 0.0504434 0.0788915 0.134393 0.245309 0.394085 0.360022 0.210572 0.119011 0.0730555 0.0486512 0.0345435 0.0257609 
23.6898 0.00661906 0.00786341 0.00948108 0.0116341 0.0145808 0.0187527 0.0249086 0.0344718 0.050316 0.0787285 0.134235 0.245458 0.395254 0.360874 0.210561 0.118831 0.0728922 0.0485238 0.0344454 0.0256843 
23.7148 0.00659758 0.00783806 0.00945077 0.0115973 0.0145355 0.0186956 0.0248353 0.0343757 0.0501886 0.0785653 0.134076 0.245603 0.396427 0.361726 0.210548 0.118651 0.0727288 0.0483965 0.0343475 0.0256078 
23.7398 0.00657616 0.00781278 0.00942054 0.0115606 0.0144902 0.0186387 0.0247622 0.0342798 0.0500614 0.0784019 0.133917 0.245747 0.397602 0.362578 0.210533 0.11847 0.0725653 0.0482694 0.0342498 0.0255315 
23.7649 0.00655481 0.00778757 0.0093904 0.011524 0.014445 0.0185819 0.0246892 0.034184 0.0499342 0.0782384 0.133756 0.245888 0.39878 0.36343 0.210516 0.118288 0.0724018 0.0481424 0.0341523 0.0254553 
23.7899 0.00653352 0.00776244 0.00936035 0.0114876 0.0144 0.0185252 0.0246163 0.0340883 0.0498071 0.0780746 0.133594 0.246026 0.39996 0.364282 0.210496 0.118105 0.0722382 0.0480155 0.0340549 0.0253794 
23.8149 0.0065123 0.00773739 0.00933039 0.0114512 0.0143551 0.0184687 0.0245436 0.0339929 0.0496801 0.0779106 0.133431 0.246162 0.401144 0.365135 0.210474 0.117922 0.0720746 0.0478887 0.0339577 0.0253036 
23.8399 0.00649114 0.0077124 0.00930051 0.0114149 0.0143103 0.0184123 0.0244711 0.0338975 0.0495532 0.0777465 0.133267 0.246295 0.40233 0.365987 0.21045 0.117738 0.0719108 0.0477621 0.0338607 0.0252279 
23.8649 0.00647005 0.0076875 0.00927072 0.0113788 0.0142657 0.018356 0.0243987 0.0338024 0.0494264 0.0775822 0.133101 0.246426 0.403519 0.36684 0.210424 0.117553 0.0717471 0.0476356 0.0337638 0.0251524 
23.8899 0.00644901 0.00766267 0.00924101 0.0113427 0.0142211 0.0182999 0.0243265 0.0337074 0.0492997 0.0774177 0.132935 0.246554 0.40471 0.367692 0.210395 0.117367 0.0715832 0.0475093 0.0336671 0.0250771 
23.9149 0.00642805 0.00763791 0.00921139 0.0113067 0.0141767 0.0182439 0.0242544 0.0336125 0.0491731 0.0772531 0.132768 0.24668 0.405905 0.368545 0.210364 0.117181 0.0714193 0.0473831 0.0335706 0.025002 
23.94 0.00640715 0.00761322 0.00918186 0.0112708 0.0141324 0.0181881 0.0241824 0.0335178 0.0490466 0.0770883 0.132599 0.246803 0.407102 0.369398 0.210331 0.116994 0.0712554 0.047257 0.0334743 0.024927 
23.965 0.00638631 0.00758861 0.00915241 0.0112351 0.0140882 0.0181324 0.0241107 0.0334233 0.0489202 0.0769234 0.13243 0.246924 0.408302 0.370251 0.210295 0.116806 0.0710914 0.0471311 0.0333781 0.0248522 
23.99 0.00636553 0.00756407 0.00912305 0.0111994 0.0140441 0.0180768 0.0240391 0.0333289 0.0487939 0.0767583 0.13226 0.247042 0.409505 0.371103 0.210257 0.116618 0.0709274 0.0470053 0.0332822 0.0247776 
24.015 0.00634482 0.00753961 0.00909377 0.0111638 0.0140001 0.0180214 0.0239676 0.0332346 0.0486677 0.076593 0.132088 0.247158 0.41071 0.371956 0.210217 0.116429 0.0707634 0.0468797 0.0331864 0.0247032 
24.04 0.00632417 0.00751522 0.00906458 0.0111284 0.0139563 0.0179661 0.0238963 0.0331406 0.0485416 0.0764277 0.131916 0.247271 0.411918 0.372809 0.210174 0.116239 0.0705993 0.0467542 0.0330908 0.0246289 
24.065 0.00630358 0.0074909 0.00903548 0.011093 0.0139125 0.0179109 0.0238252 0.0330467 0.0484156 0.0762621 0.131742 0.247381 0.413129 0.373661 0.210129 0.116049 0.0704352 0.0466288 0.0329953 0.0245548 
24.0901 0.00628306 0.00746665 0.00900646 0.0110578 0.0138689 0.0178559 0.0237542 0.0329529 0.0482898 0.0760965 0.131568 0.247489 0.414343 0.374514 0.210082 0.115858 0.0702711 0.0465037 0.0329001 0.0244808 
24.1151 0.0062626 0.00744248 0.00897752 0.0110226 0.0138254 0.017801 0.0236833 0.0328593 0.048164 0.0759307 0.131392 0.247594 0.415559 0.375366 0.210033 0.115666 0.070107 0.0463786 0.032805 0.024407 
24.1401 0.0062422 0.00741838 0.00894867 0.0109875 0.0137821 0.0177463 0.0236126 0.0327659 0.0480384 0.0757648 0.131216 0.247696 0.416779 0.376218 0.209981 0.115474 0.0699428 0.0462537 0.0327101 0.0243334 
24.1651 0.00622186 0.00739435 0.0089199 0.0109525 0.0137388 0.0176916 0.0235421 0.0326727 0.0479129 0.0755988 0.131039 0.247796 0.418001 0.37707 0.209928 0.115281 0.0697787 0.046129 0.0326154 0.02426 
24.1901 0.00620159 0.0073704 0.00889122 0.0109177 0.0136957 0.0176372 0.0234718 0.0325796 0.0477875 0.0754327 0.13086 0.247894 0.419225 0.377922 0.209871 0.115087 0.0696145 0.0460044 0.0325209 0.0241867 
24.2151 0.00618138 0.00734652 0.00886262 0.0108829 0.0136526 0.0175828 0.0234015 0.0324867 0.0476622 0.0752664 0.130681 0.247988 0.420453 0.378774 0.209813 0.114893 0.0694503 0.04588 0.0324265 0.0241136 
24.2402 0.00616123 0.0073227 0.00883411 0.0108482 0.0136097 0.0175286 0.0233315 0.0323939 0.0475371 0.0751001 0.130501 0.24808 0.421683 0.379626 0.209752 0.114698 0.0692861 0.0457558 0.0323324 0.0240407 
24.2652 0.00614114 0.00729896 0.00880568 0.0108137 0.0135669 0.0174746 0.0232616 0.0323013 0.0474121 0.0749336 0.130319 0.24817 0.422916 0.380477 0.209689 0.114503 0.069122 0.0456317 0.0322384 0.023968 
24.2902 0.00612112 0.0072753 0.00877733 0.0107792 0.0135242 0.0174207 0.0231919 0.0322089 0.0472872 0.0747671 0.130137 0.248257 0.424152 0.381328 0.209624 0.114307 0.0689578 0.0455077 0.0321446 0.0238954 
24.3152 0.00610115 0.0072517 0.00874907 0.0107448 0.0134817 0.0173669 0.0231223 0.0321166 0.0471624 0.0746005 0.129954 0.248341 0.42539 0.382179 0.209557 0.11411 0.0687937 0.045384 0.032051 0.023823 
24.3402 0.00608125 0.00722817 0.00872089 0.0107105 0.0134392 0.0173132 0.0230529 0.0320245 0.0470378 0.0744337 0.12977 0.248423 0.426631 0.38303 0.209487 0.113913 0.0686295 0.0452604 0.0319576 0.0237507 
24.3652 0.00606141 0.00720472 0.00869279 0.0106764 0.0133969 0.0172597 0.0229836 0.0319326 0.0469133 0.0742669 0.129585 0.248501 0.427875 0.38388 0.209415 0.113715 0.0684654 0.0451369 0.0318643 0.0236787 
24.3902 0.00604163 0.00718134 0.00866478 0.0106423 0.0133547 0.0172063 0.0229145 0.0318409 0.0467889 0.0741001 0.1294 0.248578 0.429121 0.38473 0.209341 0.113517 0.0683013 0.0450137 0.0317713 0.0236068 
24.4153 0.00602191 0.00715802 0.00863685 0.0106083 0.0133126 0.0171531 0.0228455 0.0317493 0.0466647 0.0739331 0.129213 0.248651 0.430371 0.385579 0.209265 0.113318 0.0681372 0.0448906 0.0316784 0.023535 
24.4403 0.00600225 0.00713478 0.008609 0.0105744 0.0132706 0.0171 0.0227768 0.0316579 0.0465406 0.0737661 0.129025 0.248722 0.431623 0.386429 0.209186 0.113118 0.0679732 0.0447676 0.0315857 0.0234635 
24.4653 0.00598265 0.00711161 0.00858124 0.0105406 0.0132288 0.017047 0.0227081 0.0315666 0.0464166 0.073599 0.128837 0.248791 0.432878 0.387278 0.209105 0.112918 0.0678092 0.0446449 0.0314933 0.0233921 
24.4903 0.00596311 0.00708851 0.00855355 0.0105069 0.013187 0.0169942 0.0226396 0.0314756 0.0462928 0.0734318 0.128647 0.248856 0.434135 0.388126 0.209022 0.112717 0.0676452 0.0445223 0.031401 0.0233209 
24.5153 0.00594363 0.00706548 0.00852595 0.0104733 0.0131454 0.0169415 0.0225713 0.0313847 0.0461691 0.0732646 0.128457 0.248919 0.435395 0.388974 0.208937 0.112516 0.0674812 0.0443999 0.0313088 0.0232499 
24.5403 0.00592422 0.00704252 0.00849843 0.0104398 0.0131039 0.0168889 0.0225032 0.0312939 0.0460456 0.0730973 0.128266 0.248979 0.436658 0.389822 0.208849 0.112315 0.0673173 0.0442776 0.0312169 0.023179 
24.5654 0.00590486 0.00701963 0.008471 0.0104064 0.0130624 0.0168365 0.0224352 0.0312034 0.0459222 0.07293 0.128074 0.249037 0.437924 0.390669 0.20876 0.112112 0.0671535 0.0441556 0.0311252 0.0231083 
24.5904 0.00588556 0.0069968 0.00844364 0.0103731 0.0130212 0.0167842 0.0223673 0.031113 0.045799 0.0727626 0.127881 0.249092 0.439192 0.391515 0.208668 0.11191 0.0669897 0.0440337 0.0310336 0.0230378 
24.6154 0.00586632 0.00697405 0.00841637 0.0103399 0.01298 0.0167321 0.0222997 0.0310228 0.0456759 0.0725952 0.127688 0.249144 0.440463 0.392361 0.208574 0.111707 0.0668259 0.043912 0.0309423 0.0229674 
24.6404 0.00584715 0.00695137 0.00838917 0.0103068 0.0129389 0.01668 0.0222321 0.0309328 0.045553 0.0724278 0.127493 0.249194 0.441737 0.393207 0.208477 0.111503 0.0666622 0.0437905 0.0308511 0.0228972 
24.6654 0.00582803 0.00692875 0.00836206 0.0102738 0.012898 0.0166282 0.0221648 0.0308429 0.0454302 0.0722603 0.127298 0.24924 0.443013 0.394052 0.208379 0.111299 0.0664986 0.0436692 0.0307602 0.0228272 
24.6904 0.00580897 0.00690621 0.00833503 0.0102409 0.0128571 0.0165764 0.0220976 0.0307532 0.0453075 0.0720928 0.127102 0.249285 0.444292 0.394896 0.208278 0.111094 0.066335 0.043548 0.0306694 0.0227574 
24.7154 0.00578997 0.00688373 0.00830808 0.010208 0.0128164 0.0165248 0.0220305 0.0306637 0.0451851 0.0719252 0.126905 0.249326 0.445574 0.39574 0.208175 0.110889 0.0661715 0.043427 0.0305788 0.0226877 
24.7405 0.00577102 0.00686132 0.00828121 0.0101753 0.0127758 0.0164733 0.0219636 0.0305744 0.0450628 0.0717576 0.126708 0.249365 0.446858 0.396583 0.20807 0.110683 0.066008 0.0433062 0.0304884 0.0226182 
24.7655 0.00575214 0.00683899 0.00825442 0.0101427 0.0127353 0.016422 0.0218969 0.0304853 0.0449406 0.0715901 0.126509 0.249401 0.448145 0.397426 0.207963 0.110477 0.0658447 0.0431856 0.0303982 0.0225489 
24.7905 0.00573332 0.00681671 0.00822771 0.0101101 0.0126949 0.0163708 0.0218303 0.0303963 0.0448186 0.0714225 0.12631 0.249434 0.449435 0.398268 0.207853 0.11027 0.0656814 0.0430652 0.0303082 0.0224797 
24.8155 0.00571455 0.00679451 0.00820108 0.0100777 0.0126547 0.0163197 0.0217639 0.0303075 0.0446968 0.0712549 0.12611 0.249465 0.450727 0.399109 0.207742 0.110063 0.0655181 0.042945 0.0302183 0.0224107 
24.8405 0.00569584 0.00677238 0.00817453 0.0100453 0.0126145 0.0162688 0.0216977 0.0302189 0.0445751 0.0710872 0.125909 0.249493 0.452022 0.39995 0.207628 0.109856 0.065355 0.042825 0.0301287 0.0223419 
24.8655 0.0056772 0.00675031 0.00814807 0.0100131 0.0125745 0.016218 0.0216316 0.0301305 0.0444536 0.0709196 0.125708 0.249518 0.45332 0.400789 0.207512 0.109648 0.0651919 0.0427051 0.0300393 0.0222733 
24.8906 0.0056586 0.00672831 0.00812168 0.00998092 0.0125345 0.0161673 0.0215657 0.0300422 0.0443322 0.070752 0.125506 0.24954 0.45462 0.401628 0.207394 0.10944 0.0650289 0.0425855 0.02995 0.0222048 
24.9156 0.00564007 0.00670638 0.00809537 0.00994885 0.0124947 0.0161168 0.0214999 0.0299542 0.044211 0.0705844 0.125303 0.24956 0.455924 0.402467 0.207274 0.109231 0.064866 0.042466 0.029861 0.0221365 
24.9406 0.0056216 0.00668451 0.00806913 0.00991688 0.012455 0.0160664 0.0214343 0.0298663 0.04409 0.0704168 0.125099 0.249577 0.457229 0.403304 0.207152 0.109022 0.0647033 0.0423468 0.0297721 0.0220684 
24.9656 0.00560318 0.00666272 0.00804298 0.009885 0.0124154 0.0160161 0.0213688 0.0297785 0.0439692 0.0702492 0.124895 0.249591 0.458537 0.404141 0.207027 0.108812 0.0645405 0.0422277 0.0296835 0.0220004 
24.9906 0.00558482 0.00664099 0.00801691 0.00985321 0.0123759 0.015966 0.0213035 0.029691 0.0438485 0.0700816 0.124689 0.249603 0.459848 0.404976 0.206901 0.108602 0.0643779 0.0421088 0.029595 0.0219326 
25.0156 0.00556651 0.00661932 0.00799091 0.00982152 0.0123366 0.015916 0.0212384 0.0296037 0.043728 0.069914 0.124484 0.249612 0.461162 0.405811 0.206772 0.108392 0.0642154 0.0419902 0.0295067 0.021865 
25.0407 0.00554827 0.00659773 0.007965 0.00978992 0.0122973 0.0158662 0.0211734 0.0295165 0.0436076 0.0697464 0.124277 0.249618 0.462478 0.406645 0.206641 0.108181 0.064053 0.0418717 0.0294187 0.0217976 
25.0657 0.00553008 0.00657619 0.00793916 0.00975841 0.0122581 0.0158164 0.0211086 0.0294295 0.0434875 0.0695789 0.12407 0.249622 0.463797 0.407478 0.206508 0.10797 0.0638907 0.0417534 0.0293308 0.0217303 
25.0907 0.00551195 0.00655473 0.0079134 0.009727 0.0122191 0.0157668 0.021044 0.0293427 0.0433675 0.0694114 0.123862 0.249622 0.465118 0.40831 0.206373 0.107758 0.0637285 0.0416354 0.0292431 0.0216632 
25.1157 0.00549387 0.00653333 0.00788772 0.00969567 0.0121802 0.0157174 0.0209795 0.0292561 0.0432477 0.069244 0.123653 0.24962 0.466442 0.409141 0.206236 0.107547 0.0635665 0.0415175 0.0291556 0.0215963 
25.1407 0.00547585 0.006512 0.00786211 0.00966445 0.0121414 0.0156681 0.0209151 0.0291696 0.043128 0.0690765 0.123444 0.249616 0.467769 0.409972 0.206097 0.107334 0.0634045 0.0413998 0.0290683 0.0215295 
25.1657 0.00545789 0.00649073 0.00783659 0.00963331 0.0121027 0.0156189 0.020851 0.0290834 0.0430086 0.0689092 0.123234 0.249608 0.469098 0.410801 0.205956 0.107122 0.0632427 0.0412823 0.0289812 0.0214629 
25.1907 0.00543998 0.00646953 0.00781114 0.00960226 0.0120641 0.0155698 0.0207869 0.0289973 0.0428893 0.0687418 0.123024 0.249598 0.47043 0.411629 0.205813 0.106909 0.0630809 0.0411651 0.0288943 0.0213965 
25.2158 0.00542213 0.0064484 0.00778576 0.00957131 0.0120256 0.0155209 0.0207231 0.0289114 0.0427702 0.0685745 0.122812 0.249585 0.471764 0.412456 0.205667 0.106696 0.0629193 0.041048 0.0288076 0.0213302 
25.2408 0.00540434 0.00642733 0.00776047 0.00954045 0.0119872 0.0154721 0.0206594 0.0288257 0.0426513 0.0684073 0.122601 0.24957 0.473101 0.413282 0.20552 0.106482 0.0627578 0.0409312 0.0287211 0.0212642 
25.2658 0.0053866 0.00640632 0.00773525 0.00950968 0.011949 0.0154234 0.0205958 0.0287402 0.0425326 0.0682401 0.122388 0.249551 0.474441 0.414106 0.205371 0.106268 0.0625965 0.0408145 0.0286348 0.0211983 
25.2908 0.00536892 0.00638538 0.00771011 0.009479 0.0119108 0.0153749 0.0205325 0.0286549 0.042414 0.0680729 0.122175 0.24953 0.475783 0.41493 0.205219 0.106054 0.0624353 0.0406981 0.0285487 0.0211325 
