K 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
3.52705 0.80229 0.815141 0.829454 0.84543 0.863293 0.883294 0.905712 0.930848 0.95893 0.982344 0.996352 0.99973 0.990263 0.965101 0.921016 0.854747 0.763573 0.646156 0.503617 0.340726 0.167188 0.0128541 0.0892509 0.280545 0.448585 0.599047 0.725574 0.825903 0.900639 0.952122 0.983499 0.99806 0.998799 0.98819 0.967862 0.939892 0.913727 0.89039 0.869575 0.850995 0.834388 0.819521 0.806186 0.794201 0.783405 0.773658 0.76484 
3.60721 0.797727 0.810734 0.825231 0.841423 0.859542 0.879848 0.90263 0.928201 0.956807 0.980862 0.995635 0.999887 0.991376 0.967202 0.92406 0.858579 0.767905 0.650564 0.507573 0.343689 0.168737 0.0129763 0.0900886 0.283049 0.452252 0.603359 0.729985 0.829948 0.903979 0.954559 0.984953 0.998538 0.99837 0.986956 0.965943 0.937412 0.910782 0.887059 0.86592 0.847068 0.830232 0.81517 0.80167 0.789543 0.778626 0.768775 0.759867 
3.68737 0.793166 0.806324 0.820999 0.837401 0.85577 0.876373 0.899511 0.925509 0.954631 0.97932 0.994852 0.999977 0.992424 0.969247 0.92706 0.862386 0.772234 0.654986 0.511556 0.346678 0.170302 0.0130998 0.0909358 0.285578 0.455946 0.60769 0.7344 0.833974 0.907282 0.956943 0.986344 0.99895 0.997875 0.985659 0.963967 0.934884 0.907798 0.883695 0.86224 0.843123 0.826065 0.810815 0.797155 0.784892 0.773859 0.763908 0.754912 
3.76754 0.788609 0.801912 0.816759 0.833365 0.851976 0.872869 0.896355 0.922773 0.952402 0.977718 0.994005 1 0.993408 0.971233 0.930016 0.866166 0.776556 0.659422 0.515564 0.349696 0.171885 0.0132248 0.0917924 0.288132 0.459669 0.612041 0.738817 0.837982 0.910546 0.959274 0.987671 0.999295 0.997314 0.984301 0.961937 0.932309 0.904775 0.880301 0.858537 0.839162 0.821888 0.806456 0.792642 0.780248 0.769102 0.759055 0.749977 
3.8477 0.784056 0.797499 0.812512 0.829316 0.848162 0.869337 0.893163 0.919993 0.950121 0.976057 0.993093 0.999955 0.994325 0.973161 0.932926 0.869919 0.780872 0.663871 0.519599 0.35274 0.173485 0.0133513 0.0926586 0.290712 0.463419 0.61641 0.743234 0.841969 0.91377 0.961549 0.988935 0.999573 0.996687 0.982882 0.959852 0.929687 0.901714 0.876876 0.854811 0.835186 0.817701 0.802094 0.788131 0.775611 0.764358 0.754219 0.745062 
3.92786 0.779506 0.793085 0.808258 0.825253 0.844328 0.865779 0.889937 0.91717 0.947788 0.974336 0.992115 0.999843 0.995176 0.975029 0.935788 0.873642 0.78518 0.668333 0.523659 0.355813 0.175101 0.0134791 0.0935344 0.293316 0.467198 0.620798 0.74765 0.845934 0.916953 0.963768 0.990134 0.999782 0.995993 0.981401 0.957713 0.92702 0.898615 0.873422 0.851063 0.831194 0.813506 0.797729 0.783623 0.770981 0.759625 0.749399 0.740166 
4.00802 0.774962 0.788671 0.803999 0.821178 0.840474 0.862193 0.886676 0.914304 0.945404 0.972557 0.991073 0.999662 0.99596 0.976836 0.938602 0.877335 0.789479 0.672806 0.527744 0.358912 0.176736 0.0136085 0.09442 0.295946 0.471003 0.625202 0.752066 0.849876 0.920093 0.96593 0.991267 0.999924 0.995233 0.979858 0.955519 0.924306 0.895478 0.869938 0.847293 0.827188 0.809303 0.793361 0.779117 0.76636 0.754905 0.744594 0.73529 
4.08818 0.770422 0.784256 0.799733 0.817091 0.836603 0.858582 0.883381 0.911396 0.94297 0.970718 0.989965 0.999412 0.996675 0.978581 0.941366 0.880997 0.793768 0.677289 0.531855 0.36204 0.178387 0.0137393 0.0953153 0.2986 0.474836 0.629624 0.756478 0.853794 0.923188 0.968034 0.992334 0.999996 0.994406 0.978255 0.953273 0.921548 0.892305 0.866426 0.843503 0.823167 0.805093 0.788992 0.774616 0.761746 0.750198 0.739807 0.730435 
4.16834 0.765888 0.779842 0.795462 0.812993 0.832713 0.854945 0.880054 0.908446 0.940485 0.968822 0.988793 0.999095 0.997323 0.980263 0.944079 0.884625 0.798045 0.681783 0.535989 0.365194 0.180056 0.0138716 0.0962204 0.301281 0.478697 0.634061 0.760887 0.857685 0.926239 0.970078 0.993334 1 0.993514 0.976591 0.950973 0.918746 0.889097 0.862886 0.839692 0.819134 0.800875 0.784622 0.770118 0.757142 0.745503 0.735036 0.725599 
4.2485 0.76136 0.775429 0.791187 0.808884 0.828806 0.851284 0.876693 0.905456 0.937951 0.966867 0.987556 0.998708 0.997901 0.981881 0.94674 0.888218 0.80231 0.686285 0.540148 0.368377 0.181743 0.0140054 0.0971356 0.303986 0.482584 0.638514 0.765292 0.86155 0.929243 0.972062 0.994267 0.999934 0.992554 0.974867 0.948621 0.9159 0.885853 0.85932 0.835862 0.815088 0.796651 0.780251 0.765625 0.752546 0.740822 0.730283 0.720784 
4.32866 0.756839 0.771018 0.786909 0.804766 0.824883 0.8476 0.873302 0.902425 0.935368 0.964856 0.986255 0.998252 0.99841 0.983435 0.949348 0.891776 0.806561 0.690795 0.544331 0.371586 0.183448 0.0141407 0.0980607 0.306717 0.486497 0.642981 0.76969 0.865386 0.932199 0.973985 0.995131 0.999799 0.991529 0.973083 0.946217 0.91301 0.882575 0.855727 0.832013 0.81103 0.792422 0.77588 0.761136 0.74796 0.736154 0.725546 0.71599 
4.40882 0.752324 0.766608 0.782626 0.800638 0.820944 0.843892 0.869879 0.899355 0.932736 0.962787 0.98489 0.997728 0.99885 0.984924 0.951901 0.895297 0.810797 0.695313 0.548538 0.374824 0.18517 0.0142775 0.0989959 0.309474 0.490438 0.647463 0.774082 0.869193 0.935105 0.975845 0.995926 0.999595 0.990437 0.971239 0.943761 0.910079 0.879263 0.852108 0.828146 0.806961 0.788187 0.771509 0.756653 0.743384 0.7315 0.720828 0.711217 
4.48898 0.747817 0.762202 0.778342 0.796502 0.81699 0.840162 0.866426 0.896246 0.930057 0.960662 0.98346 0.997135 0.999219 0.986346 0.954399 0.898779 0.815016 0.699837 0.552767 0.378089 0.186911 0.0144159 0.0999414 0.312257 0.494404 0.651957 0.778465 0.872968 0.937962 0.977643 0.996652 0.99932 0.98928 0.969336 0.941255 0.907106 0.875919 0.848465 0.824262 0.802881 0.783948 0.76714 0.752176 0.738819 0.726861 0.716127 0.706465 
4.56914 0.743318 0.757798 0.774055 0.792358 0.813022 0.83641 0.862944 0.8931 0.927331 0.95848 0.981967 0.996472 0.999517 0.987702 0.95684 0.902222 0.819218 0.704366 0.557019 0.381381 0.18867 0.0145559 0.100897 0.315065 0.498396 0.656464 0.782839 0.876711 0.940767 0.979376 0.997307 0.998976 0.988057 0.967374 0.938699 0.904092 0.872542 0.844798 0.820361 0.798791 0.779705 0.762771 0.747706 0.734263 0.722236 0.711444 0.701733 
4.6493 0.738826 0.753398 0.769766 0.788206 0.809039 0.832638 0.859433 0.889916 0.924558 0.956244 0.980411 0.995741 0.999745 0.98899 0.959223 0.905624 0.823401 0.7089 0.561293 0.384701 0.190447 0.0146974 0.101863 0.317899 0.502414 0.660983 0.787203 0.880421 0.94352 0.981044 0.997893 0.998561 0.986768 0.965355 0.936094 0.901037 0.869134 0.841107 0.816444 0.794692 0.775459 0.758405 0.743242 0.729719 0.717626 0.706779 0.697024 
4.72946 0.734343 0.749002 0.765477 0.784048 0.805044 0.828845 0.855894 0.886696 0.92174 0.953953 0.978792 0.994941 0.999902 0.990209 0.961547 0.908983 0.827564 0.713438 0.565589 0.388048 0.192242 0.0148405 0.10284 0.320759 0.506458 0.665513 0.791555 0.884095 0.946218 0.982646 0.998408 0.998077 0.985414 0.963277 0.93344 0.897943 0.865695 0.837394 0.812512 0.790584 0.771209 0.754041 0.738785 0.725187 0.713031 0.702133 0.692335 
4.80962 0.729869 0.74461 0.761187 0.779884 0.801036 0.825033 0.852328 0.88344 0.918876 0.951607 0.977111 0.994072 0.999987 0.99136 0.963811 0.912299 0.831706 0.717978 0.569906 0.391423 0.194056 0.0149852 0.103827 0.323645 0.510526 0.670053 0.795894 0.887733 0.948862 0.984182 0.998851 0.997522 0.983996 0.961143 0.930737 0.894811 0.862226 0.833659 0.808565 0.786468 0.766958 0.749681 0.734336 0.720666 0.708451 0.697506 0.687669 
4.88978 0.725405 0.740223 0.756897 0.775714 0.797017 0.821203 0.848735 0.880149 0.915969 0.949208 0.975367 0.993135 1 0.992441 0.966015 0.91557 0.835826 0.72252 0.574243 0.394825 0.195889 0.0151315 0.104824 0.326557 0.51462 0.674602 0.800219 0.891334 0.95145 0.985651 0.999223 0.996898 0.982513 0.958952 0.927987 0.89164 0.858728 0.829902 0.804604 0.782345 0.762705 0.745324 0.729895 0.716157 0.703888 0.692897 0.683024 
4.96994 0.72095 0.735842 0.752607 0.77154 0.792987 0.817354 0.845117 0.876823 0.913018 0.946756 0.973562 0.99213 0.999942 0.993451 0.968156 0.918794 0.839921 0.727062 0.578602 0.398255 0.19774 0.0152795 0.105833 0.329496 0.518738 0.67916 0.804529 0.894896 0.95398 0.987051 0.999523 0.996203 0.980966 0.956705 0.925191 0.888433 0.855201 0.826126 0.80063 0.778215 0.758451 0.74097 0.725462 0.71166 0.69934 0.688308 0.678401 
5.0501 0.716506 0.731467 0.748319 0.767361 0.788946 0.813489 0.841474 0.873465 0.910025 0.944252 0.971696 0.991056 0.999811 0.994391 0.970235 0.921972 0.843991 0.731604 0.58298 0.401712 0.19961 0.0154291 0.106852 0.33246 0.52288 0.683725 0.808823 0.898417 0.956452 0.988383 0.999751 0.995439 0.979355 0.954403 0.922349 0.885189 0.851647 0.82233 0.796644 0.774079 0.754196 0.736622 0.721038 0.707177 0.694808 0.683738 0.673801 
5.13026 0.712072 0.727099 0.744033 0.763179 0.784896 0.809607 0.837807 0.870074 0.906989 0.941697 0.96977 0.989914 0.999609 0.99526 0.972249 0.925101 0.848035 0.736145 0.587377 0.405197 0.2015 0.0155804 0.107882 0.335451 0.527046 0.688298 0.813099 0.901898 0.958865 0.989645 0.999907 0.994605 0.977681 0.952046 0.919461 0.881909 0.848067 0.818515 0.792646 0.769937 0.749941 0.732278 0.716624 0.702706 0.690293 0.679188 0.669222 
5.21042 0.707649 0.722737 0.739749 0.758994 0.780837 0.805709 0.834117 0.866651 0.903913 0.93909 0.967783 0.988705 0.999334 0.996057 0.974199 0.92818 0.852052 0.740683 0.591793 0.408709 0.203408 0.0157333 0.108923 0.338468 0.531236 0.692876 0.817356 0.905335 0.961218 0.990837 0.99999 0.993701 0.975944 0.949635 0.916529 0.878595 0.84446 0.814682 0.788637 0.765791 0.745687 0.727939 0.712219 0.698249 0.685795 0.674657 0.664666 
5.29058 0.703237 0.718382 0.735467 0.754806 0.77677 0.801797 0.830404 0.863197 0.900796 0.936434 0.965737 0.987429 0.998988 0.996782 0.976084 0.931209 0.856039 0.745219 0.596227 0.412248 0.205336 0.015888 0.109975 0.341511 0.535449 0.69746 0.821593 0.908729 0.963509 0.991958 1 0.992729 0.974145 0.947171 0.913554 0.875246 0.840828 0.810831 0.784617 0.76164 0.741435 0.723607 0.707825 0.693806 0.681314 0.670147 0.660133 
5.37074 0.698837 0.714036 0.731189 0.750617 0.772695 0.79787 0.82667 0.859714 0.897639 0.933728 0.963632 0.986086 0.998569 0.997434 0.977902 0.934185 0.859996 0.749749 0.600679 0.415814 0.207283 0.0160443 0.111038 0.34458 0.539685 0.702047 0.825809 0.912077 0.965738 0.993008 0.999937 0.991687 0.972284 0.944654 0.910536 0.871865 0.837172 0.806964 0.780588 0.757486 0.737184 0.719281 0.703441 0.689377 0.67685 0.665656 0.655622 
5.4509 0.694449 0.709697 0.726915 0.746426 0.768613 0.79393 0.822915 0.856201 0.894444 0.930974 0.961469 0.984676 0.998078 0.998013 0.979653 0.937108 0.863922 0.754275 0.605148 0.419407 0.20925 0.0162024 0.112112 0.347677 0.543943 0.706638 0.830003 0.915379 0.967903 0.993986 0.999802 0.990576 0.970362 0.942086 0.907476 0.868451 0.833492 0.803081 0.77655 0.753329 0.732935 0.714962 0.699067 0.684963 0.672404 0.661186 0.651134 
5.53106 0.690074 0.705367 0.722645 0.742235 0.764525 0.789977 0.81914 0.852659 0.891211 0.928172 0.959249 0.9832 0.997516 0.998519 0.981336 0.939977 0.867815 0.758793 0.609634 0.423027 0.211237 0.0163623 0.113198 0.350799 0.548223 0.711232 0.834172 0.918634 0.970005 0.994892 0.999593 0.989397 0.96838 0.939466 0.904374 0.865005 0.829789 0.799183 0.772504 0.749169 0.728689 0.71065 0.694705 0.680563 0.667976 0.656737 0.646669 
5.61122 0.685711 0.701046 0.71838 0.738043 0.760431 0.786012 0.815345 0.84909 0.887942 0.925323 0.956972 0.981659 0.996881 0.998951 0.98295 0.942789 0.871674 0.763304 0.614136 0.426675 0.213243 0.0165239 0.114295 0.353948 0.552525 0.715827 0.838317 0.921839 0.972041 0.995726 0.999312 0.98815 0.966337 0.936796 0.901233 0.86153 0.826065 0.795271 0.76845 0.745008 0.724446 0.706346 0.690355 0.676178 0.663565 0.652308 0.642227 
5.69138 0.681362 0.696735 0.71412 0.733853 0.756332 0.782036 0.811532 0.845494 0.884636 0.922428 0.954638 0.980052 0.996175 0.999309 0.984495 0.945546 0.875498 0.767807 0.618653 0.430349 0.215269 0.0166872 0.115403 0.357124 0.556849 0.720422 0.842435 0.924995 0.974011 0.996486 0.998958 0.986836 0.964235 0.934076 0.898051 0.858024 0.822319 0.791346 0.764389 0.740845 0.720207 0.70205 0.686017 0.671808 0.659173 0.6479 0.637808 
5.77154 0.677026 0.692433 0.709866 0.729663 0.752229 0.778049 0.807701 0.841872 0.881295 0.919487 0.95225 0.978381 0.995397 0.999593 0.985969 0.948244 0.879285 0.772299 0.623184 0.43405 0.217315 0.0168524 0.116523 0.360326 0.561193 0.725017 0.846526 0.928099 0.975915 0.997173 0.99853 0.985454 0.962075 0.931308 0.894832 0.854489 0.818553 0.787407 0.760321 0.736682 0.715973 0.697763 0.681691 0.667454 0.6548 0.643512 0.633413 
5.8517 0.672703 0.688142 0.705618 0.725475 0.748122 0.774053 0.803853 0.838225 0.877919 0.916502 0.949806 0.976646 0.994548 0.999803 0.987373 0.950884 0.883034 0.776781 0.62773 0.437777 0.219382 0.0170194 0.117655 0.363554 0.565557 0.72961 0.850588 0.931151 0.977751 0.997786 0.99803 0.984005 0.959856 0.928492 0.891574 0.850926 0.814768 0.783456 0.756249 0.732519 0.711743 0.693485 0.677378 0.663116 0.650445 0.639146 0.62904 
5.93186 0.668395 0.683862 0.701377 0.721289 0.744013 0.770047 0.79999 0.834554 0.87451 0.913474 0.947309 0.974848 0.993628 0.999939 0.988705 0.953464 0.886745 0.781251 0.632289 0.441531 0.221469 0.0171882 0.118799 0.36681 0.569942 0.734202 0.85462 0.934149 0.979518 0.998324 0.997457 0.98249 0.95758 0.925628 0.88828 0.847336 0.810963 0.779494 0.752171 0.728356 0.707519 0.689216 0.673077 0.658795 0.646109 0.634802 0.624691 
6.01202 0.664101 0.679592 0.697143 0.717106 0.7399 0.766033 0.79611 0.83086 0.871068 0.910402 0.944759 0.972986 0.992638 1 0.989965 0.955983 0.890414 0.785707 0.636861 0.445311 0.223576 0.0173589 0.119955 0.370092 0.574346 0.738789 0.858621 0.937093 0.981217 0.998788 0.996812 0.980909 0.955248 0.922718 0.88495 0.84372 0.807141 0.775522 0.748089 0.724194 0.7033 0.684957 0.668791 0.654489 0.641792 0.630479 0.620366 
6.09218 0.659822 0.675334 0.692917 0.712926 0.735786 0.762011 0.792217 0.827143 0.867595 0.907289 0.942156 0.971063 0.991577 0.999986 0.991153 0.95844 0.894043 0.790149 0.641445 0.449118 0.225704 0.0175314 0.121122 0.3734 0.578769 0.743372 0.862589 0.93998 0.982845 0.999178 0.996094 0.979262 0.95286 0.919763 0.881584 0.840078 0.803302 0.771539 0.744003 0.720035 0.699088 0.680708 0.664517 0.6502 0.637494 0.626177 0.616064 
6.17234 0.655558 0.671088 0.688699 0.70875 0.731671 0.757982 0.788309 0.823404 0.864091 0.904135 0.939502 0.969077 0.990446 0.999898 0.992268 0.960835 0.897628 0.794575 0.646041 0.452951 0.227852 0.0177058 0.122302 0.376735 0.58321 0.74795 0.866523 0.942811 0.984403 0.999493 0.995304 0.977551 0.950417 0.916764 0.878185 0.836412 0.799446 0.767548 0.739914 0.715877 0.694882 0.67647 0.660258 0.645929 0.633216 0.621897 0.611785 
6.25251 0.651309 0.666854 0.68449 0.704578 0.727555 0.753947 0.784388 0.819644 0.860556 0.900941 0.936797 0.967031 0.989246 0.999736 0.993309 0.963166 0.90117 0.798985 0.650647 0.45681 0.230021 0.0178821 0.123493 0.380097 0.587669 0.752521 0.870423 0.945584 0.98589 0.999732 0.994443 0.975776 0.947919 0.91372 0.874752 0.832721 0.795575 0.763548 0.735823 0.711722 0.690684 0.672243 0.656013 0.641674 0.628957 0.617639 0.607531 
6.33267 0.647075 0.662632 0.680289 0.700411 0.72344 0.749906 0.780455 0.815864 0.856993 0.897708 0.934042 0.964925 0.987976 0.999498 0.994276 0.965431 0.904666 0.803377 0.655263 0.460694 0.232212 0.0180604 0.124698 0.383485 0.592146 0.757085 0.874286 0.948298 0.987305 0.999897 0.99351 0.973937 0.945368 0.910634 0.871286 0.829008 0.791689 0.75954 0.73173 0.707571 0.686493 0.668028 0.651783 0.637437 0.624718 0.613403 0.6033 
6.41283 0.642858 0.658423 0.676098 0.69625 0.719324 0.745861 0.776511 0.812066 0.853402 0.894436 0.931239 0.962759 0.986638 0.999186 0.995169 0.967632 0.908115 0.80775 0.659888 0.464605 0.234423 0.0182405 0.125914 0.3869 0.59664 0.76164 0.878111 0.950952 0.988647 0.999986 0.992505 0.972036 0.942765 0.907506 0.86779 0.825273 0.787789 0.755525 0.727635 0.703423 0.682311 0.663824 0.647568 0.633217 0.6205 0.609188 0.599093 
6.49299 0.638656 0.654228 0.671916 0.692094 0.71521 0.74181 0.772556 0.808248 0.849783 0.891127 0.928387 0.960534 0.985232 0.9988 0.995987 0.969766 0.911517 0.812103 0.664521 0.46854 0.236656 0.0184227 0.127143 0.390342 0.60115 0.766185 0.881897 0.953545 0.989917 1 0.99143 0.970072 0.940109 0.904337 0.864262 0.821516 0.783876 0.751503 0.723541 0.69928 0.678137 0.659632 0.643368 0.629016 0.616301 0.604996 0.59491 
6.57315 0.634471 0.650045 0.667745 0.687944 0.711098 0.737757 0.76859 0.804413 0.846138 0.887782 0.925488 0.958251 0.983758 0.99834 0.99673 0.971832 0.91487 0.816434 0.669162 0.472502 0.23891 0.0186068 0.128384 0.39381 0.605676 0.770719 0.885644 0.956075 0.991113 0.999939 0.990285 0.968047 0.937403 0.901129 0.860705 0.817739 0.77995 0.747476 0.719446 0.695141 0.673972 0.655453 0.639183 0.624832 0.612123 0.600827 0.590751 
6.65331 0.630303 0.645877 0.663584 0.683802 0.706988 0.7337 0.764616 0.800562 0.842467 0.884401 0.922543 0.955911 0.982216 0.997805 0.997397 0.973831 0.918173 0.820743 0.67381 0.476488 0.241185 0.0187929 0.129639 0.397305 0.610218 0.775242 0.889349 0.958543 0.992235 0.999802 0.98907 0.96596 0.934647 0.897881 0.857119 0.813943 0.776013 0.743444 0.715352 0.691008 0.669816 0.651287 0.635015 0.620667 0.607965 0.596679 0.586616 
6.73347 0.626151 0.641723 0.659434 0.679666 0.702881 0.729641 0.760632 0.796694 0.838772 0.880986 0.919553 0.953515 0.980609 0.997197 0.997989 0.97576 0.921425 0.825028 0.678464 0.480499 0.243482 0.018981 0.130906 0.400826 0.614774 0.779751 0.893012 0.960947 0.993283 0.99959 0.987785 0.963814 0.931841 0.894594 0.853506 0.810127 0.772065 0.739408 0.711259 0.686881 0.665671 0.647133 0.630862 0.61652 0.603828 0.592554 0.582505 
6.81363 0.622017 0.637583 0.655296 0.675538 0.698777 0.72558 0.756641 0.792812 0.835053 0.877537 0.916518 0.951063 0.978935 0.996515 0.998505 0.97762 0.924624 0.829288 0.683123 0.484535 0.245801 0.0191712 0.132185 0.404374 0.619343 0.784246 0.896631 0.963286 0.994256 0.999303 0.986431 0.961609 0.928987 0.891271 0.849865 0.806294 0.768107 0.735368 0.707168 0.68276 0.661535 0.642994 0.626725 0.612392 0.599711 0.588452 0.578418 
6.89379 0.6179 0.633458 0.651169 0.671419 0.694677 0.721518 0.752643 0.788915 0.831311 0.874055 0.913439 0.948556 0.977196 0.99576 0.998945 0.97941 0.92777 0.833521 0.687787 0.488595 0.248141 0.0193634 0.133478 0.407948 0.623927 0.788726 0.900205 0.965559 0.995154 0.998942 0.985009 0.959345 0.926086 0.887911 0.846198 0.802444 0.764139 0.731325 0.703079 0.678646 0.65741 0.638868 0.622606 0.608282 0.595616 0.584372 0.574355 
6.97395 0.6138 0.629348 0.647055 0.667308 0.690581 0.717455 0.748639 0.785004 0.827547 0.870542 0.910318 0.945996 0.975392 0.994932 0.999309 0.981129 0.930861 0.837728 0.692454 0.492679 0.250504 0.0195578 0.134784 0.411548 0.628523 0.79319 0.903733 0.967765 0.995977 0.998505 0.983519 0.957023 0.923138 0.884516 0.842506 0.798578 0.760163 0.72728 0.698993 0.674539 0.653296 0.634756 0.618502 0.604192 0.591541 0.580315 0.570316 
7.05411 0.609718 0.625254 0.642952 0.663206 0.686491 0.713392 0.744628 0.781081 0.823762 0.866997 0.907156 0.943382 0.973525 0.994031 0.999596 0.982775 0.933896 0.841905 0.697123 0.496788 0.252888 0.0197542 0.136103 0.415175 0.633131 0.797635 0.907213 0.969904 0.996723 0.997994 0.981961 0.954644 0.920145 0.881087 0.83879 0.794696 0.756178 0.723233 0.69491 0.67044 0.649193 0.630659 0.614416 0.600121 0.587488 0.576281 0.566301 
7.13427 0.605654 0.621175 0.638863 0.659113 0.682405 0.709331 0.740613 0.777146 0.819957 0.863423 0.903952 0.940716 0.971594 0.993058 0.999807 0.98435 0.936875 0.846053 0.701795 0.50092 0.255295 0.0199527 0.137435 0.418828 0.63775 0.802063 0.910645 0.971975 0.997394 0.997408 0.980337 0.952209 0.917108 0.877624 0.835051 0.7908 0.752187 0.719184 0.690832 0.666349 0.645103 0.626576 0.610347 0.596069 0.583456 0.572269 0.562311 
7.21443 0.601608 0.617111 0.634787 0.65503 0.678326 0.70527 0.736593 0.7732 0.816133 0.85982 0.900709 0.937999 0.969601 0.992013 0.999942 0.985852 0.939796 0.850169 0.706467 0.505076 0.257724 0.0201534 0.138781 0.422507 0.642381 0.80647 0.914027 0.973976 0.997988 0.996748 0.978647 0.949719 0.914026 0.874128 0.831289 0.78689 0.748189 0.715135 0.686757 0.662267 0.641024 0.622508 0.606296 0.592037 0.579445 0.56828 0.558345 
7.29459 0.597581 0.613064 0.630724 0.650957 0.674253 0.701211 0.73257 0.769244 0.81229 0.856189 0.897427 0.935232 0.967546 0.990897 1 0.98728 0.942657 0.854253 0.711139 0.509254 0.260176 0.0203562 0.14014 0.426212 0.647021 0.810856 0.917359 0.975908 0.998506 0.996015 0.976892 0.947175 0.910902 0.870601 0.827505 0.782967 0.744185 0.711087 0.682688 0.658193 0.636957 0.618456 0.602262 0.588025 0.575455 0.564315 0.554403 
7.37475 0.593572 0.609034 0.626674 0.646895 0.670187 0.697155 0.728543 0.765277 0.80843 0.852531 0.894108 0.932415 0.96543 0.98971 0.999982 0.988634 0.945459 0.858303 0.71581 0.513456 0.26265 0.0205612 0.141513 0.429943 0.65167 0.815219 0.920638 0.97777 0.998947 0.995208 0.975071 0.944577 0.907737 0.867044 0.823701 0.779032 0.740176 0.707039 0.678624 0.654129 0.632904 0.614419 0.598246 0.584032 0.571488 0.560372 0.550485 
7.45491 0.589582 0.605019 0.622639 0.642844 0.666129 0.693101 0.724515 0.761302 0.804552 0.848847 0.890751 0.92955 0.963253 0.988452 0.999887 0.989914 0.9482 0.862319 0.720479 0.51768 0.265146 0.0207684 0.1429 0.4337 0.656329 0.81956 0.923864 0.97956 0.999311 0.994328 0.973187 0.941927 0.90453 0.863457 0.819877 0.775086 0.736163 0.702992 0.674567 0.650076 0.628863 0.610398 0.594248 0.58006 0.567541 0.556452 0.546592 
7.53507 0.585611 0.601022 0.618618 0.638804 0.662078 0.689051 0.720484 0.757319 0.800659 0.845138 0.887359 0.926637 0.961018 0.987125 0.999716 0.991119 0.950878 0.866299 0.725146 0.521927 0.267666 0.0209779 0.1443 0.437483 0.660994 0.823875 0.927036 0.981278 0.999599 0.993375 0.97124 0.939225 0.901284 0.859841 0.816034 0.771129 0.732145 0.698947 0.670515 0.646032 0.624836 0.606393 0.590269 0.576107 0.563617 0.552555 0.542723 
7.61523 0.581659 0.597041 0.614612 0.634776 0.658035 0.685006 0.716453 0.753329 0.796751 0.841404 0.883932 0.923678 0.958724 0.985728 0.999469 0.992248 0.953494 0.870241 0.729808 0.526195 0.270208 0.0211896 0.145714 0.441291 0.665667 0.828165 0.930153 0.982924 0.99981 0.99235 0.96923 0.936472 0.897999 0.856197 0.812173 0.767162 0.728125 0.694905 0.666471 0.641999 0.620822 0.602404 0.586308 0.572175 0.559714 0.548682 0.538878 
7.69539 0.577726 0.593078 0.61062 0.63076 0.654001 0.680964 0.71242 0.749332 0.792829 0.837647 0.880471 0.920673 0.956372 0.984263 0.999146 0.993302 0.956046 0.874145 0.734466 0.530485 0.272774 0.0214035 0.147143 0.445125 0.670347 0.832428 0.933213 0.984497 0.999943 0.991253 0.967158 0.933669 0.894676 0.852527 0.808295 0.763186 0.724103 0.690865 0.662434 0.637977 0.616823 0.598432 0.582365 0.568263 0.555833 0.544831 0.535057 
7.77555 0.573812 0.589132 0.606644 0.626757 0.649977 0.676928 0.708388 0.745329 0.788893 0.833868 0.876977 0.917623 0.953963 0.98273 0.998747 0.99428 0.958533 0.878009 0.739118 0.534797 0.275362 0.0216198 0.148585 0.448984 0.675031 0.836662 0.936215 0.985996 1 0.990085 0.965025 0.930818 0.891316 0.84883 0.804401 0.759202 0.720078 0.686829 0.658405 0.633966 0.612838 0.594477 0.578441 0.564372 0.551974 0.541004 0.53126 
7.85571 0.569918 0.585204 0.602683 0.622766 0.645961 0.672897 0.704357 0.74132 0.784945 0.830067 0.873451 0.91453 0.951498 0.981129 0.998273 0.995181 0.960955 0.881832 0.743763 0.539129 0.277974 0.0218384 0.150042 0.452869 0.679721 0.840867 0.939159 0.987421 0.99998 0.988847 0.962832 0.927919 0.88792 0.845109 0.800491 0.75521 0.716053 0.682797 0.654384 0.629967 0.608867 0.590538 0.574536 0.560501 0.548137 0.5372 0.527488 
7.93587 0.566043 0.581294 0.598738 0.618789 0.641956 0.668873 0.700327 0.737308 0.780985 0.826245 0.869894 0.911394 0.948978 0.979461 0.997723 0.996006 0.96331 0.885613 0.7484 0.543482 0.280609 0.0220593 0.151513 0.456778 0.684414 0.845041 0.942044 0.988771 0.999883 0.987538 0.96058 0.924972 0.88449 0.841364 0.796567 0.751212 0.712027 0.67877 0.650372 0.62598 0.604912 0.586617 0.570651 0.556651 0.544322 0.533419 0.52374 
8.01603 0.562189 0.577402 0.594809 0.614824 0.637961 0.664855 0.696299 0.733291 0.777014 0.822404 0.866307 0.908216 0.946405 0.977728 0.997099 0.996754 0.965597 0.88935 0.753028 0.547854 0.283268 0.0222826 0.152998 0.460713 0.68911 0.849183 0.944867 0.990046 0.99971 0.986159 0.95827 0.92198 0.881026 0.837595 0.792628 0.747207 0.708001 0.674748 0.646369 0.622006 0.600971 0.582713 0.566784 0.552822 0.540529 0.529661 0.520016 
