T 18F 19F 20F 21F 22.2F 23F 24F 25F 26F 27F 18000F 19000F 20000F 21000F 22200F 23000F 24000F 25000F 26000F 27000F 
13.8086 0.00182413 0.00317047 0.00666562 0.0199996 0.114063 0.0472524 0.0144607 0.00719506 0.00461501 0.00342891 0.000698564 0.00121302 0.00254826 0.00764154 0.0435705 0.0180516 0.00552667 0.00275174 0.00176655 0.0013138 
13.8336 0.00184925 0.00321436 0.00675931 0.0202968 0.116365 0.0480137 0.0146673 0.00729517 0.00467868 0.00347606 0.000715525 0.0012425 0.00261062 0.00783455 0.0449046 0.0185302 0.00566315 0.00281876 0.00180944 0.00134571 
13.8587 0.00188606 0.00327854 0.00689561 0.0207223 0.119428 0.0490803 0.0149665 0.0074413 0.0047719 0.00354523 0.000751622 0.0013053 0.00274316 0.00823891 0.0474704 0.0195105 0.00595207 0.00296144 0.00190079 0.00141356 
13.8837 0.00186603 0.00324414 0.00682498 0.0205269 0.118925 0.0486776 0.0148168 0.0073639 0.00472148 0.00350741 0.000693441 0.00120433 0.00253144 0.00760894 0.0440708 0.0180407 0.00549391 0.00273252 0.00175368 0.00130413 
13.9087 0.00181367 0.00315343 0.00663566 0.0199735 0.116329 0.0474234 0.0144093 0.00715856 0.00458917 0.00340886 0.000727722 0.00126415 0.0026581 0.00799666 0.0465623 0.0189837 0.00577039 0.00286865 0.00184057 0.00136846 
13.9337 0.00183879 0.00319738 0.00672958 0.0202721 0.118691 0.0481912 0.0146166 0.00725887 0.00465289 0.00345601 0.00071927 0.00124953 0.00262781 0.00791157 0.0463092 0.0188045 0.00570588 0.00283561 0.00181921 0.00135256 
13.9587 0.00187982 0.00326899 0.00688175 0.0207468 0.122111 0.0493796 0.0149505 0.00742198 0.00475685 0.00353304 0.000691881 0.00120201 0.00252837 0.00761805 0.0448262 0.0181288 0.00549118 0.00272796 0.00174996 0.00130104 
13.9837 0.00181657 0.00315933 0.00665244 0.0200714 0.118761 0.0478303 0.0144557 0.0071736 0.00459698 0.00341403 0.000723042 0.00125633 0.00264333 0.00797092 0.0471513 0.0189918 0.00574226 0.00285152 0.00182889 0.00135956 
14.0088 0.00180167 0.00313375 0.00660011 0.0199292 0.118545 0.0475492 0.0143454 0.0071161 0.00455947 0.0033859 0.000699553 0.00121564 0.00255829 0.00772056 0.0459123 0.0184176 0.00555882 0.00275938 0.00176955 0.00131535 
14.0338 0.00184511 0.00320954 0.00676109 0.020431 0.122173 0.0488051 0.0146986 0.0072887 0.00466953 0.00346747 0.000687874 0.00119546 0.00251639 0.00760004 0.0454352 0.018152 0.00546903 0.00271379 0.00174007 0.00129335 
14.0588 0.00179005 0.00311414 0.00656168 0.0198441 0.119294 0.0474604 0.0142684 0.00707266 0.00453041 0.00336386 0.000681265 0.00118414 0.00249317 0.00753594 0.0452915 0.0180207 0.00541987 0.00268833 0.00172345 0.00128085 
14.0838 0.0017656 0.00307187 0.00647401 0.019594 0.118417 0.0469187 0.0140809 0.00697718 0.00446866 0.0033178 0.000700067 0.00121694 0.00256283 0.00775254 0.0468411 0.018561 0.0055726 0.00276304 0.00177109 0.00131615 
14.1088 0.00176272 0.00306714 0.00646542 0.0195831 0.11898 0.0469486 0.0140654 0.00696695 0.00446153 0.00331229 0.000694302 0.00120709 0.00254271 0.00769777 0.0467581 0.0184521 0.00553016 0.00274091 0.0017566 0.00130525 
14.1338 0.00182754 0.00318012 0.00670484 0.0203234 0.124134 0.0487814 0.0145894 0.00722403 0.00462569 0.00343405 0.000683611 0.00118847 0.00250378 0.00758518 0.046318 0.0182035 0.00544651 0.0026987 0.00172951 0.00128519 
14.1588 0.00178802 0.00311167 0.00656198 0.0199056 0.122231 0.0478357 0.0142818 0.00706909 0.00452584 0.00335966 0.000686287 0.00119331 0.00251466 0.00762428 0.046806 0.0183194 0.00547154 0.00270998 0.0017364 0.00129013 
14.1839 0.00176119 0.00306527 0.00646554 0.019628 0.12117 0.0472246 0.0140751 0.00696423 0.00445809 0.00330914 0.000687676 0.00119584 0.00252052 0.00764785 0.0472013 0.0183978 0.00548551 0.00271592 0.00173998 0.0012927 
14.2089 0.0017488 0.003044 0.00642205 0.0195108 0.12109 0.0469981 0.0139835 0.00691642 0.0044269 0.00328576 0.000677213 0.00117776 0.00248297 0.00753961 0.046782 0.018159 0.00540499 0.00267507 0.00171357 0.00127299 
14.2339 0.00175416 0.00305359 0.0064436 0.0195908 0.122237 0.0472466 0.0140335 0.00693869 0.00444061 0.00329574 0.00066941 0.00116426 0.00245496 0.00746003 0.0465355 0.0179884 0.00534515 0.00264457 0.00169386 0.00125831 
14.2589 0.00176224 0.00306786 0.00647491 0.0197004 0.123578 0.0475666 0.0141046 0.00697155 0.00446118 0.00331088 0.000711269 0.00123715 0.00260914 0.00793436 0.0497591 0.0191546 0.00568204 0.00281031 0.00179983 0.00133697 
14.2839 0.00173271 0.00301679 0.00636858 0.0193916 0.122294 0.0468761 0.0138761 0.00685606 0.00438661 0.00325524 0.000664606 0.00115617 0.002439 0.00742279 0.0468014 0.0179409 0.0053128 0.00262662 0.00168186 0.00124917 
14.3089 0.00171308 0.00298288 0.00629832 0.0191918 0.121684 0.0464475 0.013726 0.0067795 0.00433707 0.00321827 0.00066701 0.0011605 0.00244873 0.00745807 0.0472768 0.0180473 0.0053352 0.0026367 0.00168804 0.00125363 
14.334 0.00170672 0.00297209 0.00627681 0.0191404 0.12201 0.046377 0.0136821 0.00675545 0.00432113 0.00320624 0.000655128 0.00113994 0.00240586 0.00733293 0.0467334 0.0177652 0.00524294 0.00259018 0.00165803 0.00123125 
14.359 0.00172405 0.00300244 0.0063421 0.0193534 0.124031 0.0469474 0.0138273 0.00682488 0.00436508 0.00323872 0.000676387 0.00117699 0.00248449 0.007578 0.0485546 0.0183802 0.0054154 0.00267452 0.00171186 0.00127119 
14.384 0.0017595 0.00306439 0.00647413 0.0197704 0.127385 0.0480144 0.014118 0.00696611 0.00445495 0.00330527 0.000677521 0.00117908 0.00248941 0.00759855 0.0489486 0.0184514 0.00542729 0.00267945 0.0017148 0.00127328 
14.409 0.00172872 0.00301106 0.00636279 0.0194446 0.125961 0.0472777 0.0138782 0.00684539 0.00437717 0.00324734 0.000675426 0.00117554 0.00248244 0.00758279 0.0491104 0.0184344 0.00541324 0.0026716 0.00170955 0.00126931 
14.434 0.00171872 0.00299393 0.0063279 0.019352 0.126038 0.0471068 0.013805 0.00680694 0.00435202 0.00322845 0.000650649 0.00113252 0.00239208 0.00731207 0.0476127 0.0177968 0.00521732 0.00257402 0.0016469 0.00122271 
14.459 0.00169482 0.00295253 0.00624162 0.0191018 0.125081 0.0465511 0.0136196 0.00671327 0.00429163 0.00318347 0.000672336 0.00117035 0.00247247 0.00756318 0.0495138 0.018429 0.00539376 0.00266019 0.00170184 0.00126343 
14.4841 0.00167496 0.00291823 0.00617038 0.0188974 0.124412 0.0461058 0.013467 0.00663576 0.00424152 0.00314607 0.000648454 0.00112893 0.00238553 0.00730264 0.0480673 0.0178147 0.00520526 0.00256626 0.00164148 0.00121849 
14.5091 0.00168106 0.00292907 0.00619447 0.0189845 0.125662 0.046371 0.0135224 0.00666085 0.00425708 0.00315746 0.000655776 0.00114174 0.00241301 0.00739185 0.0489174 0.0180528 0.00526624 0.00259552 0.00166005 0.00123223 
14.5341 0.00169425 0.00295226 0.0062447 0.0191518 0.127456 0.046833 0.0136348 0.00671403 0.00429059 0.00318215 0.000646565 0.00112577 0.00237969 0.00729487 0.048537 0.0178361 0.00519458 0.00255938 0.00163677 0.0012149 
14.5591 0.00166864 0.00290789 0.00615205 0.018881 0.126335 0.046223 0.0134353 0.00661357 0.00422588 0.00313396 0.000652934 0.00113699 0.00240394 0.00737451 0.0493335 0.0180514 0.00524863 0.0025851 0.00165297 0.00122682 
14.5841 0.00169194 0.00294868 0.00623944 0.0191623 0.128913 0.0469646 0.0136288 0.00670673 0.00428498 0.00317766 0.00066416 0.00115664 0.00244597 0.00750873 0.0505043 0.0184007 0.0053415 0.00262996 0.00168145 0.00124787 
14.6091 0.00163321 0.00284663 0.00602477 0.0185162 0.125245 0.0454322 0.0131627 0.00647511 0.00413642 0.00306724 0.000651604 0.00113489 0.00240046 0.00737422 0.0498694 0.0180915 0.0052432 0.00258069 0.00164972 0.00122424 
14.6341 0.00169931 0.002962 0.00627001 0.0192829 0.13114 0.0473664 0.0137011 0.00673792 0.00430391 0.00319134 0.000634451 0.00110507 0.00233778 0.00718651 0.0488641 0.0176507 0.00510727 0.00251302 0.00160632 0.001192 
14.6592 0.00166897 0.00290938 0.00615981 0.0189571 0.129626 0.0466181 0.013463 0.00661866 0.00422722 0.00313428 0.000640715 0.0011161 0.00236161 0.00726486 0.0496662 0.0178631 0.00516039 0.0025383 0.00162225 0.00120372 
14.6842 0.00167643 0.00292258 0.00618887 0.0190595 0.131036 0.046922 0.0135291 0.00664911 0.00424622 0.00314822 0.000648273 0.00112935 0.00239008 0.00735746 0.0505735 0.0181109 0.00522364 0.00256859 0.00164143 0.00121789 
14.7092 0.00163783 0.00285555 0.00604815 0.018639 0.128846 0.045938 0.0132242 0.00649709 0.0041486 0.00307561 0.000630261 0.00109814 0.0023246 0.00716105 0.0494931 0.0176473 0.00508164 0.00249784 0.00159593 0.00118397 
14.7342 0.00162456 0.00283263 0.00600067 0.0185051 0.128619 0.0456585 0.0131229 0.00644532 0.0041151 0.00305063 0.000648333 0.00112964 0.0023916 0.00737215 0.0512296 0.0181874 0.00522902 0.00256959 0.00164169 0.00121793 
14.7592 0.00165566 0.00288702 0.00611694 0.0188762 0.131915 0.0466253 0.0133797 0.00656947 0.00419396 0.00310898 0.000650235 0.00113309 0.00239942 0.00740144 0.0517149 0.0182799 0.00524722 0.00257764 0.00164659 0.00122145 
14.7842 0.00161462 0.00281575 0.00596714 0.0184265 0.129478 0.0455649 0.0130547 0.00640776 0.00409018 0.0030318 0.000618243 0.00107742 0.00228194 0.00704375 0.0494851 0.0174156 0.00499127 0.00245115 0.00156562 0.00116132 
14.8093 0.00161314 0.00281336 0.00596313 0.0184264 0.130186 0.0456143 0.0130484 0.00640271 0.00408653 0.00302895 0.000628427 0.00109525 0.00232012 0.00716636 0.0506222 0.0177382 0.00507575 0.00249186 0.00159145 0.00118043 
14.8343 0.00157553 0.00274802 0.00582577 0.018014 0.127972 0.0446423 0.0127504 0.00625444 0.00399141 0.00295824 0.000616171 0.001074 0.00227557 0.00703352 0.0499568 0.0174285 0.00497928 0.0024437 0.00156048 0.00115736 
14.8593 0.00158052 0.00275691 0.00584561 0.0180872 0.129196 0.0448723 0.0127962 0.00627503 0.00400414 0.00296755 0.000626446 0.00109202 0.00231421 0.0071578 0.051119 0.0177558 0.00506485 0.00248488 0.00158657 0.00117661 
14.8843 0.00162414 0.00283315 0.00600822 0.0186023 0.133605 0.0462001 0.0131545 0.0064489 0.00411473 0.00304942 0.000629337 0.00109709 0.0023253 0.00719663 0.0516781 0.0178714 0.00509001 0.00249654 0.0015939 0.00118204 
14.9093 0.00161462 0.00281677 0.00597455 0.0185101 0.133675 0.0460211 0.0130833 0.00641201 0.00409074 0.00303146 0.000618308 0.00107791 0.00228499 0.00707636 0.0510936 0.0175916 0.00500267 0.00245302 0.00156599 0.00116132 
14.9343 0.00157905 0.00275494 0.00584449 0.0181191 0.131571 0.0450973 0.0128009 0.00627168 0.00400075 0.00296459 0.000621454 0.00108353 0.00229739 0.00711957 0.0516893 0.0177182 0.00503083 0.00246599 0.00157404 0.00116717 
14.9593 0.00158403 0.00276379 0.00586421 0.0181918 0.132827 0.0453269 0.0128465 0.00629216 0.00401344 0.00297389 0.000644285 0.0011234 0.0023823 0.00738739 0.053929 0.0184044 0.0052177 0.00255686 0.0016319 0.00121003 
14.9844 0.00155769 0.00271807 0.00576828 0.0179059 0.131461 0.0446623 0.0126387 0.00618849 0.00394684 0.00292434 0.000620409 0.00108193 0.00229491 0.00712132 0.0522746 0.0177608 0.00502737 0.00246271 0.00157152 0.00116511 
15.0094 0.00156384 0.002729 0.00579247 0.0179924 0.132826 0.044926 0.0126941 0.00621375 0.00396255 0.00293583 0.000611561 0.00106652 0.00226252 0.00702507 0.051852 0.0175392 0.00495724 0.00242773 0.00154912 0.00114851 
15.0344 0.00157447 0.00274773 0.0058332 0.0181304 0.134584 0.0453186 0.0127856 0.00625676 0.00398958 0.00295573 0.000606823 0.00105833 0.00224554 0.00697677 0.0517801 0.0174372 0.00492093 0.00240924 0.00153716 0.00113958 
15.0594 0.00154072 0.00268904 0.00570963 0.0177577 0.132547 0.0444339 0.0125171 0.0061235 0.00390417 0.00289228 0.000605265 0.00105571 0.00224039 0.00696526 0.0519809 0.0174269 0.00491057 0.00240343 0.00153326 0.00113662 
15.0844 0.00158761 0.00277102 0.00588456 0.018313 0.137448 0.0458716 0.0129028 0.00631048 0.00402305 0.00298027 0.000610466 0.00106481 0.00226001 0.0070305 0.0527577 0.0176085 0.0049544 0.00242425 0.00154645 0.00114638 
15.1094 0.00153983 0.00268785 0.00570899 0.0177779 0.134171 0.0445781 0.0125202 0.00612149 0.00390212 0.0028905 0.00061331 0.00106991 0.00227133 0.00707039 0.0533519 0.0177272 0.00498021 0.00243606 0.00155374 0.00115166 
15.1345 0.00154095 0.00269 0.0057145 0.0178061 0.13513 0.0446957 0.0125345 0.00612673 0.00390506 0.00289253 0.000600906 0.00104836 0.00222595 0.00693347 0.0526091 0.0174022 0.00488159 0.00238712 0.00152236 0.00112834 
15.1595 0.00156368 0.00272986 0.00580014 0.0180842 0.138002 0.045441 0.0127246 0.00621788 0.00396277 0.00293514 0.00057118 0.000996482 0.00211601 0.00659479 0.0503159 0.0165692 0.0046412 0.00226906 0.00144703 0.00107255 
15.1845 0.00158577 0.00276855 0.00588319 0.0183541 0.140839 0.046167 0.012909 0.00630629 0.00401881 0.00297658 0.00061651 0.00107566 0.00228457 0.00712463 0.0546608 0.017919 0.00501185 0.00244953 0.00156193 0.00115762 
15.2095 0.00154229 0.00269284 0.00572328 0.0178662 0.137858 0.0449865 0.0125603 0.0061342 0.00390873 0.00289489 0.000634129 0.00110654 0.00235066 0.00733545 0.0565922 0.0184686 0.00515782 0.00252005 0.00160666 0.00119064 
15.2345 0.00154162 0.00269191 0.00572233 0.0178744 0.13869 0.0450536 0.0125605 0.00613248 0.00390718 0.00289354 0.000568221 0.000991609 0.00210685 0.00657866 0.0510362 0.0165803 0.00462368 0.00225843 0.00143971 0.00106687 
15.2595 0.00152911 0.00267021 0.00567708 0.0177437 0.138442 0.0447701 0.0124634 0.00608337 0.00387554 0.00287 0.000600219 0.00104754 0.00222608 0.00695525 0.0542586 0.0175475 0.00488621 0.00238596 0.00152084 0.00112691 
15.2846 0.00152422 0.00266186 0.00566024 0.0177017 0.138885 0.04471 0.0124285 0.00606468 0.00386325 0.00286077 0.000595279 0.00103896 0.00220817 0.00690335 0.0541537 0.0174343 0.0048477 0.00236654 0.00150834 0.00111763 
15.3096 0.00151722 0.0026498 0.00563547 0.0176348 0.139132 0.0445864 0.0123763 0.00603752 0.00384559 0.00284757 0.00060717 0.00105978 0.00225277 0.00704701 0.0555892 0.0178153 0.00494647 0.0024141 0.00153851 0.00113993 
15.3346 0.00151818 0.00265167 0.00564039 0.0176608 0.140116 0.0446975 0.0123892 0.00604214 0.00384815 0.00284931 0.000579049 0.00101079 0.00214902 0.00672658 0.0533583 0.0170226 0.00471951 0.00230265 0.00146731 0.00108709 
15.3596 0.00152205 0.00265859 0.00565599 0.0177201 0.141373 0.0448932 0.0124256 0.00605824 0.00385804 0.00285651 0.000572293 0.000999034 0.0021243 0.00665302 0.0530694 0.0168534 0.00466596 0.00227596 0.0014502 0.00107441 
15.3846 0.00152872 0.00267041 0.00568198 0.017812 0.1429 0.0451714 0.0124847 0.00608547 0.00387504 0.00286898 0.000579394 0.00101151 0.0021512 0.00674132 0.0540749 0.0170944 0.00472588 0.00230453 0.00146824 0.00108771 
15.4096 0.00150806 0.00263449 0.00560643 0.0175855 0.141873 0.0446418 0.0123208 0.00600394 0.00382276 0.00283015 0.000595856 0.00104033 0.00221287 0.00693869 0.05597 0.0176126 0.00486218 0.00237033 0.00151001 0.00111858 
15.4346 0.00144904 0.0025316 0.00538841 0.0169117 0.137203 0.0429746 0.0118437 0.00576982 0.00367328 0.00271929 0.00058193 0.00101614 0.00216186 0.00678293 0.0550212 0.0172347 0.00475098 0.0023154 0.00147479 0.00109238 
15.4597 0.00150534 0.00263007 0.00559877 0.0175819 0.14344 0.0447221 0.0123081 0.00599452 0.00381604 0.00282492 0.00057603 0.00100588 0.00214029 0.00671903 0.0548081 0.0170892 0.00470431 0.00229209 0.00145986 0.0010813 
15.4847 0.00147735 0.00258135 0.00549593 0.017269 0.141679 0.04397 0.012084 0.00588381 0.0037452 0.00277233 0.000577607 0.00100869 0.00214661 0.00674277 0.0553106 0.0171667 0.00471898 0.00229863 0.00146389 0.00108424 
15.5097 0.00148961 0.00260292 0.00554265 0.0174257 0.143767 0.0444129 0.0121887 0.00593325 0.00377635 0.00279529 0.000583445 0.00101893 0.00216869 0.00681596 0.0562248 0.0173701 0.00476827 0.00232207 0.0014787 0.00109518 
15.5347 0.00149098 0.00260548 0.00554897 0.0174556 0.144824 0.044533 0.0122046 0.00593941 0.00377992 0.0027978 0.000561504 0.000980703 0.00208769 0.00656525 0.0544617 0.0167478 0.00459097 0.00223509 0.00142315 0.00105396 
15.5597 0.00145418 0.00254138 0.00541333 0.0170388 0.142162 0.0435124 0.0119083 0.00579363 0.00368675 0.00272868 0.0005468 0.000955105 0.00203354 0.0063987 0.0533792 0.0163391 0.00447266 0.00217689 0.00138593 0.00102633 
15.5847 0.0014828 0.0025915 0.00552084 0.0173868 0.145882 0.0444445 0.0121467 0.00590816 0.00375936 0.00278234 0.000565427 0.000987683 0.00210319 0.00662151 0.0555489 0.0169245 0.00462656 0.00225124 0.00143316 0.00106128 
15.6098 0.00145173 0.00253737 0.00540633 0.0170358 0.143743 0.0435898 0.0118967 0.00578504 0.00368067 0.00272398 0.000576922 0.00100787 0.00214656 0.00676202 0.0570481 0.0173006 0.00472278 0.0022974 0.00146236 0.00108281 
15.6348 0.00144655 0.00252848 0.0053882 0.0169882 0.14415 0.0435103 0.0118587 0.00576507 0.00366763 0.0027142 0.000562834 0.000983267 0.00209439 0.00660119 0.0560047 0.0169054 0.00460867 0.00224139 0.00142665 0.00105638 
15.6598 0.00146502 0.0025609 0.00545805 0.0172179 0.146924 0.0441412 0.0120143 0.00583927 0.00371453 0.00274882 0.000566841 0.000990331 0.00210975 0.00665332 0.0567658 0.0170554 0.00464322 0.00225761 0.00143685 0.00106388 
15.6848 0.00142098 0.0024841 0.0052952 0.0167136 0.143427 0.0428896 0.0116577 0.00566448 0.00360299 0.00266613 0.000567166 0.000991015 0.00211162 0.00666312 0.0571716 0.0170972 0.00464814 0.00225934 0.00143774 0.00106443 
15.7098 0.00146953 0.00256907 0.00547702 0.0172968 0.14927 0.0444287 0.0120598 0.00585847 0.00372613 0.0027572 0.000576744 0.00100776 0.00214753 0.00677995 0.0585021 0.0174135 0.00472784 0.00229759 0.00146202 0.00108242 
15.7348 0.00144692 0.0025297 0.00539388 0.0170436 0.147918 0.0438203 0.0118786 0.00576899 0.00366888 0.00271471 0.000578788 0.00101143 0.00215572 0.00680968 0.0590919 0.0175067 0.00474667 0.0023061 0.00146726 0.00108621 
15.7598 0.00144975 0.0025348 0.00540555 0.0170898 0.149159 0.0439809 0.0119061 0.00578092 0.00367615 0.00271997 0.000562642 0.00098323 0.00209584 0.00662395 0.0578051 0.0170454 0.00461547 0.00224187 0.00142633 0.00105591 
15.7849 0.00144764 0.00253126 0.00539877 0.0170776 0.149898 0.0439914 0.011893 0.00577313 0.00367087 0.00271595 0.000551454 0.000963765 0.00205469 0.00649757 0.0570241 0.0167361 0.0045256 0.00219763 0.00139802 0.00103488 
15.8099 0.00144185 0.00252129 0.00537828 0.0170219 0.150257 0.0438895 0.0118497 0.00575067 0.00365628 0.00270504 0.000545995 0.000954291 0.0020348 0.00643817 0.0568236 0.0165988 0.00448249 0.00217614 0.00138422 0.00102461 
15.8349 0.00140431 0.0024558 0.00523935 0.0165912 0.147286 0.0428191 0.0115454 0.00560159 0.00356117 0.00263455 0.000558623 0.000976446 0.00208238 0.00659236 0.0585152 0.0170125 0.00458805 0.0022268 0.00141629 0.00104827 
15.8599 0.00144792 0.00253217 0.00540294 0.0171181 0.152827 0.0442205 0.0119076 0.00577601 0.00367181 0.00271634 0.000566217 0.000989741 0.00211097 0.00668627 0.0596854 0.0172709 0.00465168 0.00225719 0.00143554 0.00106252 
15.8849 0.00141592 0.00247638 0.00528466 0.0167524 0.150412 0.0433161 0.0116487 0.00564903 0.00359076 0.00265626 0.000564465 0.000986752 0.00210492 0.0066707 0.0598854 0.0172468 0.00463907 0.0022505 0.00143115 0.00105921 
15.9099 0.00142788 0.00249742 0.00533027 0.0169058 0.152653 0.0437534 0.011751 0.00569729 0.00362115 0.00267864 0.000563 0.000984232 0.0020998 0.00665793 0.0601106 0.0172298 0.00462846 0.00224484 0.00142745 0.00105645 
15.935 0.00141876 0.00248162 0.0052973 0.0168101 0.152654 0.0435461 0.0116801 0.00566152 0.00359811 0.00266147 0.000545215 0.000953202 0.0020339 0.00645238 0.0585867 0.0167134 0.00448387 0.00217418 0.00138239 0.00102305 
15.96 0.00138748 0.00242709 0.00518167 0.0164519 0.150253 0.0426576 0.0114268 0.00553741 0.0035189 0.00260275 0.00052529 0.000918465 0.00196012 0.00622178 0.0568156 0.016131 0.00432194 0.00209509 0.00133193 0.000985618 
15.985 0.00138005 0.00241422 0.00515489 0.0163753 0.150407 0.0424982 0.0113695 0.00550831 0.00350012 0.00258875 0.000525517 0.00091891 0.00196133 0.00622883 0.0572043 0.0161642 0.00432524 0.0020962 0.00133254 0.000986029 
16.01 0.00139078 0.0024331 0.00519585 0.0165138 0.152544 0.0428968 0.0114614 0.00555162 0.00352739 0.00260886 0.00055226 0.000965679 0.00206135 0.00654965 0.0604932 0.0170122 0.0045464 0.00220295 0.00140034 0.00103622 
16.035 0.00140604 0.0024599 0.00525375 0.0167063 0.155203 0.0434364 0.0115908 0.00561301 0.00356614 0.00263744 0.000557341 0.000974645 0.00208082 0.006615 0.0614462 0.0171977 0.00459004 0.00222353 0.00141328 0.00104571 
16.06 0.00138832 0.00242906 0.00518863 0.0165078 0.154236 0.0429593 0.0114488 0.00554292 0.00352129 0.00260414 0.000524116 0.000916613 0.00195722 0.00622533 0.0581575 0.0161994 0.00431805 0.00209125 0.00132907 0.000983347 
16.0851 0.00140203 0.00245316 0.00524078 0.0166821 0.156755 0.043452 0.0115655 0.00559816 0.00355613 0.00262982 0.000531446 0.000929474 0.00198493 0.00631663 0.0593477 0.0164518 0.00437979 0.00212068 0.00134768 0.000997088 
16.1101 0.00135846 0.00237708 0.00507895 0.0161752 0.152863 0.0421698 0.01121 0.00542481 0.0034457 0.00254803 0.000533467 0.000933064 0.00199286 0.00634511 0.0599566 0.0165408 0.00439794 0.00212897 0.00135283 0.00100086 
