T 21F 21.5F 22F 22.2F 22.24F 22.3F 22.4F 22.5F 23F 21000F 21500F 22000F 22200F 22240F 22300F 22400F 22500F 23000F 
20.2126 0.0104752 0.0283998 0.145488 0.262833 0.268401 0.254263 0.194913 0.135739 0.030281 0.00407633 0.0110514 0.0566141 0.102276 0.104443 0.0989418 0.0758466 0.0528201 0.0117834 
20.2376 0.0102748 0.0278695 0.143188 0.259414 0.26494 0.250889 0.192037 0.13354 0.0297141 0.00400736 0.0108694 0.0558443 0.101173 0.103328 0.097848 0.0748956 0.0520813 0.0115888 
20.2627 0.0103955 0.0282097 0.145358 0.264097 0.269754 0.255349 0.195157 0.13551 0.0300753 0.00394736 0.0107115 0.0551936 0.10028 0.102428 0.0969578 0.0741024 0.0514541 0.0114199 
20.2877 0.0101483 0.0275515 0.142379 0.259426 0.265014 0.250764 0.191363 0.13268 0.0293721 0.00394701 0.0107155 0.0553742 0.100896 0.103069 0.0975273 0.0744249 0.051602 0.0114235 
20.3127 0.0102152 0.0277456 0.143797 0.262764 0.268455 0.253921 0.193478 0.133948 0.0295775 0.00403134 0.0109494 0.0567468 0.103695 0.105941 0.100205 0.0763521 0.0528602 0.0116723 
20.3377 0.0100867 0.027409 0.142464 0.261078 0.266764 0.252223 0.19189 0.132653 0.0292172 0.00392271 0.0106591 0.0554023 0.10153 0.103741 0.098086 0.0746235 0.0515872 0.0113623 
20.3627 0.0101024 0.0274638 0.14316 0.263115 0.268877 0.25412 0.193037 0.133249 0.0292742 0.00394168 0.0107155 0.0558559 0.102658 0.104906 0.099148 0.0753159 0.051989 0.0114218 
20.3877 0.0101614 0.0276366 0.144476 0.266304 0.272168 0.257128 0.195022 0.13442 0.0294568 0.00396073 0.010772 0.0563124 0.103798 0.106083 0.100221 0.0760137 0.0523931 0.0114815 
20.4128 0.0103391 0.0281323 0.147489 0.272653 0.27869 0.263184 0.199306 0.13717 0.0299838 0.00383537 0.0104357 0.0547107 0.10114 0.103379 0.0976271 0.0739319 0.0508827 0.0111225 
20.4378 0.0102547 0.0279148 0.146768 0.272114 0.278172 0.262589 0.198547 0.136445 0.0297504 0.00386037 0.0105083 0.0552494 0.102434 0.104715 0.098849 0.0747411 0.0513634 0.0111994 
20.4628 0.0101956 0.027766 0.146403 0.272234 0.278329 0.262631 0.198269 0.136052 0.0295904 0.00398531 0.0108532 0.0572255 0.10641 0.108792 0.102656 0.0774986 0.0531794 0.0115663 
20.4878 0.00992249 0.0270341 0.14295 0.266597 0.272599 0.257119 0.193804 0.13279 0.028809 0.0039049 0.0106388 0.0562553 0.104914 0.107276 0.101184 0.0762678 0.052257 0.0113373 
20.5128 0.0100054 0.0272717 0.144617 0.270503 0.276627 0.260811 0.196278 0.134285 0.0290609 0.00384055 0.010468 0.0555096 0.103829 0.10618 0.100109 0.075339 0.0515438 0.0111548 
20.5378 0.00985358 0.0268695 0.142889 0.268063 0.274166 0.258384 0.194144 0.132628 0.0286309 0.00397121 0.0108288 0.0575857 0.108032 0.110492 0.104131 0.0782423 0.0534504 0.0115387 
20.5629 0.00993567 0.0271049 0.144548 0.271985 0.278211 0.262087 0.196615 0.134115 0.0288803 0.00405209 0.0110541 0.0589502 0.110921 0.113461 0.106885 0.080184 0.0546952 0.0117782 
20.5879 0.00978988 0.0267185 0.142891 0.269668 0.275876 0.259779 0.194573 0.132524 0.0284673 0.00380774 0.0103919 0.0555754 0.104884 0.107298 0.101038 0.0756767 0.0515436 0.0110721 
20.6129 0.0098019 0.0267626 0.14353 0.271686 0.277976 0.261646 0.195658 0.133064 0.028513 0.00386976 0.0105656 0.0566636 0.107258 0.109741 0.103294 0.0772432 0.052532 0.0112566 
20.6379 0.0099377 0.0271448 0.145988 0.277172 0.283624 0.266849 0.199229 0.13529 0.0289188 0.00399398 0.0109094 0.0586715 0.111393 0.113986 0.107244 0.0800684 0.0543719 0.0116223 
20.6629 0.00970915 0.0265316 0.143091 0.27249 0.278869 0.262264 0.19549 0.132552 0.0282642 0.00376698 0.0102936 0.0555153 0.105719 0.108194 0.101751 0.0758447 0.0514266 0.0109658 
20.6879 0.00973106 0.0266025 0.143874 0.274812 0.281281 0.264419 0.196777 0.133225 0.0283384 0.00372351 0.0101791 0.055051 0.105152 0.107627 0.101175 0.0752934 0.0509763 0.0108433 
20.7129 0.00954336 0.0261002 0.141551 0.271196 0.277616 0.260861 0.193814 0.131022 0.027802 0.00360207 0.00985117 0.0534262 0.102358 0.104782 0.0984578 0.0731519 0.0494521 0.0104935 
20.738 0.00961075 0.0262953 0.143006 0.274818 0.281361 0.264265 0.196023 0.132316 0.0280085 0.00381953 0.0104502 0.0568325 0.109216 0.111817 0.105022 0.077902 0.0525841 0.011131 
20.763 0.00960102 0.0262794 0.143316 0.276257 0.282871 0.265568 0.196666 0.132551 0.0279903 0.00377953 0.010345 0.0564165 0.108749 0.111352 0.104541 0.0774176 0.0521786 0.0110185 
20.788 0.0099163 0.0271534 0.148492 0.287113 0.294026 0.275919 0.203995 0.137283 0.0289199 0.0037644 0.0103077 0.056369 0.10899 0.111614 0.104741 0.0774381 0.0521139 0.0109783 
20.813 0.00972412 0.0266379 0.146076 0.28331 0.290169 0.272179 0.200898 0.134996 0.0283696 0.00377424 0.0103389 0.0566954 0.109959 0.112621 0.105639 0.0779731 0.0523949 0.011011 
20.838 0.0096092 0.0263336 0.144805 0.281713 0.288572 0.270561 0.199372 0.133768 0.0280443 0.00361412 0.00990421 0.0544615 0.105953 0.108532 0.101758 0.0749842 0.0503106 0.0105476 
20.863 0.00955673 0.0262003 0.144468 0.281927 0.288831 0.270682 0.199129 0.133404 0.0279011 0.00377843 0.0103586 0.0571168 0.111463 0.114192 0.107017 0.0787277 0.0527425 0.011031 
20.8881 0.00945609 0.0259347 0.143395 0.280703 0.287616 0.269422 0.197871 0.132361 0.0276169 0.00359166 0.0098505 0.0544638 0.106616 0.109241 0.102331 0.0751547 0.0502728 0.0104895 
20.9131 0.00928892 0.0254863 0.141301 0.277466 0.284338 0.266231 0.195199 0.130376 0.0271382 0.0038545 0.0105755 0.0586323 0.115134 0.117985 0.110472 0.0809972 0.0540991 0.011261 
20.9381 0.00938746 0.0257667 0.143245 0.282164 0.289192 0.270652 0.198106 0.132118 0.0274357 0.00371068 0.0101849 0.0566207 0.111532 0.114309 0.106981 0.0783058 0.0522224 0.0108446 
20.9631 0.00949151 0.0260625 0.145283 0.287077 0.294268 0.275276 0.20115 0.133944 0.0277494 0.00360701 0.00990425 0.05521 0.109094 0.111826 0.10461 0.0764402 0.0509011 0.0105453 
20.9881 0.00946464 0.0259988 0.145321 0.288056 0.295312 0.276126 0.201428 0.133926 0.0276803 0.00362847 0.00996703 0.0557105 0.11043 0.113211 0.105856 0.0772197 0.0513423 0.0106117 
21.0131 0.00922477 0.0253496 0.142076 0.282513 0.28967 0.270724 0.197151 0.130884 0.0269881 0.00363222 0.00998119 0.0559406 0.111236 0.114054 0.106594 0.0776257 0.0515339 0.0106263 
21.0381 0.00919707 0.0252832 0.142085 0.283428 0.290649 0.271512 0.197386 0.130841 0.0269162 0.00354746 0.00975202 0.0548036 0.109321 0.112106 0.104725 0.0761333 0.0504665 0.0103819 
21.0632 0.00938167 0.0258005 0.145382 0.290927 0.29838 0.278604 0.202193 0.133824 0.0274657 0.00363356 0.00999251 0.0563061 0.112675 0.115561 0.107902 0.0783086 0.0518296 0.0106374 
21.0882 0.00928273 0.0255381 0.14429 0.289661 0.297124 0.2773 0.200899 0.132766 0.0271852 0.00357222 0.00982755 0.055525 0.111466 0.114338 0.10671 0.0773093 0.0510905 0.0104614 
21.1132 0.00936148 0.0257645 0.145958 0.293947 0.301564 0.28131 0.203451 0.134248 0.027425 0.00348072 0.00957943 0.054268 0.109291 0.112123 0.104593 0.0756442 0.0499141 0.0101968 
21.1382 0.00927532 0.0255369 0.145055 0.293065 0.300703 0.280372 0.20242 0.133364 0.0271816 0.00365198 0.0100545 0.0571113 0.115386 0.118394 0.110389 0.0796974 0.0525086 0.0107021 
21.1632 0.00933258 0.0257041 0.146393 0.296721 0.304498 0.283774 0.204518 0.134542 0.0273584 0.0035408 0.00975206 0.0555406 0.112574 0.115525 0.107662 0.0775931 0.0510443 0.0103797 
21.1882 0.00907092 0.0249927 0.142719 0.290208 0.297858 0.277452 0.199611 0.131113 0.0266001 0.00357774 0.00985746 0.0562898 0.114461 0.117478 0.10943 0.0787287 0.0517125 0.0104915 
21.2133 0.00911518 0.0251239 0.143848 0.293451 0.301231 0.280456 0.201417 0.132098 0.0267387 0.00341374 0.00940908 0.0538716 0.109899 0.112812 0.105032 0.0754317 0.0494714 0.0100138 
21.2383 0.00899774 0.0248093 0.142421 0.291484 0.299256 0.278481 0.199646 0.130736 0.0264027 0.00343802 0.00947945 0.0544176 0.111373 0.114343 0.106405 0.0762827 0.0499532 0.0100883 
21.2633 0.00903574 0.0249231 0.143451 0.294549 0.302448 0.281312 0.201317 0.13163 0.0265228 0.00356693 0.00983848 0.0566272 0.116273 0.119391 0.111048 0.07947 0.051961 0.01047 
21.2883 0.0089644 0.0247353 0.142743 0.294054 0.301985 0.280742 0.200552 0.130929 0.0263219 0.00350047 0.00965867 0.0557381 0.114822 0.117919 0.109624 0.0783111 0.0511251 0.0102782 
21.3133 0.008942 0.0246824 0.14281 0.295156 0.303163 0.281696 0.200874 0.130939 0.0262644 0.0035633 0.00983556 0.0569073 0.117615 0.120805 0.112251 0.0800447 0.052177 0.010466 
21.3383 0.00896146 0.0247449 0.143545 0.297652 0.305773 0.283979 0.202138 0.131562 0.02633 0.00346234 0.0095603 0.055459 0.114998 0.118136 0.109715 0.0780962 0.0508291 0.0101727 
21.3634 0.00903376 0.0249534 0.145131 0.301933 0.310218 0.287962 0.204604 0.132963 0.0265508 0.0036009 0.00994645 0.0578491 0.12035 0.123652 0.114781 0.0815545 0.0529988 0.0105831 
21.3884 0.00897007 0.0247863 0.144533 0.301683 0.310009 0.287621 0.203992 0.132363 0.0263719 0.00349793 0.00966544 0.0563605 0.117641 0.120888 0.112157 0.0795465 0.0516148 0.0102837 
21.4134 0.00877395 0.0242529 0.141788 0.296936 0.305178 0.282994 0.200346 0.129798 0.0258033 0.00343399 0.0094921 0.0554928 0.116214 0.11944 0.110758 0.0784111 0.0508003 0.0100989 
21.4384 0.00895849 0.0247717 0.145194 0.305082 0.313598 0.290652 0.205393 0.132864 0.0263542 0.00341519 0.00944343 0.0553506 0.116302 0.119549 0.110802 0.0782994 0.0506502 0.0100467 
21.4634 0.00898959 0.0248663 0.146124 0.308059 0.316709 0.293383 0.206944 0.133662 0.0264538 0.00348793 0.0096479 0.0566944 0.119523 0.122879 0.113829 0.0802919 0.0518596 0.0102639 
21.4884 0.00896695 0.0248122 0.14618 0.309209 0.317941 0.294371 0.20726 0.133661 0.0263953 0.00333025 0.00921494 0.0542889 0.114835 0.118078 0.109325 0.0769731 0.0496398 0.00980287 
21.5134 0.00871494 0.0241232 0.142483 0.302402 0.310992 0.287786 0.20225 0.130231 0.0256613 0.00332702 0.00920917 0.0543936 0.115443 0.118722 0.109863 0.0772097 0.0497161 0.00979636 
21.5385 0.00862393 0.0238794 0.141403 0.30112 0.309722 0.28646 0.200946 0.129193 0.025401 0.00335005 0.00927609 0.0549284 0.116971 0.120313 0.111276 0.0780581 0.0501854 0.00986716 
21.5635 0.00877155 0.0242964 0.144237 0.308194 0.317049 0.293081 0.205209 0.131731 0.0258435 0.00337824 0.00935732 0.0555501 0.118694 0.122105 0.112874 0.079032 0.0507336 0.00995318 
21.5885 0.00883245 0.0244734 0.145656 0.312279 0.321304 0.296855 0.207464 0.132975 0.0260308 0.00333237 0.00923337 0.0549531 0.117816 0.121221 0.111997 0.0782721 0.0501687 0.00982096 
21.6135 0.00862995 0.0239203 0.142724 0.307032 0.315957 0.291758 0.203521 0.130247 0.0254415 0.0033299 0.00922962 0.0550695 0.118467 0.121911 0.112574 0.0785278 0.0502554 0.0098166 
21.6385 0.00872545 0.024193 0.144714 0.312375 0.321508 0.296723 0.206596 0.132012 0.0257307 0.00344103 0.00954084 0.0570697 0.123188 0.12679 0.117016 0.0814735 0.0520605 0.0101472 
21.6635 0.00867707 0.0240669 0.144321 0.31259 0.321783 0.296816 0.206271 0.131602 0.0255955 0.00341928 0.00948367 0.05687 0.123177 0.126799 0.116961 0.0812817 0.0518582 0.010086 
21.6886 0.00837161 0.0232273 0.139635 0.303477 0.312453 0.288052 0.199803 0.12728 0.0247017 0.00319282 0.0088585 0.0532541 0.11574 0.119164 0.109858 0.076201 0.0485421 0.00942081 
21.7136 0.00856005 0.0237579 0.143181 0.312253 0.321543 0.296269 0.205112 0.130461 0.0252651 0.0032445 0.00900483 0.0542687 0.118351 0.121872 0.112292 0.0777421 0.0494478 0.00957608 
21.7386 0.00841052 0.0233505 0.141075 0.308722 0.31796 0.292805 0.202329 0.128493 0.0248309 0.00340846 0.00946296 0.0571714 0.125111 0.128855 0.118661 0.0819945 0.0520724 0.0100629 
21.7636 0.00853671 0.0237085 0.143593 0.315318 0.324809 0.298945 0.206177 0.130736 0.0252107 0.00329438 0.00914921 0.055413 0.121682 0.125344 0.115363 0.079564 0.0504512 0.0097289 
21.7886 0.00850696 0.0236335 0.143493 0.316189 0.325762 0.299654 0.206269 0.130594 0.02513 0.00338235 0.00939655 0.0570516 0.125714 0.12952 0.11914 0.082011 0.051923 0.00999154 
21.8136 0.00820458 0.0228008 0.138778 0.306862 0.316207 0.290701 0.199721 0.126254 0.0242437 0.00307586 0.00854782 0.0520263 0.115039 0.118543 0.108981 0.0748735 0.0473312 0.00908874 
21.8386 0.00838537 0.0233106 0.142229 0.31559 0.325257 0.298851 0.204924 0.129344 0.0247848 0.00324624 0.00902416 0.0550604 0.122173 0.125915 0.115692 0.0793312 0.0500722 0.00959488 
21.8637 0.00850288 0.0236448 0.144621 0.322019 0.33194 0.304818 0.208611 0.131468 0.0251392 0.00343535 0.00955288 0.058429 0.1301 0.134109 0.123151 0.0842818 0.0531151 0.0101567 
21.8887 0.00835389 0.0232377 0.142478 0.318359 0.328225 0.301233 0.205757 0.12947 0.0247056 0.00328828 0.0091468 0.0560818 0.125311 0.129195 0.11857 0.0809893 0.0509617 0.00972458 
21.9137 0.00848955 0.0236225 0.14519 0.325558 0.335706 0.307921 0.209914 0.131884 0.0251138 0.00319663 0.00889465 0.0546684 0.122583 0.126404 0.115942 0.0790393 0.0496583 0.00945617 
21.9387 0.00811815 0.0225961 0.139218 0.313267 0.323089 0.296176 0.201512 0.12641 0.0240217 0.00319397 0.00889002 0.0547724 0.123249 0.127113 0.116525 0.079281 0.0497336 0.0094509 
21.9637 0.00835155 0.0232529 0.143611 0.324294 0.334522 0.306477 0.208111 0.130349 0.0247191 0.00311375 0.00866942 0.0535423 0.120906 0.12472 0.114264 0.07759 0.048598 0.00921606 
21.9887 0.0082934 0.0230981 0.142998 0.324055 0.334335 0.306126 0.207463 0.129743 0.0245537 0.00321598 0.00895679 0.0554504 0.125659 0.129645 0.118706 0.0804478 0.0503106 0.00952123 
22.0138 0.00819854 0.0228409 0.141745 0.322357 0.332643 0.304396 0.205883 0.128557 0.0242794 0.00330404 0.00920486 0.057123 0.129909 0.134054 0.122671 0.0829701 0.0518083 0.00978458 
22.0388 0.00836735 0.0233182 0.145054 0.331057 0.341683 0.312482 0.210932 0.131508 0.024786 0.00314351 0.00876028 0.0544941 0.124372 0.128364 0.117394 0.0792432 0.0494051 0.00931168 
22.0638 0.00821067 0.0228885 0.14272 0.326894 0.337448 0.308425 0.207778 0.129343 0.0243283 0.00309406 0.0086251 0.0537812 0.123183 0.12716 0.116223 0.078297 0.0487402 0.00916768 
22.0888 0.00827918 0.0230864 0.144297 0.331688 0.342461 0.312817 0.210316 0.130722 0.0245379 0.00318984 0.00889475 0.0555944 0.127792 0.131943 0.120522 0.0810304 0.0503643 0.00945397 
22.1138 0.00829152 0.0231277 0.144897 0.334265 0.345185 0.315114 0.211436 0.131216 0.0245809 0.003088 0.00861332 0.053963 0.124488 0.128555 0.117356 0.0787434 0.0488677 0.00915454 
22.1388 0.00807733 0.0225369 0.141529 0.327671 0.338439 0.308768 0.20676 0.128117 0.0239522 0.00315406 0.00880023 0.0552642 0.127949 0.132153 0.120567 0.0807354 0.050027 0.00935287 
22.1639 0.0080821 0.0225569 0.141988 0.32992 0.340826 0.310755 0.207671 0.128484 0.0239726 0.00309181 0.00862907 0.0543169 0.126209 0.130381 0.118878 0.0794434 0.0491508 0.00917066 
22.1889 0.00816128 0.0227846 0.143758 0.335241 0.346388 0.31563 0.210502 0.130035 0.0242138 0.00315431 0.00880608 0.0555612 0.129568 0.133876 0.121989 0.0813572 0.0502576 0.00935846 
22.2139 0.00806515 0.0225227 0.142438 0.333369 0.344519 0.313733 0.208811 0.128793 0.0239347 0.00310432 0.00866903 0.0548243 0.128313 0.132605 0.120756 0.0803712 0.0495723 0.00921251 
22.2389 0.0079733 0.0222727 0.141185 0.331638 0.342796 0.311969 0.207213 0.127612 0.0236682 0.00312048 0.0087167 0.0552543 0.12979 0.134157 0.122092 0.0810952 0.0499422 0.00926286 
22.2639 0.00793162 0.0221626 0.140813 0.331972 0.343208 0.312147 0.206907 0.127228 0.0235505 0.00318773 0.00890712 0.0565925 0.133419 0.137934 0.125451 0.0831555 0.0511324 0.00946491 
22.2889 0.00790437 0.0220928 0.140695 0.332905 0.344239 0.312887 0.206972 0.127073 0.0234755 0.00300475 0.00839823 0.0534827 0.126548 0.130856 0.118939 0.0786769 0.0483044 0.00892385 
22.3139 0.00803865 0.0224745 0.143456 0.340683 0.35235 0.320056 0.211278 0.129517 0.0238804 0.00301778 0.00843705 0.0538538 0.127894 0.132274 0.12015 0.0793146 0.0486213 0.00896482 
22.339 0.00797984 0.0223164 0.142774 0.34031 0.352034 0.319563 0.210517 0.128853 0.0237116 0.00305588 0.00854597 0.0546745 0.13032 0.134809 0.122375 0.0806165 0.0493437 0.00908026 
22.364 0.00791439 0.0221396 0.141967 0.339634 0.351404 0.318786 0.20957 0.128077 0.0235229 0.00308904 0.00864115 0.0554101 0.13256 0.137154 0.124423 0.0817957 0.0499888 0.0091811 
22.389 0.00788456 0.0220623 0.141795 0.340474 0.352344 0.319432 0.209558 0.127873 0.0234401 0.00292407 0.00818195 0.0525853 0.126267 0.130669 0.118463 0.0777157 0.0474226 0.00869292 
22.414 0.00788035 0.0220566 0.142081 0.342425 0.354433 0.321117 0.210224 0.128083 0.0234333 0.00309148 0.00865278 0.0557378 0.134332 0.139043 0.125973 0.0824702 0.0502468 0.00919287 
22.439 0.00792353 0.0221836 0.143223 0.346459 0.358681 0.324752 0.212159 0.129065 0.0235675 0.0030571 0.00855891 0.0552581 0.133671 0.138386 0.125296 0.0818551 0.0497958 0.00909285 
22.464 0.00767274 0.0214874 0.139041 0.337595 0.349576 0.3163 0.206203 0.12525 0.0228271 0.00293295 0.00821358 0.0531485 0.129046 0.133625 0.120906 0.0788211 0.0478767 0.00872571 
22.4891 0.00776803 0.0217601 0.141123 0.343929 0.356207 0.322086 0.209533 0.127078 0.0231162 0.00294301 0.008244 0.0534654 0.1303 0.134951 0.122025 0.0793829 0.0481443 0.00875775 
22.5141 0.0077768 0.0217906 0.141638 0.346475 0.358917 0.32432 0.21054 0.127494 0.0231478 0.00307121 0.00860545 0.0559347 0.136828 0.141741 0.128079 0.0831454 0.0503491 0.00914143 
22.5391 0.00769692 0.0215726 0.140534 0.345065 0.35753 0.32285 0.209142 0.126454 0.0229155 0.0029833 0.00836141 0.05447 0.133744 0.138576 0.125134 0.0810618 0.0490124 0.00888192 
22.5641 0.00769945 0.0215854 0.140931 0.34734 0.359963 0.324828 0.209975 0.126764 0.0229285 0.00291227 0.00816451 0.0533058 0.131378 0.136152 0.122863 0.0794211 0.0479472 0.0086725 
22.5891 0.0078219 0.0219346 0.143528 0.355075 0.368056 0.331905 0.214092 0.129052 0.0232986 0.00295477 0.00828584 0.054218 0.13413 0.139033 0.125377 0.0808736 0.0487496 0.00880111 
22.6141 0.0076214 0.021378 0.140196 0.34814 0.360944 0.325269 0.209363 0.126009 0.0227067 0.00307475 0.00862459 0.0565595 0.140451 0.145616 0.131224 0.0844639 0.0508361 0.00916065 
22.6391 0.00775837 0.0217679 0.143067 0.356617 0.36981 0.33303 0.213899 0.128543 0.0231202 0.00306563 0.00860125 0.0565307 0.140911 0.146124 0.131591 0.0845185 0.0507915 0.00913558 
22.6642 0.00763694 0.0214328 0.141174 0.353234 0.36638 0.329714 0.211313 0.126795 0.0227636 0.00301704 0.00846715 0.0557716 0.139547 0.14474 0.130255 0.08348 0.050091 0.00899289 
22.6892 0.00756581 0.0212387 0.140202 0.352135 0.365319 0.32853 0.210099 0.125876 0.0225567 0.0030008 0.00842377 0.0556073 0.139665 0.144894 0.130303 0.0833302 0.0499251 0.00894655 
22.7142 0.00752523 0.0211302 0.13979 0.35244 0.365715 0.328656 0.209724 0.12546 0.0224409 0.0028807 0.00808869 0.0535118 0.134914 0.139996 0.12581 0.0802826 0.0480261 0.00859042 
22.7392 0.00746012 0.0209528 0.138917 0.351579 0.3649 0.327693 0.208656 0.124631 0.0222518 0.0027943 0.00784811 0.052033 0.131687 0.136677 0.122741 0.0781542 0.0466818 0.00833467 
22.7642 0.00753285 0.0211624 0.140611 0.357229 0.370846 0.332796 0.211444 0.126104 0.0224738 0.00296835 0.00833908 0.0554078 0.140766 0.146132 0.131138 0.0833193 0.0496914 0.00885582 
22.7892 0.00762941 0.0214392 0.142757 0.364073 0.378034 0.339006 0.214918 0.127982 0.022767 0.00291395 0.00818834 0.0545235 0.139051 0.144384 0.129477 0.0820843 0.0488805 0.00869549 
22.8143 0.00752899 0.0211623 0.141216 0.36153 0.375477 0.336472 0.212844 0.126555 0.0224723 0.00287627 0.00808448 0.0539477 0.138112 0.14344 0.12854 0.081311 0.0483466 0.00858495 
22.8393 0.0074434 0.020927 0.139945 0.359658 0.373616 0.334563 0.211171 0.12537 0.0222218 0.00287282 0.00807682 0.0540119 0.13881 0.144197 0.129125 0.0815017 0.0483866 0.00857656 
22.8643 0.00745888 0.0209757 0.14057 0.362662 0.376821 0.337188 0.212359 0.125884 0.0222729 0.00278051 0.00781923 0.0524009 0.135191 0.140469 0.125695 0.079162 0.0469263 0.0083028 
22.8893 0.00723007 0.0203373 0.136581 0.353737 0.367631 0.328725 0.206571 0.122268 0.0215944 0.00286953 0.00807158 0.054207 0.140393 0.145907 0.130466 0.0819848 0.0485261 0.00857051 
22.9143 0.00774395 0.0217881 0.146634 0.381249 0.396314 0.354113 0.222031 0.13122 0.0231343 0.00292944 0.00824213 0.0554695 0.144221 0.149919 0.133955 0.0839909 0.0496384 0.00875136 
22.9393 0.00736811 0.0207358 0.139846 0.365016 0.379527 0.338863 0.211997 0.1251 0.0220163 0.00294463 0.00828688 0.0558883 0.145875 0.151674 0.135423 0.0847225 0.0499952 0.00879862 
22.9644 0.00731146 0.0205813 0.139097 0.364476 0.379053 0.338189 0.211103 0.124385 0.0218517 0.00273923 0.00771071 0.0521118 0.136549 0.14201 0.1267 0.0790885 0.0466001 0.00818664 
22.9894 0.00737505 0.0207654 0.140634 0.369946 0.384831 0.343088 0.213682 0.125714 0.0220465 0.00282638 0.00795795 0.0538953 0.141775 0.147479 0.131482 0.0818894 0.0481777 0.00844891 
23.0144 0.00739069 0.0208144 0.14126 0.37305 0.388149 0.345787 0.21488 0.126229 0.0220979 0.00284937 0.00802461 0.0544601 0.143822 0.149644 0.133312 0.0828427 0.0486651 0.00851945 
23.0394 0.00736598 0.0207497 0.141114 0.374128 0.389363 0.346606 0.214904 0.126053 0.0220287 0.00289551 0.00815651 0.0554703 0.147065 0.153054 0.136247 0.0844763 0.0495501 0.00865925 
23.0644 0.00728935 0.0205387 0.139968 0.372552 0.387814 0.344965 0.213404 0.124985 0.0218041 0.0026892 0.00757714 0.0516368 0.137441 0.143072 0.127264 0.0787286 0.0461092 0.00804394 
23.0894 0.00729151 0.0205497 0.140331 0.374993 0.390448 0.347043 0.214203 0.125265 0.0218151 0.00272187 0.007671 0.0523842 0.139981 0.14575 0.129547 0.0799598 0.04676 0.00814337 
23.1144 0.00718628 0.0202578 0.138623 0.371891 0.387312 0.343991 0.211838 0.123695 0.0215047 0.00271698 0.00765902 0.0524098 0.140603 0.146433 0.130054 0.0800907 0.0467662 0.00813043 
23.1395 0.00727208 0.0205045 0.140598 0.378685 0.394482 0.350088 0.215102 0.125413 0.021766 0.00277473 0.00782365 0.0536459 0.14449 0.150517 0.133578 0.0820736 0.0478522 0.00830497 
23.1645 0.0071336 0.0201187 0.138233 0.373796 0.389483 0.345383 0.211727 0.123261 0.0213558 0.00275589 0.00777231 0.0534026 0.144405 0.150466 0.133429 0.0817948 0.0476183 0.00825026 
23.1895 0.0071539 0.0201806 0.13894 0.377203 0.393129 0.348344 0.213053 0.123847 0.021421 0.0027945 0.00788302 0.0542732 0.147344 0.153565 0.136071 0.0832236 0.0483776 0.00836755 
23.2145 0.00712451 0.0201023 0.138681 0.378001 0.394058 0.348892 0.212899 0.123573 0.0213373 0.00277727 0.00783621 0.0540601 0.147351 0.15361 0.136004 0.0829915 0.0481706 0.00831764 
23.2395 0.00706278 0.0199326 0.137788 0.377067 0.393182 0.347841 0.21177 0.122733 0.0211567 0.00277592 0.00783418 0.0541549 0.148199 0.154533 0.136713 0.0832322 0.0482381 0.00831527 
23.2645 0.00702878 0.0198412 0.137431 0.377597 0.393832 0.348139 0.211462 0.122372 0.021059 0.00272233 0.00768467 0.053228 0.146246 0.152534 0.134837 0.081901 0.0473959 0.00815636 
23.2896 0.00711082 0.0200773 0.139344 0.384391 0.401019 0.354208 0.214651 0.124033 0.0213091 0.00270963 0.00765053 0.0530975 0.146474 0.15281 0.134972 0.0817935 0.0472631 0.00811992 
23.3146 0.00693311 0.0195799 0.136163 0.377126 0.393538 0.347322 0.209989 0.121159 0.0207806 0.00273413 0.00772145 0.0536964 0.148722 0.155194 0.136968 0.0828104 0.0477795 0.00819498 
23.3396 0.00700365 0.0197835 0.137851 0.383342 0.400126 0.35285 0.212836 0.122618 0.0209962 0.00280841 0.00793296 0.0552767 0.153716 0.160446 0.141489 0.0853447 0.0491686 0.00841924 
23.3646 0.00696194 0.01967 0.137331 0.383439 0.40033 0.352742 0.212274 0.122113 0.0208752 0.00275896 0.00779499 0.0544227 0.151952 0.158646 0.139787 0.0841218 0.0483921 0.00827261 
23.3896 0.0069686 0.0196931 0.137763 0.386203 0.403319 0.355085 0.213185 0.122455 0.0208992 0.0027972 0.00790477 0.0552977 0.15502 0.161891 0.14253 0.0855716 0.0491531 0.00838891 
23.4146 0.00698719 0.0197499 0.138432 0.38965 0.407025 0.358052 0.214463 0.123007 0.020959 0.00268463 0.00758831 0.053188 0.149711 0.156386 0.13757 0.0824004 0.0472615 0.00805286 
23.4396 0.00698616 0.0197513 0.138712 0.392025 0.409612 0.36003 0.21514 0.123213 0.02096 0.00271798 0.00768426 0.0539657 0.152517 0.159359 0.140069 0.0837002 0.0479359 0.00815448 
23.4647 0.00686226 0.0194052 0.136546 0.387476 0.404964 0.355648 0.212022 0.121247 0.0205921 0.00266302 0.00753049 0.0529887 0.150366 0.157152 0.138015 0.0822781 0.0470519 0.00799111 
23.4897 0.00683611 0.0193354 0.136318 0.388408 0.406046 0.356299 0.211908 0.121004 0.0205175 0.00257672 0.007288 0.0513817 0.146401 0.153049 0.134298 0.0798733 0.0456092 0.00773359 
23.5147 0.00689697 0.0195117 0.137826 0.394311 0.412326 0.361505 0.214495 0.1223 0.0207041 0.00260658 0.00737402 0.0520884 0.149021 0.15583 0.136623 0.0810636 0.0462208 0.00782469 
