T 21F 21.5F 22F 22.2F 22.24F 22.3F 22.4F 22.5F 23F 21000F 21500F 22000F 22200F 22240F 22300F 22400F 22500F 23000F 
21.2633 0.009034 0.0249184 0.143424 0.294493 0.302391 0.281259 0.201279 0.131605 0.0265178 3.03961 8.34476 47.9166 98.3615 100.999 93.9426 67.2364 43.9714 8.88229 
21.2883 0.00900556 0.0248489 0.143399 0.295405 0.303372 0.282032 0.201473 0.131531 0.0264428 3.06629 8.42096 48.4807 99.8447 102.537 95.3262 68.1052 44.4716 8.96305 
21.3133 0.00897719 0.0247796 0.143373 0.296319 0.304357 0.282806 0.201665 0.131455 0.0263679 3.09321 8.49784 49.0509 101.35 104.099 96.7299 68.9845 44.977 9.04451 
21.3383 0.00894891 0.0247103 0.143345 0.297236 0.305345 0.283582 0.201855 0.131378 0.0262931 3.12036 8.57539 49.6274 102.878 105.685 98.1539 69.8746 45.4877 9.12668 
21.3634 0.00892069 0.0246412 0.143315 0.298155 0.306337 0.284358 0.202044 0.131299 0.0262185 3.14774 8.65362 50.21 104.43 107.294 99.5987 70.7754 46.0037 9.20958 
21.3884 0.00889256 0.0245722 0.143285 0.299077 0.307331 0.285136 0.20223 0.13122 0.026144 3.17536 8.73254 50.799 106.004 108.929 101.065 71.6872 46.5251 9.2932 
21.4134 0.0088645 0.0245032 0.143252 0.300002 0.308329 0.285916 0.202415 0.131138 0.0260697 3.20322 8.81216 51.3944 107.602 110.588 102.552 72.61 47.0519 9.37756 
21.4384 0.00883652 0.0244344 0.143218 0.300929 0.30933 0.286696 0.202598 0.131056 0.0259954 3.23132 8.89247 51.9962 109.225 112.273 104.06 73.544 47.5842 9.46266 
21.4634 0.00880862 0.0243657 0.143182 0.301858 0.310334 0.287478 0.202778 0.130972 0.0259213 3.25967 8.97349 52.6045 110.871 113.984 105.591 74.4893 48.1221 9.54851 
21.4884 0.00878079 0.0242972 0.143145 0.302791 0.311342 0.288261 0.202958 0.130887 0.0258474 3.28826 9.05522 53.2193 112.543 115.72 107.144 75.446 48.6655 9.6351 
21.5134 0.00875304 0.0242287 0.143107 0.303725 0.312352 0.289045 0.203135 0.130801 0.0257735 3.3171 9.13767 53.8408 114.239 117.483 108.719 76.4143 49.2146 9.72246 
21.5385 0.00872537 0.0241603 0.143067 0.304663 0.313366 0.28983 0.20331 0.130713 0.0256998 3.34619 9.22085 54.469 115.961 119.273 110.317 77.3943 49.7694 9.81059 
21.5635 0.00869777 0.0240921 0.143025 0.305603 0.314384 0.290617 0.203484 0.130624 0.0256262 3.37554 9.30475 55.1039 117.709 121.09 111.938 78.386 50.3299 9.89948 
21.5885 0.00867026 0.024024 0.142982 0.306545 0.315404 0.291405 0.203655 0.130533 0.0255528 3.40513 9.3894 55.7456 119.483 122.935 113.583 79.3897 50.8961 9.98916 
21.6135 0.00864281 0.023956 0.142937 0.30749 0.316428 0.292194 0.203825 0.130441 0.0254795 3.43499 9.47478 56.3942 121.284 124.809 115.252 80.4055 51.4683 10.0796 
21.6385 0.00861544 0.0238881 0.14289 0.308438 0.317456 0.292984 0.203992 0.130348 0.0254063 3.4651 9.56092 57.0498 123.112 126.71 116.945 81.4335 52.0464 10.1709 
21.6635 0.00858815 0.0238203 0.142842 0.309388 0.318486 0.293775 0.204158 0.130254 0.0253333 3.49548 9.64781 57.7124 124.967 128.641 118.662 82.4738 52.6304 10.2629 
21.6886 0.00856094 0.0237527 0.142793 0.310341 0.31952 0.294567 0.204322 0.130159 0.0252604 3.52611 9.73546 58.382 126.85 130.601 120.405 83.5266 53.2204 10.3558 
21.7136 0.0085338 0.0236851 0.142742 0.311296 0.320558 0.295361 0.204484 0.130062 0.0251876 3.55702 9.82388 59.0589 128.762 132.592 122.172 84.592 53.8165 10.4495 
21.7386 0.00850674 0.0236177 0.14269 0.312254 0.321598 0.296156 0.204644 0.129963 0.025115 3.58819 9.91308 59.7429 130.702 134.612 123.965 85.6701 54.4187 10.544 
21.7636 0.00847975 0.0235504 0.142636 0.313215 0.322643 0.296952 0.204802 0.129864 0.0250425 3.61963 10.0031 60.4342 132.671 136.663 125.784 86.7612 55.0271 10.6393 
21.7886 0.00845284 0.0234832 0.14258 0.314178 0.32369 0.297749 0.204958 0.129763 0.0249702 3.65134 10.0938 61.1329 134.67 138.746 127.629 87.8652 55.6418 10.7354 
21.8136 0.008426 0.0234161 0.142523 0.315144 0.324741 0.298547 0.205112 0.129661 0.0248979 3.68333 10.1854 61.839 136.699 140.861 129.501 88.9825 56.2628 10.8324 
21.8386 0.00839924 0.0233492 0.142465 0.316113 0.325795 0.299346 0.205264 0.129558 0.0248259 3.7156 10.2778 62.5527 138.758 143.007 131.4 90.113 56.8901 10.9303 
21.8637 0.00837255 0.0232824 0.142405 0.317084 0.326853 0.300146 0.205414 0.129453 0.0247539 3.74814 10.3709 63.2739 140.848 145.187 133.327 91.257 57.5238 11.029 
21.8887 0.00834594 0.0232157 0.142343 0.318058 0.327914 0.300948 0.205562 0.129348 0.0246821 3.78097 10.4649 64.0027 142.97 147.4 135.281 92.4146 58.164 11.1285 
21.9137 0.00831941 0.0231491 0.14228 0.319034 0.328979 0.30175 0.205708 0.129241 0.0246105 3.81408 10.5598 64.7393 145.123 149.646 137.264 93.5859 58.8108 11.229 
21.9387 0.00829295 0.0230826 0.142216 0.320013 0.330047 0.302554 0.205852 0.129132 0.024539 3.84748 10.6554 65.4836 147.309 151.927 139.275 94.7712 59.4641 11.3303 
21.9637 0.00826656 0.0230163 0.14215 0.320995 0.331118 0.303359 0.205994 0.129023 0.0244676 3.88117 10.7519 66.2359 149.528 154.243 141.315 95.9705 60.1242 11.4325 
21.9887 0.00824025 0.0229501 0.142082 0.321979 0.332193 0.304164 0.206134 0.128912 0.0243963 3.91515 10.8492 66.996 151.78 156.594 143.384 97.184 60.7909 11.5356 
22.0138 0.00821401 0.022884 0.142013 0.322966 0.333272 0.304971 0.206272 0.1288 0.0243252 3.94943 10.9474 67.7642 154.065 158.981 145.484 98.4119 61.4644 11.6396 
22.0388 0.00818785 0.022818 0.141942 0.323956 0.334354 0.305779 0.206407 0.128687 0.0242543 3.984 11.0465 68.5405 156.385 161.404 147.613 99.6542 62.1447 11.7445 
22.0638 0.00816176 0.0227522 0.14187 0.324948 0.335439 0.306588 0.206541 0.128573 0.0241835 4.01887 11.1464 69.325 158.74 163.864 149.774 100.911 62.832 11.8503 
22.0888 0.00813575 0.0226865 0.141797 0.325943 0.336528 0.307398 0.206673 0.128457 0.0241128 4.05404 11.2472 70.1177 161.13 166.362 151.965 102.183 63.5262 11.9571 
22.1138 0.00810981 0.0226209 0.141722 0.32694 0.337621 0.308209 0.206803 0.12834 0.0240423 4.08952 11.3488 70.9187 163.556 168.898 154.188 103.47 64.2275 12.0648 
22.1388 0.00808394 0.0225554 0.141646 0.32794 0.338717 0.309021 0.20693 0.128222 0.0239719 4.12531 11.4514 71.7281 166.018 171.473 156.443 104.772 64.9359 12.1734 
22.1639 0.00805815 0.0224901 0.141568 0.328943 0.339817 0.309834 0.207056 0.128103 0.0239016 4.1614 11.5548 72.5461 168.517 174.087 158.73 106.089 65.6514 12.283 
22.1889 0.00803243 0.0224249 0.141488 0.329949 0.34092 0.310648 0.207179 0.127983 0.0238315 4.19781 11.6592 73.3725 171.054 176.74 161.051 107.422 66.3742 12.3935 
22.2139 0.00800678 0.0223598 0.141408 0.330957 0.342027 0.311463 0.2073 0.127861 0.0237616 4.23454 11.7645 74.2077 173.629 179.435 163.404 108.77 67.1043 12.505 
22.2389 0.00798121 0.0222948 0.141325 0.331968 0.343137 0.312279 0.207419 0.127738 0.0236917 4.27158 11.8707 75.0515 176.242 182.17 165.792 110.135 67.8417 12.6175 
22.2639 0.00795571 0.02223 0.141242 0.332982 0.344251 0.313096 0.207537 0.127615 0.0236221 4.30894 11.9778 75.9042 178.894 184.948 168.213 111.515 68.5865 12.7309 
22.2889 0.00793029 0.0221653 0.141156 0.333998 0.345369 0.313914 0.207652 0.127489 0.0235525 4.34663 12.0859 76.7658 181.586 187.767 170.67 112.911 69.3389 12.8454 
22.3139 0.00790494 0.0221007 0.14107 0.335017 0.34649 0.314733 0.207764 0.127363 0.0234832 4.38464 12.1949 77.6363 184.319 190.63 173.162 114.324 70.0988 12.9608 
22.339 0.00787966 0.0220362 0.140982 0.336038 0.347615 0.315552 0.207875 0.127236 0.0234139 4.42298 12.3048 78.5159 187.092 193.536 175.689 115.753 70.8664 13.0773 
22.364 0.00785445 0.0219719 0.140892 0.337063 0.348743 0.316373 0.207984 0.127107 0.0233448 4.46166 12.4157 79.4047 189.907 196.487 178.253 117.198 71.6416 13.1947 
22.389 0.00782932 0.0219077 0.140801 0.33809 0.349876 0.317195 0.20809 0.126978 0.0232759 4.50067 12.5276 80.3027 192.764 199.483 180.854 118.661 72.4247 13.3132 
22.414 0.00780425 0.0218437 0.140709 0.339119 0.351012 0.318017 0.208194 0.126847 0.0232071 4.54002 12.6405 81.21 195.664 202.524 183.492 120.141 73.2156 13.4328 
22.439 0.00777927 0.0217797 0.140615 0.340152 0.352151 0.31884 0.208296 0.126715 0.0231384 4.5797 12.7544 82.1267 198.607 205.612 186.167 121.637 74.0144 13.5533 
22.464 0.00775435 0.0217159 0.14052 0.341187 0.353294 0.319665 0.208396 0.126582 0.0230699 4.61974 12.8692 83.0529 201.595 208.747 188.881 123.151 74.8212 13.675 
22.4891 0.0077295 0.0216522 0.140423 0.342224 0.354441 0.32049 0.208494 0.126448 0.0230015 4.66011 12.9851 83.9887 204.627 211.93 191.634 124.683 75.6361 13.7976 
22.5141 0.00770473 0.0215887 0.140325 0.343265 0.355592 0.321316 0.20859 0.126313 0.0229333 4.70084 13.1019 84.9341 207.704 215.162 194.426 126.233 76.4591 13.9214 
22.5391 0.00768003 0.0215253 0.140226 0.344308 0.356746 0.322143 0.208683 0.126176 0.0228653 4.74192 13.2198 85.8894 210.828 218.442 197.258 127.8 77.2903 14.0462 
22.5641 0.0076554 0.021462 0.140125 0.345354 0.357905 0.32297 0.208775 0.126039 0.0227973 4.78336 13.3387 86.8545 213.998 221.773 200.131 129.385 78.1298 14.1721 
22.5891 0.00763084 0.0213988 0.140023 0.346403 0.359066 0.323799 0.208864 0.1259 0.0227296 4.82515 13.4587 87.8295 217.215 225.155 203.045 130.989 78.9776 14.2992 
22.6141 0.00760636 0.0213358 0.139919 0.347454 0.360232 0.324628 0.208951 0.125761 0.0226619 4.86731 13.5797 88.8145 220.481 228.588 206 132.612 79.8339 14.4273 
22.6391 0.00758194 0.0212729 0.139814 0.348508 0.361402 0.325458 0.209035 0.12562 0.0225944 4.90983 13.7017 89.8097 223.796 232.074 208.998 134.252 80.6987 14.5565 
22.6642 0.0075576 0.0212102 0.139708 0.349565 0.362575 0.326289 0.209118 0.125478 0.0225271 4.95272 13.8249 90.8152 227.16 235.613 212.038 135.912 81.5721 14.6869 
22.6892 0.00753333 0.0211475 0.1396 0.350624 0.363752 0.327121 0.209198 0.125335 0.0224599 4.99599 13.949 91.8309 230.575 239.206 215.122 137.591 82.4542 14.8184 
22.7142 0.00750913 0.021085 0.139491 0.351686 0.364933 0.327953 0.209276 0.125192 0.0223929 5.03962 14.0743 92.8571 234.04 242.854 218.25 139.289 83.345 14.9511 
22.7392 0.007485 0.0210227 0.139381 0.352751 0.366118 0.328786 0.209352 0.125047 0.022326 5.08363 14.2007 93.8937 237.557 246.557 221.422 141.007 84.2447 15.0849 
22.7642 0.00746094 0.0209604 0.139269 0.353819 0.367306 0.32962 0.209426 0.124901 0.0222593 5.12803 14.3282 94.941 241.127 250.317 224.64 142.745 85.1532 15.2199 
22.7892 0.00743695 0.0208983 0.139156 0.354889 0.368499 0.330455 0.209497 0.124754 0.0221927 5.17281 14.4568 95.999 244.751 254.135 227.903 144.502 86.0707 15.356 
22.8143 0.00741303 0.0208364 0.139041 0.355963 0.369695 0.33129 0.209566 0.124606 0.0221262 5.21798 14.5865 97.0678 248.428 258.01 231.213 146.279 86.9973 15.4934 
22.8393 0.00738918 0.0207745 0.138926 0.357038 0.370895 0.332126 0.209633 0.124457 0.0220599 5.26353 14.7173 98.1475 252.161 261.945 234.57 148.077 87.9331 15.6319 
22.8643 0.0073654 0.0207129 0.138808 0.358117 0.372099 0.332963 0.209698 0.124307 0.0219938 5.30948 14.8493 99.2382 255.949 265.94 237.975 149.895 88.878 15.7716 
22.8893 0.00734169 0.0206513 0.13869 0.359198 0.373307 0.3338 0.20976 0.124155 0.0219278 5.35583 14.9824 100.34 259.793 269.996 241.428 151.734 89.8323 15.9126 
22.9143 0.00731805 0.0205899 0.13857 0.360282 0.374519 0.334639 0.209821 0.124003 0.021862 5.40259 15.1167 101.453 263.696 274.114 244.931 153.594 90.796 16.0548 
22.9393 0.00729448 0.0205286 0.138449 0.361369 0.375735 0.335477 0.209879 0.12385 0.0217963 5.44974 15.2522 102.577 267.656 278.294 248.483 155.475 91.7692 16.1982 
22.9644 0.00727098 0.0204674 0.138327 0.362459 0.376954 0.336317 0.209934 0.123696 0.0217307 5.4973 15.3888 103.713 271.676 282.539 252.086 157.377 92.7519 16.3429 
22.9894 0.00724755 0.0204064 0.138203 0.363551 0.378178 0.337157 0.209988 0.123541 0.0216653 5.54528 15.5267 104.861 275.755 286.848 255.739 159.301 93.7443 16.4888 
23.0144 0.00722419 0.0203455 0.138078 0.364646 0.379406 0.337997 0.210039 0.123385 0.0216001 5.59367 15.6657 106.019 279.896 291.223 259.445 161.247 94.7464 16.636 
23.0394 0.00720089 0.0202847 0.137952 0.365744 0.380637 0.338839 0.210088 0.123228 0.021535 5.64248 15.806 107.19 284.098 295.665 263.203 163.214 95.7583 16.7845 
23.0644 0.00717767 0.0202241 0.137824 0.366844 0.381873 0.339681 0.210135 0.12307 0.02147 5.69171 15.9474 108.373 288.363 300.174 267.015 165.204 96.7802 16.9343 
23.0894 0.00715452 0.0201636 0.137695 0.367948 0.383113 0.340523 0.210179 0.122911 0.0214052 5.74137 16.0902 109.567 292.691 304.752 270.88 167.217 97.8121 17.0854 
23.1144 0.00713143 0.0201033 0.137565 0.369054 0.384356 0.341366 0.210221 0.122752 0.0213406 5.79145 16.2341 110.774 297.084 309.401 274.801 169.252 98.854 17.2378 
23.1395 0.00710841 0.020043 0.137433 0.370163 0.385604 0.342209 0.210261 0.122591 0.0212761 5.84197 16.3793 111.992 301.543 314.12 278.777 171.31 99.9062 17.3915 
23.1645 0.00708546 0.019983 0.137301 0.371274 0.386856 0.343053 0.210299 0.122429 0.0212118 5.89293 16.5258 113.223 306.068 318.911 282.809 173.391 100.969 17.5466 
23.1895 0.00706258 0.019923 0.137167 0.372388 0.388112 0.343898 0.210334 0.122267 0.0211476 5.94433 16.6735 114.467 310.661 323.776 286.898 175.496 102.041 17.703 
23.2145 0.00703977 0.0198632 0.137032 0.373505 0.389371 0.344743 0.210367 0.122103 0.0210835 5.99617 16.8225 115.723 315.322 328.714 291.045 177.625 103.125 17.8608 
23.2395 0.00701702 0.0198035 0.136895 0.374625 0.390635 0.345589 0.210398 0.121939 0.0210196 6.04847 16.9729 116.991 320.053 333.728 295.251 179.777 104.218 18.0199 
23.2645 0.00699435 0.019744 0.136758 0.375748 0.391903 0.346435 0.210427 0.121773 0.0209559 6.10121 17.1245 118.272 324.854 338.819 299.516 181.953 105.323 18.1805 
23.2896 0.00697174 0.0196846 0.136619 0.376873 0.393176 0.347281 0.210453 0.121607 0.0208923 6.15441 17.2775 119.567 329.727 343.987 303.842 184.154 106.438 18.3424 
23.3146 0.00694919 0.0196253 0.136479 0.378001 0.394452 0.348128 0.210477 0.12144 0.0208289 6.20807 17.4318 120.874 334.672 349.234 308.228 186.38 107.564 18.5057 
23.3396 0.00692672 0.0195662 0.136337 0.379132 0.395732 0.348975 0.210499 0.121272 0.0207656 6.2622 17.5874 122.194 339.691 354.561 312.677 188.63 108.701 18.6705 
23.3646 0.00690431 0.0195072 0.136195 0.380266 0.397017 0.349823 0.210518 0.121103 0.0207024 6.31679 17.7444 123.527 344.785 359.97 317.188 190.905 109.849 18.8367 
23.3896 0.00688197 0.0194483 0.136051 0.381402 0.398306 0.350671 0.210535 0.120933 0.0206395 6.37185 17.9027 124.874 349.954 365.461 321.763 193.206 111.008 19.0043 
23.4146 0.0068597 0.0193896 0.135906 0.382541 0.399598 0.35152 0.21055 0.120763 0.0205766 6.4274 18.0625 126.234 355.201 371.036 326.402 195.532 112.179 19.1734 
23.4396 0.00683749 0.019331 0.13576 0.383683 0.400895 0.352369 0.210562 0.120591 0.0205139 6.48342 18.2236 127.608 360.525 376.696 331.107 197.885 113.36 19.3439 
23.4647 0.00681535 0.0192726 0.135613 0.384828 0.402197 0.353218 0.210572 0.120419 0.0204514 6.53993 18.3861 128.995 365.929 382.442 335.878 200.263 114.553 19.516 
23.4897 0.00679328 0.0192143 0.135464 0.385975 0.403502 0.354067 0.21058 0.120246 0.020389 6.59692 18.55 130.397 371.414 388.276 340.716 202.668 115.758 19.6895 
23.5147 0.00677127 0.0191561 0.135315 0.387126 0.404812 0.354917 0.210586 0.120072 0.0203268 6.65441 18.7154 131.812 376.98 394.2 345.622 205.1 116.974 19.8646 
23.5397 0.00674933 0.019098 0.135164 0.388279 0.406126 0.355767 0.210589 0.119897 0.0202647 6.7124 18.8822 133.241 382.628 400.213 350.597 207.558 118.202 20.0411 
23.5647 0.00672745 0.0190401 0.135012 0.389434 0.407444 0.356618 0.21059 0.119721 0.0202028 6.77088 19.0505 134.685 388.361 406.319 355.642 210.044 119.442 20.2192 
23.5897 0.00670564 0.0189824 0.134859 0.390593 0.408767 0.357469 0.210589 0.119545 0.020141 6.82988 19.2202 136.143 394.179 412.517 360.758 212.557 120.694 20.3989 
23.6148 0.0066839 0.0189247 0.134705 0.391754 0.410093 0.35832 0.210586 0.119368 0.0200794 6.88938 19.3914 137.615 400.084 418.81 365.945 215.098 121.958 20.5801 
23.6398 0.00666222 0.0188673 0.134549 0.392918 0.411424 0.359171 0.21058 0.11919 0.0200179 6.9494 19.564 139.102 406.076 425.199 371.206 217.667 123.234 20.7629 
23.6648 0.00664061 0.0188099 0.134393 0.394085 0.41276 0.360022 0.210572 0.119011 0.0199566 7.00993 19.7382 140.603 412.158 431.686 376.54 220.264 124.522 20.9473 
23.6898 0.00661906 0.0187527 0.134235 0.395254 0.4141 0.360874 0.210561 0.118831 0.0198954 7.071 19.9139 142.12 418.33 438.272 381.949 222.89 125.823 21.1332 
23.7148 0.00659758 0.0186956 0.134076 0.396427 0.415444 0.361726 0.210548 0.118651 0.0198344 7.13258 20.0911 143.651 424.593 444.958 387.434 225.545 127.136 21.3208 
23.7398 0.00657616 0.0186387 0.133917 0.397602 0.416792 0.362578 0.210533 0.11847 0.0197735 7.19471 20.2699 145.198 430.95 451.746 392.996 228.229 128.462 21.5101 
23.7649 0.00655481 0.0185819 0.133756 0.39878 0.418145 0.36343 0.210516 0.118288 0.0197128 7.25736 20.4502 146.76 437.401 458.638 398.635 230.942 129.8 21.7009 
23.7899 0.00653352 0.0185252 0.133594 0.39996 0.419502 0.364282 0.210496 0.118105 0.0196522 7.32057 20.6321 148.337 443.948 465.635 404.354 233.685 131.152 21.8934 
23.8149 0.0065123 0.0184687 0.133431 0.401144 0.420863 0.365135 0.210474 0.117922 0.0195918 7.38431 20.8156 149.93 450.592 472.739 410.152 236.458 132.516 22.0876 
23.8399 0.00649114 0.0184123 0.133267 0.40233 0.422229 0.365987 0.21045 0.117738 0.0195316 7.44861 21.0006 151.538 457.335 479.952 416.032 239.262 133.893 22.2835 
23.8649 0.00647005 0.018356 0.133101 0.403519 0.4236 0.36684 0.210424 0.117553 0.0194714 7.51347 21.1873 153.163 464.178 487.274 421.993 242.096 135.283 22.4811 
23.8899 0.00644901 0.0182999 0.132935 0.40471 0.424975 0.367692 0.210395 0.117367 0.0194115 7.57888 21.3756 154.803 471.123 494.708 428.038 244.961 136.687 22.6804 
23.9149 0.00642805 0.0182439 0.132768 0.405905 0.426354 0.368545 0.210364 0.117181 0.0193517 7.64486 21.5655 156.459 478.17 502.256 434.167 247.857 138.104 22.8814 
23.94 0.00640715 0.0181881 0.132599 0.407102 0.427738 0.369398 0.210331 0.116994 0.019292 7.71141 21.7571 158.132 485.322 509.919 440.382 250.785 139.535 23.0842 
23.965 0.00638631 0.0181324 0.13243 0.408302 0.429126 0.370251 0.210295 0.116806 0.0192325 7.77854 21.9503 159.821 492.581 517.699 446.684 253.745 140.979 23.2887 
23.99 0.00636553 0.0180768 0.13226 0.409505 0.430518 0.371103 0.210257 0.116618 0.0191731 7.84625 22.1453 161.526 499.947 525.597 453.073 256.737 142.437 23.495 
24.015 0.00634482 0.0180214 0.132088 0.41071 0.431916 0.371956 0.210217 0.116429 0.0191139 7.91454 22.3419 163.248 507.422 533.616 459.551 259.761 143.909 23.7031 
24.04 0.00632417 0.0179661 0.131916 0.411918 0.433317 0.372809 0.210174 0.116239 0.0190549 7.98342 22.5402 164.987 515.008 541.758 466.119 262.818 145.395 23.913 
24.065 0.00630358 0.0179109 0.131742 0.413129 0.434724 0.373661 0.210129 0.116049 0.018996 8.0529 22.7402 166.744 522.706 550.024 472.779 265.908 146.895 24.1248 
24.0901 0.00628306 0.0178559 0.131568 0.414343 0.436134 0.374514 0.210082 0.115858 0.0189372 8.12298 22.942 168.517 530.519 558.416 479.531 269.032 148.409 24.3383 
24.1151 0.0062626 0.017801 0.131392 0.415559 0.43755 0.375366 0.210033 0.115666 0.0188786 8.19367 23.1455 170.307 538.447 566.936 486.377 272.189 149.938 24.5537 
24.1401 0.0062422 0.0177463 0.131216 0.416779 0.43897 0.376218 0.209981 0.115474 0.0188201 8.26496 23.3508 172.115 546.493 575.586 493.318 275.381 151.481 24.771 
24.1651 0.00622186 0.0176916 0.131039 0.418001 0.440394 0.37707 0.209928 0.115281 0.0187618 8.33688 23.5579 173.941 554.658 584.368 500.356 278.607 153.039 24.9902 
24.1901 0.00620159 0.0176372 0.13086 0.419225 0.441823 0.377922 0.209871 0.115087 0.0187037 8.40941 23.7668 175.784 562.944 593.284 507.491 281.867 154.611 25.2113 
24.2151 0.00618138 0.0175828 0.130681 0.420453 0.443257 0.378774 0.209813 0.114893 0.0186457 8.48257 23.9775 177.645 571.352 602.336 514.725 285.163 156.199 25.4342 
24.2402 0.00616123 0.0175286 0.130501 0.421683 0.444696 0.379626 0.209752 0.114698 0.0185878 8.55637 24.19 179.524 579.885 611.527 522.06 288.494 157.801 25.6592 
24.2652 0.00614114 0.0174746 0.130319 0.422916 0.446139 0.380477 0.209689 0.114503 0.0185301 8.6308 24.4044 181.422 588.545 620.857 529.496 291.861 159.419 25.886 
24.2902 0.00612112 0.0174207 0.130137 0.424152 0.447586 0.381328 0.209624 0.114307 0.0184725 8.70587 24.6206 183.338 597.332 630.33 537.035 295.265 161.052 26.1149 
24.3152 0.00610115 0.0173669 0.129954 0.42539 0.449039 0.382179 0.209557 0.11411 0.0184151 8.7816 24.8387 185.272 606.25 639.948 544.678 298.704 162.7 26.3457 
24.3402 0.00608125 0.0173132 0.12977 0.426631 0.450496 0.38303 0.209487 0.113913 0.0183579 8.85798 25.0587 187.226 615.299 649.713 552.427 302.181 164.364 26.5785 
24.3652 0.00606141 0.0172597 0.129585 0.427875 0.451958 0.38388 0.209415 0.113715 0.0183008 8.93502 25.2806 189.198 624.483 659.626 560.283 305.694 166.043 26.8134 
24.3902 0.00604163 0.0172063 0.1294 0.429121 0.453424 0.38473 0.209341 0.113517 0.0182438 9.01272 25.5044 191.189 633.802 669.691 568.248 309.245 167.739 27.0503 
24.4153 0.00602191 0.0171531 0.129213 0.430371 0.454896 0.385579 0.209265 0.113318 0.018187 9.0911 25.7302 193.199 643.259 679.909 576.322 312.834 169.45 27.2892 
24.4403 0.00600225 0.0171 0.129025 0.431623 0.456372 0.386429 0.209186 0.113118 0.0181303 9.17016 25.9579 195.229 652.855 690.284 584.508 316.462 171.177 27.5302 
24.4653 0.00598265 0.017047 0.128837 0.432878 0.457852 0.387278 0.209105 0.112918 0.0180738 9.24989 26.1876 197.279 662.594 700.816 592.807 320.128 172.921 27.7733 
24.4903 0.00596311 0.0169942 0.128647 0.434135 0.459338 0.388126 0.209022 0.112717 0.0180175 9.33032 26.4193 199.348 672.476 711.51 601.22 323.833 174.681 28.0185 
24.5153 0.00594363 0.0169415 0.128457 0.435395 0.460828 0.388974 0.208937 0.112516 0.0179612 9.41145 26.653 201.437 682.504 722.366 609.749 327.577 176.458 28.2658 
24.5403 0.00592422 0.0168889 0.128266 0.436658 0.462324 0.389822 0.208849 0.112315 0.0179052 9.49327 26.8888 203.546 692.681 733.389 618.396 331.361 178.251 28.5153 
24.5654 0.00590486 0.0168365 0.128074 0.437924 0.463824 0.390669 0.20876 0.112112 0.0178493 9.5758 27.1266 205.676 703.008 744.579 627.161 335.185 180.061 28.767 
24.5904 0.00588556 0.0167842 0.127881 0.439192 0.465329 0.391515 0.208668 0.11191 0.0177935 9.65905 27.3664 207.826 713.487 755.941 636.047 339.05 181.888 29.0208 
24.6154 0.00586632 0.0167321 0.127688 0.440463 0.466838 0.392361 0.208574 0.111707 0.0177379 9.74301 27.6083 209.996 724.12 767.476 645.055 342.956 183.732 29.2768 
24.6404 0.00584715 0.01668 0.127493 0.441737 0.468353 0.393207 0.208477 0.111503 0.0176824 9.8277 27.8523 212.188 734.911 779.186 654.187 346.903 185.594 29.535 
24.6654 0.00582803 0.0166282 0.127298 0.443013 0.469873 0.394052 0.208379 0.111299 0.0176271 9.91312 28.0985 214.4 745.861 791.076 663.444 350.891 187.472 29.7955 
24.6904 0.00580897 0.0165764 0.127102 0.444292 0.471397 0.394896 0.208278 0.111094 0.0175719 9.99928 28.3467 216.634 756.973 803.147 672.828 354.922 189.369 30.0582 
24.7154 0.00578997 0.0165248 0.126905 0.445574 0.472927 0.39574 0.208175 0.110889 0.0175169 10.0862 28.5972 218.889 768.248 815.402 682.34 358.995 191.283 30.3233 
24.7405 0.00577102 0.0164733 0.126708 0.446858 0.474461 0.396583 0.20807 0.110683 0.017462 10.1738 28.8498 221.165 779.689 827.845 691.983 363.111 193.215 30.5906 
24.7655 0.00575214 0.016422 0.126509 0.448145 0.476 0.397426 0.207963 0.110477 0.0174072 10.2623 29.1045 223.464 791.3 840.477 701.758 367.271 195.165 30.8602 
24.7905 0.00573332 0.0163708 0.12631 0.449435 0.477544 0.398268 0.207853 0.11027 0.0173527 10.3514 29.3615 225.784 803.081 853.302 711.667 371.474 197.133 31.1321 
24.8155 0.00571455 0.0163197 0.12611 0.450727 0.479094 0.399109 0.207742 0.110063 0.0172982 10.4414 29.6208 228.127 815.036 866.323 721.711 375.721 199.12 31.4064 
24.8405 0.00569584 0.0162688 0.125909 0.452022 0.480648 0.39995 0.207628 0.109856 0.0172439 10.5321 29.8822 230.492 827.167 879.542 731.893 380.013 201.125 31.6831 
24.8655 0.0056772 0.016218 0.125708 0.45332 0.482207 0.400789 0.207512 0.109648 0.0171898 10.6236 30.146 232.879 839.476 892.963 742.213 384.349 203.149 31.9622 
24.8906 0.0056586 0.0161673 0.125506 0.45462 0.483772 0.401628 0.207394 0.10944 0.0171358 10.7159 30.412 235.289 851.967 906.589 752.675 388.731 205.192 32.2437 
24.9156 0.00564007 0.0161168 0.125303 0.455924 0.485341 0.402467 0.207274 0.109231 0.0170819 10.809 30.6803 237.722 864.642 920.423 763.279 393.159 207.253 32.5277 
24.9406 0.0056216 0.0160664 0.125099 0.457229 0.486915 0.403304 0.207152 0.109022 0.0170282 10.9029 30.9509 240.178 877.503 934.468 774.028 397.633 209.334 32.8141 
